Time,RTx,RTy,RTz,LTx,LTy,LTz,Px,Py,Pz,Tx,Ty,Tz
0,-0.621638596,-2.748296976,-4.220599174,-1.930351615,0.294460386,1.832198024,0.49076733,0.785227776,0.065435641,0.556203008,0.458049506,0.588920772
0.00675,0.294460386,-6.281822205,-6.281822205,-1.734044552,0.392613888,1.832198024,0.03271782,0.49076733,0.32717824,0.261742562,0.425331682,0.556203008
0.0135,-0.948816895,-5.725618839,-4.220599174,-1.537737727,0.32717824,1.668608904,-0.425331682,-0.196306944,1.112406015,-0.229024753,0.425331682,0.719792068
0.02025,-5.856490135,0.785227776,-2.715579271,-1.341430664,0.261742562,1.341430664,-0.850663364,-0.196306944,1.275995135,-0.785227776,0.588920772,1.275995135
0.027,-6.118233204,5.594747543,0,-1.177841544,0.098153472,1.046970248,-1.210559368,0.294460386,1.046970248,-1.112406015,0.719792068,1.537737727
0.03375,-2.093940496,7.72140646,-0.883381188,-1.079688072,0.065435641,0.98153466,-1.570455551,0.556203008,0.98153466,-1.308712959,0.883381188,1.766762376
0.0405,1.210559368,0.948816895,-0.850663364,-0.98153466,0.130871281,0.883381188,-2.486554384,1.308712959,0.752509892,-1.701326728,0.916099012,2.12665844
0.04725,2.781014919,0.03271782,-0.81794554,-0.752509892,0.16358912,0.81794554,-2.813732624,1.47230196,0.130871281,-1.603173375,0.719792068,2.028505087
0.054,0.196306944,-0.130871281,-2.388401031,0.359896034,0.098153472,0.81794554,-2.519272327,0.785227776,0.16358912,-0.916099012,0.425331682,1.864915967
0.06075,-0.556203008,0.065435641,-2.093940496,2.224812031,-0.261742562,0.65435648,-2.715579271,-0.130871281,0.130871281,-0.196306944,0.425331682,1.897633791
0.0675,-0.850663364,-0.621638596,-0.719792068,4.351469994,-0.03271782,0.359896034,-2.551990271,-0.65435648,0.16358912,-0.229024753,0.556203008,2.093940496
0.07425,-1.995787144,0.261742562,-0.458049506,4.842237473,1.112406015,0.523485124,-2.093940496,-0.65435648,0.065435641,-0.850663364,0.687074244,2.257529736
0.081,-3.173628807,-0.130871281,-0.81794554,2.551990271,1.341430664,0.523485124,-1.930351615,-0.523485124,-0.130871281,-1.734044552,0.81794554,2.355683088
0.08775,-2.911885977,0.556203008,-1.701326728,0.32717824,1.275995135,0.425331682,-2.028505087,-0.556203008,-0.261742562,-2.355683088,0.948816895,2.224812031
0.0945,-1.7994802,0.883381188,-0.883381188,-0.130871281,1.079688072,0.261742562,-2.192094088,-0.523485124,-0.425331682,-2.355683088,1.046970248,1.995787144
0.10125,-2.192094088,0.392613888,-0.719792068,-0.098153472,0.687074244,0.196306944,-2.257529736,-0.425331682,-0.458049506,-1.7994802,1.145123839,1.7994802
0.108,-2.94460392,0.425331682,-0.98153466,0.098153472,0.425331682,0.130871281,-2.12665844,-0.32717824,-0.425331682,-1.210559368,1.145123839,1.570455551
0.11475,-3.402653456,0.785227776,-0.883381188,0.261742562,0.294460386,0.130871281,-1.864915967,-0.359896034,-0.359896034,-0.883381188,1.210559368,1.374148488
0.1215,-3.762549639,1.341430664,0.130871281,0.130871281,0.359896034,0.229024753,-1.603173375,-0.32717824,-0.261742562,-0.719792068,1.275995135,1.112406015
0.12825,-3.926138639,1.63589108,0.916099012,-0.229024753,0.425331682,0.294460386,-1.341430664,-0.03271782,-0.196306944,-0.621638596,1.243277192,0.948816895
0.135,-3.729831934,1.832198024,1.406866312,-0.621638596,0.458049506,0.294460386,-1.145123839,0.294460386,-0.098153472,-0.523485124,1.145123839,0.785227776
0.14175,-3.5989604,2.224812031,2.061222792,-0.883381188,0.523485124,0.294460386,-1.079688072,0.458049506,-0.065435641,-0.425331682,1.014252543,0.65435648
0.1485,-3.27178216,2.519272327,2.617425919,-1.014252543,0.556203008,0.261742562,-0.916099012,0.425331682,-0.03271782,-0.294460386,0.883381188,0.458049506
0.15525,-2.748296976,2.519272327,2.813732624,-1.046970248,0.687074244,0.130871281,-0.719792068,0.32717824,-0.03271782,-0.229024753,0.785227776,0.261742562
0.162,-2.290247679,2.028505087,2.421118736,-0.948816895,0.850663364,0.065435641,-0.392613888,0.294460386,0.229024753,-0.16358912,0.65435648,0.098153472
0.16875,-1.832198024,1.243277192,2.028505087,-0.687074244,0.948816895,-0.196306944,-0.03271782,0.294460386,0.556203008,-0.065435641,0.49076733,0
0.1755,-1.046970248,0.425331682,1.177841544,-0.32717824,1.079688072,-0.49076733,0.229024753,0.261742562,0.883381188,0,0.32717824,-0.065435641
0.18225,-1.210559368,-0.229024753,0.752509892,0.065435641,1.210559368,-1.014252543,0.359896034,0.196306944,1.210559368,0.32717824,0.261742562,-0.098153472
0.189,-1.341430664,-1.668608904,-0.425331682,0.556203008,1.177841544,-1.406866312,0.359896034,0.130871281,1.341430664,0.49076733,0.229024753,0
0.19575,-0.588920772,-3.27178216,-0.458049506,1.046970248,1.046970248,-1.930351615,0.392613888,0.359896034,1.439584136,0.359896034,0.196306944,0.130871281
0.2025,-1.308712959,-3.140911102,-1.210559368,1.603173375,0.98153466,-2.421118736,0.392613888,0.65435648,1.505019784,0.196306944,0.229024753,0.196306944
0.20925,-1.63589108,-2.159376144,-0.03271782,2.061222792,0.98153466,-2.781014919,0.588920772,0.916099012,1.275995135,0.03271782,0.32717824,0.130871281
0.216,-1.96306932,-0.49076733,0.523485124,1.995787144,1.145123839,-2.846450567,1.046970248,1.177841544,1.046970248,-0.130871281,0.392613888,0.098153472
0.22275,-2.519272327,1.210559368,0.458049506,1.341430664,1.505019784,-2.584707975,1.505019784,1.145123839,0.850663364,-0.196306944,0.425331682,0.098153472
0.2295,-2.781014919,2.486554384,0.850663364,0.425331682,1.341430664,-1.864915967,1.832198024,0.81794554,0.719792068,-0.16358912,0.392613888,0.065435641
0.23625,-2.879168272,3.566242456,1.014252543,-0.621638596,0.719792068,-1.243277192,2.028505087,0.359896034,0.425331682,-0.065435641,0.32717824,0.03271782
0.243,-3.075475454,3.468089104,1.243277192,-3.075475454,1.832198024,-1.47230196,2.061222792,0.098153472,0.16358912,0.065435641,0.32717824,0
0.24975,-2.977321625,2.322965384,1.47230196,-6.2491045,3.304500103,-3.075475454,1.864915967,0.196306944,0.03271782,0.261742562,0.425331682,-0.03271782
0.2565,-3.140911102,1.406866312,1.308712959,-6.052796841,3.075475454,-5.758336544,1.570455551,0.49076733,-0.03271782,0.425331682,0.588920772,-0.065435641
0.26325,-3.500806808,0.916099012,1.341430664,-2.813732624,4.547777176,-6.183668613,1.308712959,0.687074244,-0.098153472,0.588920772,0.687074244,-0.065435641
0.27,-3.697113752,0.65435648,1.47230196,-1.177841544,4.253316879,-5.463876247,0.948816895,0.785227776,-0.065435641,0.785227776,0.752509892,-0.065435641
0.27675,-3.402653456,0.523485124,1.439584136,-0.785227776,1.734044552,-4.678648472,0.621638596,0.883381188,0.229024753,0.948816895,0.785227776,-0.03271782
0.2835,-2.748296976,0.621638596,1.374148488,-0.916099012,0.752509892,-3.533524752,0.425331682,0.719792068,0.294460386,1.112406015,0.785227776,0
0.29025,-2.290247679,0.752509892,1.341430664,-2.12665844,0.719792068,-3.075475454,0.49076733,0.458049506,0.229024753,1.210559368,0.81794554,0.03271782
0.297,-1.995787144,0.883381188,1.308712959,-1.308712959,1.439584136,-3.697113752,0.588920772,0.065435641,0.065435641,1.243277192,0.785227776,0.098153472
0.30375,-1.7994802,0.916099012,1.439584136,-0.098153472,2.519272327,-3.566242456,0.621638596,-0.229024753,-0.03271782,1.210559368,0.687074244,0.229024753
0.3105,-1.766762376,0.916099012,1.537737727,0.785227776,3.042757511,-2.813732624,0.65435648,-0.425331682,0,1.112406015,0.588920772,0.392613888
0.31725,-1.734044552,0.883381188,1.701326728,0.752509892,2.682861328,-2.192094088,0.588920772,-0.425331682,0,0.98153466,0.556203008,0.523485124
0.324,-1.570455551,0.785227776,1.864915967,-0.719792068,3.075475454,-2.322965384,0.523485124,-0.392613888,0.098153472,0.883381188,0.49076733,0.65435648
0.33075,-1.406866312,0.687074244,1.930351615,-1.766762376,6.674435616,-5.103980541,0.425331682,-0.196306944,0.687074244,0.785227776,0.458049506,0.785227776
0.3375,-1.308712959,0.523485124,1.864915967,-2.486554384,10.76416397,-5.005826473,0.098153472,0.261742562,0.687074244,0.65435648,0.621638596,0.785227776
0.34425,-1.275995135,0.32717824,1.766762376,-6.47812891,7.72140646,-1.177841544,-0.359896034,0.752509892,1.505019784,0.130871281,1.046970248,0.785227776
0.351,-1.210559368,0.294460386,1.505019784,-7.754124165,-4.089727879,-1.505019784,-0.98153466,0.425331682,1.275995135,-1.112406015,1.177841544,1.079688072
0.35775,-1.079688072,0.32717824,1.243277192,-4.187880993,-5.267569542,-1.930351615,-1.668608904,0.261742562,1.177841544,-2.290247679,0.523485124,1.47230196
0.3645,-0.948816895,0.359896034,1.145123839,0.588920772,-1.766762376,-2.12665844,-2.028505087,-0.359896034,1.145123839,-3.075475454,-0.03271782,1.766762376
0.37125,-0.883381188,0.523485124,1.046970248,1.668608904,-0.16358912,-1.243277192,-2.551990271,-0.621638596,0.785227776,-2.715579271,-0.229024753,1.668608904
0.378,-0.916099012,0.588920772,0.948816895,1.145123839,0.687074244,-2.879168272,-3.402653456,0.196306944,0.588920772,-1.046970248,-0.229024753,1.505019784
0.38475,-0.916099012,0.294460386,0.687074244,0.32717824,1.079688072,-2.388401031,-3.20634675,1.374148488,0.359896034,0.229024753,-0.261742562,1.63589108
0.3915,0.229024753,0.229024753,0.556203008,-0.850663364,2.12665844,-1.995787144,-2.290247679,1.930351615,0.229024753,0.32717824,-0.392613888,1.96306932
0.39825,2.028505087,0.458049506,0.752509892,-1.47230196,1.864915967,-0.687074244,-2.192094088,1.897633791,0.098153472,-0.458049506,-0.392613888,2.093940496
0.405,3.108193159,0.294460386,0.49076733,-2.879168272,1.210559368,-0.32717824,-2.159376144,1.766762376,-0.065435641,-1.63589108,-0.425331682,2.322965384
0.41175,3.140911102,-0.261742562,0.458049506,-4.842237473,1.63589108,-2.061222792,-2.12665844,1.63589108,-0.16358912,-2.453836679,-0.359896034,2.159376144
0.4185,1.832198024,-0.229024753,0.359896034,-4.122445583,0.130871281,-1.243277192,-2.12665844,1.439584136,-0.261742562,-2.388401031,-0.261742562,1.832198024
0.42525,0.556203008,0.03271782,0.294460386,-2.617425919,0.196306944,-0.785227776,-2.061222792,1.210559368,-0.294460386,-1.832198024,-0.229024753,1.734044552
0.432,-0.065435641,0.294460386,0.16358912,-2.781014919,0.49076733,-0.752509892,-1.701326728,1.046970248,-0.261742562,-1.243277192,-0.229024753,1.668608904
0.43875,0,0.359896034,0.065435641,-3.86070323,0.294460386,-0.785227776,-1.374148488,0.948816895,-0.196306944,-0.948816895,-0.229024753,1.439584136
0.4455,0.32717824,0.425331682,0.065435641,-4.384188175,-0.229024753,0.03271782,-1.145123839,0.785227776,-0.16358912,-0.883381188,-0.196306944,1.210559368
0.45225,0.523485124,0.65435648,0.130871281,-4.220599174,-0.65435648,0.81794554,-1.046970248,0.458049506,-0.16358912,-0.81794554,-0.130871281,1.046970248
0.459,0.425331682,0.752509892,0.196306944,-4.089727879,-1.177841544,1.275995135,-0.916099012,0.130871281,-0.098153472,-0.719792068,-0.065435641,0.883381188
0.46575,0.16358912,0.65435648,0.294460386,-3.893420935,-1.7994802,1.701326728,-0.785227776,-0.098153472,-0.065435641,-0.49076733,-0.03271782,0.785227776
0.4725,-0.16358912,0.49076733,0.294460386,-3.27178216,-2.453836679,2.192094088,-0.719792068,-0.196306944,-0.065435641,-0.261742562,0,0.65435648
0.47925,-0.392613888,0.359896034,0.294460386,-2.650143623,-2.453836679,2.028505087,-0.621638596,-0.16358912,-0.03271782,-0.03271782,0.065435641,0.556203008
0.486,-0.556203008,0.196306944,0.065435641,-1.995787144,-1.63589108,1.505019784,-0.425331682,-0.065435641,0.196306944,0.130871281,0.130871281,0.392613888
0.49275,-0.588920772,0,-0.03271782,-0.850663364,-0.948816895,0.916099012,-0.16358912,0.098153472,0.359896034,0.32717824,0.196306944,0.229024753
0.4995,-0.523485124,0.098153472,-0.359896034,-1.603173375,0.687074244,0.425331682,0.229024753,0.261742562,0.752509892,0.458049506,0.196306944,0.03271782
0.50625,-0.261742562,0,-0.65435648,-3.140911102,1.96306932,0.130871281,0.556203008,0.458049506,1.177841544,0.556203008,0.16358912,-0.065435641
0.513,0.16358912,0.229024753,-1.079688072,-2.977321625,3.500806808,0.392613888,0.752509892,0.621638596,1.243277192,0.556203008,0.196306944,-0.098153472
0.51975,0.621638596,0.458049506,-1.406866312,-1.47230196,4.907673359,0.229024753,0.916099012,0.81794554,1.145123839,0.392613888,0.294460386,-0.03271782
0.5265,0.98153466,0.687074244,-1.701326728,-1.897633791,4.416906357,-1.079688072,0.916099012,0.948816895,1.014252543,0.16358912,0.425331682,0
0.53325,1.374148488,0.81794554,-1.96306932,-2.519272327,2.879168272,-0.229024753,0.81794554,0.752509892,1.046970248,-0.065435641,0.523485124,-0.03271782
0.54,1.603173375,0.850663364,-2.159376144,-2.911885977,0.719792068,-0.16358912,0.98153466,0.294460386,0.98153466,-0.229024753,0.556203008,-0.065435641
0.54675,1.374148488,0.883381188,-2.028505087,-3.762549639,-1.439584136,-0.098153472,1.210559368,0,0.687074244,-0.261742562,0.556203008,-0.03271782
0.5535,0.588920772,0.850663364,-1.603173375,-5.103980541,-2.551990271,0.196306944,1.308712959,0.03271782,0.458049506,-0.130871281,0.523485124,0
0.56025,-0.458049506,0.752509892,-0.883381188,-4.220599174,-2.519272327,0.49076733,1.341430664,0.098153472,0.196306944,0.098153472,0.425331682,0
