Time,RTx,RTy,RTz,LTx,LTy,LTz,Px,Py,Pz,Tx,Ty,Tz
0,-0.425331682,-0.098153472,-1.014252543,-2.093940496,-0.098153472,1.570455551,0.785227776,0.294460386,0.556203008,0.752509892,0.392613888,0.130871281
0.00675,-0.359896034,-0.556203008,0.81794554,-1.897633791,0,1.505019784,0.556203008,0.130871281,0.916099012,0.523485124,0.32717824,0.098153472
0.0135,-1.406866312,-0.81794554,-0.948816895,-1.7994802,0.294460386,1.374148488,0.359896034,-0.098153472,1.668608904,0.229024753,0.229024753,0.16358912
0.02025,-5.496593952,0.098153472,-3.435371399,-1.701326728,0.588920772,1.014252543,0.16358912,-0.229024753,2.12665844,-0.196306944,0.196306944,0.556203008
0.027,-5.365722656,0.65435648,-2.290247679,-1.668608904,1.112406015,0.752509892,0.065435641,0.130871281,2.061222792,-1.014252543,0.229024753,1.275995135
0.03375,-1.570455551,2.028505087,-0.556203008,-1.570455551,1.341430664,0.458049506,-0.948816895,2.061222792,1.864915967,-3.075475454,0.359896034,2.322965384
0.0405,-1.014252543,2.584707975,-0.850663364,-1.210559368,1.374148488,0.261742562,-4.024291992,4.547777176,-0.16358912,-4.580495358,1.079688072,1.864915967
0.04725,-0.261742562,1.995787144,-0.883381188,-0.785227776,1.177841544,0.16358912,-7.132484913,2.355683088,-0.065435641,-2.519272327,1.505019784,1.308712959
0.054,0.065435641,0.81794554,-1.63589108,-0.425331682,1.014252543,-0.03271782,-3.500806808,0.359896034,0.196306944,-1.046970248,1.537737727,1.079688072
0.06075,0.49076733,-0.752509892,-1.275995135,-0.098153472,1.014252543,-0.130871281,-2.715579271,-0.65435648,0.261742562,-0.196306944,0.883381188,1.47230196
0.0675,0.65435648,-0.458049506,-0.588920772,0.359896034,1.177841544,-0.098153472,-2.290247679,-1.505019784,-0.098153472,0.556203008,0.556203008,1.995787144
0.07425,0.294460386,0.261742562,-0.392613888,1.243277192,1.47230196,-0.229024753,-0.588920772,-1.308712959,0.16358912,0.752509892,0.785227776,2.322965384
0.081,0.130871281,0,-0.294460386,1.603173375,1.341430664,-0.16358912,0.03271782,-1.112406015,0.16358912,-0.196306944,0.883381188,2.453836679
0.08775,-0.229024753,-0.392613888,-0.65435648,1.406866312,1.079688072,-0.065435641,-0.49076733,-1.014252543,0.065435641,-1.275995135,0.752509892,2.388401031
0.0945,-0.556203008,-0.588920772,-0.850663364,1.210559368,1.046970248,-0.03271782,-1.079688072,-0.785227776,-0.03271782,-1.603173375,0.621638596,2.224812031
0.10125,-1.014252543,-0.752509892,-0.883381188,0.948816895,0.883381188,-0.03271782,-1.275995135,-0.392613888,-0.16358912,-1.374148488,0.556203008,1.766762376
0.108,-1.63589108,-0.523485124,-0.65435648,0.65435648,0.719792068,-0.03271782,-1.374148488,-0.098153472,-0.196306944,-1.177841544,0.359896034,1.210559368
0.11475,-2.551990271,-0.130871281,-0.32717824,0.523485124,0.588920772,0,-1.439584136,0.130871281,-0.16358912,-1.079688072,0.261742562,0.98153466
0.1215,-2.781014919,0,-0.16358912,0.392613888,0.523485124,0.03271782,-1.341430664,0.32717824,-0.065435641,-0.785227776,0.294460386,0.98153466
0.12825,-2.977321625,0.294460386,0.196306944,0.294460386,0.49076733,0.03271782,-1.112406015,0.49076733,0.098153472,-0.458049506,0.359896034,0.98153466
0.135,-3.304500103,0.785227776,0.65435648,0.261742562,0.458049506,-0.03271782,-0.81794554,0.621638596,0.294460386,-0.196306944,0.425331682,0.916099012
0.14175,-3.5989604,1.406866312,0.916099012,0.359896034,0.621638596,-0.065435641,-0.588920772,0.65435648,0.32717824,-0.098153472,0.458049506,0.81794554
0.1485,-3.566242456,1.734044552,1.177841544,0.458049506,0.687074244,-0.098153472,-0.359896034,0.621638596,0.32717824,-0.065435641,0.458049506,0.752509892
0.15525,-3.075475454,2.224812031,1.47230196,0.588920772,0.687074244,-0.229024753,-0.229024753,0.621638596,0.32717824,-0.130871281,0.392613888,0.65435648
0.162,-2.617425919,2.519272327,1.832198024,0.81794554,0.588920772,-0.32717824,-0.32717824,0.556203008,0.294460386,-0.196306944,0.32717824,0.556203008
0.16875,-2.355683088,2.519272327,2.224812031,1.046970248,0.49076733,-0.556203008,-0.458049506,0.523485124,0.261742562,-0.229024753,0.261742562,0.49076733
0.1755,-2.159376144,2.355683088,2.748296976,1.210559368,0.49076733,-0.752509892,-0.49076733,0.556203008,0.294460386,-0.261742562,0.16358912,0.458049506
0.18225,-1.7994802,1.505019784,2.94460392,1.308712959,0.458049506,-0.98153466,-0.785227776,0.687074244,0.359896034,-0.261742562,0.130871281,0.458049506
