Time,RTx,RTy,RTz,LTx,LTy,LTz,Px,Py,Pz,Tx,Ty,Tz
0,-0.261742562,-2.159376144,-3.435371399,-2.453836679,-0.392613888,1.7994802,0.49076733,0.425331682,0.687074244,0.425331682,0.458049506,0.425331682
0.00675,-0.392613888,-4.449624062,-1.864915967,-2.290247679,-0.294460386,1.832198024,0.16358912,-0.03271782,1.308712959,0.229024753,0.392613888,0.523485124
0.0135,-2.650143623,-3.991574287,-4.907673359,-2.355683088,-0.229024753,1.7994802,0.03271782,-0.425331682,1.505019784,-0.130871281,0.32717824,0.81794554
0.02025,-6.052796841,-1.112406015,-3.827985287,-2.453836679,-0.03271782,1.63589108,0.098153472,-0.294460386,1.701326728,-0.588920772,0.359896034,1.308712959
0.027,-5.496593952,0.49076733,-1.374148488,-2.519272327,0.294460386,1.537737727,-0.229024753,0,1.668608904,-1.145123839,0.49076733,1.668608904
0.03375,-1.63589108,3.566242456,0.458049506,-2.388401031,0.523485124,1.374148488,-1.046970248,0.425331682,1.406866312,-1.63589108,0.752509892,1.7994802
0.0405,1.63589108,2.813732624,-0.850663364,-2.12665844,0.687074244,1.341430664,-2.781014919,0.752509892,0.948816895,-1.63589108,0.850663364,1.7994802
0.04725,3.27178216,0.229024753,-2.257529736,-1.7994802,0.81794554,1.341430664,-6.641717911,0,-0.359896034,-1.046970248,0.81794554,1.766762376
0.054,1.374148488,-1.7994802,-1.7994802,-1.374148488,0.752509892,1.275995135,-4.678648472,-0.03271782,-0.523485124,-0.294460386,0.65435648,1.7994802
0.06075,1.668608904,-0.752509892,-0.81794554,-0.81794554,0.588920772,0.98153466,-2.322965384,-0.556203008,0.49076733,0.196306944,0.392613888,1.96306932
0.0675,0.785227776,-0.294460386,-0.81794554,-0.261742562,0.621638596,0.916099012,-1.930351615,-1.374148488,0.458049506,0.098153472,0.229024753,2.061222792
