Time,RTx,RTy,RTz,LTx,LTy,LTz,Px,Py,Pz,Tx,Ty,Tz
0,0.425331682,1.47230196,-3.010039568,-3.337217808,0.03271782,1.832198024,0.719792068,0.556203008,0.196306944,0.752509892,0.49076733,0.32717824
0.00675,-0.16358912,0.687074244,-2.061222792,-3.140911102,-0.130871281,1.701326728,0.621638596,0.392613888,0.32717824,0.687074244,0.556203008,0.392613888
0.0135,-0.556203008,-1.864915967,-1.63589108,-2.879168272,-0.16358912,1.537737727,0.458049506,-0.03271782,0.850663364,0.621638596,0.523485124,0.392613888
0.02025,-1.832198024,-2.519272327,0.916099012,-2.650143623,-0.065435641,1.341430664,0.32717824,-0.392613888,1.308712959,0.392613888,0.458049506,0.49076733
0.027,-3.631678104,-0.425331682,-0.294460386,-2.453836679,0.130871281,1.210559368,0.065435641,-0.850663364,2.453836679,-0.03271782,0.49076733,0.752509892
0.03375,-5.333004951,1.7994802,-2.682861328,-2.257529736,0.32717824,1.046970248,-0.16358912,-0.719792068,2.551990271,-0.752509892,0.588920772,1.046970248
0.0405,-3.697113752,2.322965384,-2.061222792,-1.995787144,0.49076733,0.883381188,-0.294460386,0.261742562,1.995787144,-1.505019784,0.81794554,1.341430664
0.04725,-2.061222792,0.948816895,-1.014252543,-1.63589108,0.588920772,0.752509892,-0.687074244,0.98153466,1.406866312,-2.388401031,1.112406015,1.570455551
0.054,-1.046970248,0.098153472,-1.766762376,-1.243277192,0.65435648,0.588920772,-1.275995135,1.63589108,0.752509892,-2.813732624,1.243277192,1.63589108
0.06075,0.425331682,0.556203008,-1.832198024,-0.883381188,0.719792068,0.425331682,-1.701326728,1.275995135,0.294460386,-2.224812031,1.308712959,1.668608904
0.0675,1.341430664,0.261742562,-1.603173375,-0.49076733,0.65435648,0.229024753,-1.864915967,0.392613888,0.49076733,-1.112406015,1.341430664,1.766762376
0.07425,1.275995135,0.03271782,-1.832198024,0.098153472,0.687074244,0.098153472,-2.486554384,-0.65435648,0.916099012,-0.16358912,1.308712959,1.7994802
0.081,0.49076733,0.294460386,-1.079688072,1.046970248,0.785227776,0.130871281,-3.173628807,-1.701326728,0.98153466,0,1.177841544,1.930351615
0.08775,-0.719792068,0.229024753,-0.883381188,2.159376144,0.916099012,0.16358912,-2.519272327,-1.734044552,0.883381188,-0.261742562,0.916099012,1.897633791
0.0945,-1.47230196,0.621638596,-1.243277192,3.108193159,1.112406015,0.261742562,-2.028505087,-1.374148488,0.785227776,-0.81794554,0.850663364,1.930351615
0.10125,-1.374148488,0.785227776,-1.701326728,2.94460392,1.177841544,0.392613888,-1.7994802,-0.752509892,0.65435648,-1.537737727,1.014252543,1.897633791
0.108,-0.785227776,0.556203008,-1.505019784,1.96306932,1.145123839,0.588920772,-1.668608904,-0.16358912,0.49076733,-2.093940496,1.145123839,1.63589108
0.11475,-0.588920772,0.16358912,-1.308712959,1.243277192,1.079688072,0.65435648,-1.505019784,0.130871281,0.425331682,-2.355683088,1.145123839,1.439584136
0.1215,-1.046970248,-0.196306944,-1.145123839,0.916099012,0.98153466,0.65435648,-1.47230196,0.261742562,0.32717824,-2.257529736,1.079688072,1.308712959
0.12825,-2.12665844,-0.458049506,-1.145123839,0.719792068,0.916099012,0.687074244,-1.47230196,0.294460386,0.294460386,-1.897633791,1.014252543,1.210559368
0.135,-3.435371399,-0.294460386,-0.916099012,0.523485124,0.916099012,0.687074244,-1.439584136,0.359896034,0.261742562,-1.439584136,0.98153466,1.145123839
0.14175,-4.057010174,0.523485124,-0.588920772,0.229024753,0.883381188,0.687074244,-1.374148488,0.49076733,0.229024753,-0.98153466,1.014252543,1.112406015
0.1485,-3.86070323,0.621638596,-0.16358912,-0.03271782,0.81794554,0.687074244,-1.177841544,0.65435648,0.196306944,-0.65435648,1.014252543,0.98153466
0.15525,-3.500806808,0.752509892,0.32717824,-0.294460386,0.752509892,0.65435648,-1.014252543,0.687074244,0.196306944,-0.425331682,0.98153466,0.850663364
0.162,-3.369935751,0.81794554,0.785227776,-0.458049506,0.719792068,0.621638596,-0.883381188,0.621638596,0.196306944,-0.261742562,0.883381188,0.687074244
0.16875,-3.108193159,0.850663364,1.046970248,-0.588920772,0.719792068,0.588920772,-0.752509892,0.458049506,0.261742562,-0.130871281,0.785227776,0.523485124
0.1755,-2.813732624,0.719792068,1.210559368,-0.687074244,0.719792068,0.523485124,-0.621638596,0.229024753,0.359896034,0,0.65435648,0.359896034
0.18225,-2.781014919,0.130871281,1.210559368,-0.752509892,0.752509892,0.425331682,-0.425331682,0,0.425331682,0.196306944,0.556203008,0.229024753
0.189,-2.846450567,-0.556203008,1.63589108,-0.81794554,0.785227776,0.32717824,-0.098153472,-0.03271782,0.458049506,0.392613888,0.458049506,0.16358912
0.19575,-2.781014919,-0.81794554,1.864915967,-0.883381188,0.81794554,0.196306944,0.294460386,0,0.49076733,0.621638596,0.425331682,0.098153472
0.2025,-2.486554384,-1.275995135,1.570455551,-0.883381188,0.850663364,0,0.687074244,0.098153472,0.65435648,0.785227776,0.425331682,0.065435641
0.20925,-1.210559368,-1.63589108,0.523485124,-0.785227776,1.014252543,-0.130871281,0.98153466,0.16358912,0.81794554,0.850663364,0.458049506,0.098153472
0.216,0.49076733,-1.406866312,-0.65435648,-0.65435648,1.046970248,-0.261742562,1.112406015,0.261742562,0.883381188,0.785227776,0.49076733,0.16358912
0.22275,1.210559368,-0.948816895,-0.916099012,-0.687074244,1.112406015,-0.425331682,1.112406015,0.392613888,0.850663364,0.65435648,0.49076733,0.229024753
0.2295,0.32717824,-1.112406015,-0.65435648,-0.81794554,1.210559368,-0.719792068,1.112406015,0.556203008,0.81794554,0.458049506,0.49076733,0.229024753
0.23625,-0.81794554,-0.752509892,0.621638596,-1.079688072,1.308712959,-1.243277192,1.079688072,0.752509892,0.752509892,0.229024753,0.425331682,0.229024753
0.243,-1.96306932,0.196306944,1.374148488,-1.439584136,1.505019784,-1.766762376,1.079688072,0.883381188,0.588920772,0.03271782,0.392613888,0.16358912
0.24975,-2.486554384,0.392613888,1.505019784,-1.63589108,1.864915967,-2.257529736,1.112406015,0.916099012,0.425331682,-0.03271782,0.359896034,0.03271782
0.2565,-2.453836679,0.196306944,1.341430664,-1.832198024,2.650143623,-2.879168272,1.112406015,0.785227776,0.294460386,-0.03271782,0.359896034,-0.065435641
0.26325,-2.159376144,-0.03271782,1.275995135,-2.028505087,3.664396048,-3.468089104,1.046970248,0.588920772,0.130871281,0.065435641,0.425331682,-0.130871281
0.27,-1.995787144,-0.130871281,1.406866312,-2.551990271,3.991574287,-3.926138639,0.98153466,0.425331682,0.03271782,0.229024753,0.523485124,-0.130871281
0.27675,-2.093940496,-0.196306944,1.570455551,-3.566242456,3.369935751,-4.253316879,0.850663364,0.294460386,0.065435641,0.425331682,0.588920772,-0.130871281
0.2835,-2.421118736,-0.196306944,1.734044552,-4.220599174,2.421118736,-4.416906357,0.752509892,0.261742562,0.196306944,0.588920772,0.65435648,-0.098153472
0.29025,-2.813732624,-0.130871281,1.897633791,-2.879168272,2.192094088,-4.318752289,0.719792068,0.261742562,0.32717824,0.719792068,0.65435648,-0.065435641
0.297,-3.140911102,0,2.093940496,-1.505019784,3.140911102,-3.827985287,0.785227776,0.261742562,0.425331682,0.785227776,0.65435648,-0.065435641
0.30375,-3.20634675,0.065435641,2.192094088,-1.243277192,3.958856583,-3.762549639,0.948816895,0.261742562,0.359896034,0.81794554,0.588920772,-0.03271782
0.3105,-3.108193159,-0.03271782,2.159376144,-0.785227776,4.220599174,-3.991574287,1.145123839,0.261742562,0.359896034,0.81794554,0.556203008,-0.03271782
0.31725,-2.977321625,-0.098153472,2.093940496,0.098153472,3.795267582,-4.155163288,1.243277192,0.261742562,0.425331682,0.81794554,0.49076733,-0.03271782
0.324,-2.879168272,-0.098153472,1.930351615,0.687074244,2.813732624,-4.089727879,1.275995135,0.294460386,0.458049506,0.752509892,0.425331682,0
0.33075,-2.781014919,-0.098153472,1.766762376,0.294460386,1.897633791,-3.827985287,1.145123839,0.294460386,0.523485124,0.719792068,0.32717824,0.03271782
0.3375,-2.682861328,0.03271782,1.570455551,-0.065435641,1.701326728,-3.664396048,0.98153466,0.130871281,0.556203008,0.687074244,0.196306944,0.065435641
0.34425,-2.617425919,0.16358912,1.439584136,-0.16358912,1.734044552,-3.402653456,0.81794554,-0.098153472,0.49076733,0.687074244,0.098153472,0.16358912
0.351,-2.486554384,0.32717824,1.341430664,-0.687074244,1.766762376,-2.584707975,0.458049506,-0.098153472,0.523485124,0.687074244,0.03271782,0.229024753
0.35775,-2.322965384,0.425331682,1.243277192,-0.785227776,2.322965384,-2.257529736,0.196306944,0.098153472,0.719792068,0.687074244,0,0.261742562
0.3645,-2.159376144,0.425331682,1.112406015,-1.341430664,3.173628807,0.03271782,0.098153472,0.425331682,0.883381188,0.65435648,0.065435641,0.359896034
0.37125,-2.028505087,0.425331682,0.883381188,-2.682861328,1.537737727,-0.196306944,-0.03271782,0.65435648,1.243277192,0.49076733,0.16358912,0.588920772
0.378,-1.897633791,0.425331682,0.687074244,-5.594747543,1.374148488,-2.421118736,-0.32717824,0.81794554,1.734044552,0.196306944,0.294460386,0.719792068
0.38475,-1.668608904,0.425331682,0.458049506,-6.772589207,1.014252543,-2.650143623,-0.556203008,0.916099012,1.701326728,-0.392613888,0.49076733,0.81794554
0.3915,-1.341430664,0.425331682,0.294460386,-3.337217808,1.7994802,-0.752509892,-0.588920772,0.621638596,1.439584136,-1.439584136,0.752509892,1.145123839
0.39825,-1.046970248,0.392613888,0.16358912,-1.439584136,1.832198024,-1.308712959,-0.785227776,0.294460386,1.210559368,-2.551990271,0.556203008,1.570455551
0.405,-0.883381188,0.359896034,0.03271782,0.16358912,0.261742562,-1.603173375,-1.243277192,0.098153472,0.916099012,-2.617425919,0.065435641,1.668608904
0.41175,-0.425331682,0.294460386,-0.130871281,1.832198024,0.883381188,-1.243277192,-1.897633791,0.359896034,0.719792068,-1.897633791,-0.098153472,1.63589108
0.4185,0.229024753,0.098153472,-0.16358912,2.551990271,2.290247679,-1.96306932,-3.010039568,1.046970248,0.49076733,-0.948816895,-0.130871281,1.766762376
0.42525,1.079688072,-0.130871281,-0.16358912,1.96306932,1.668608904,-1.210559368,-3.010039568,1.603173375,0.458049506,-0.196306944,-0.16358912,1.897633791
0.432,1.7994802,-0.130871281,-0.261742562,-0.196306944,1.734044552,-0.850663364,-2.159376144,1.63589108,0.65435648,0.130871281,-0.16358912,1.864915967
0.43875,2.224812031,-0.098153472,-0.261742562,-2.192094088,1.439584136,-0.916099012,-1.7994802,1.570455551,0.719792068,-0.359896034,-0.130871281,2.093940496
0.4455,2.12665844,-0.16358912,-0.229024753,-3.337217808,1.079688072,-1.341430664,-1.766762376,1.439584136,0.65435648,-1.243277192,-0.196306944,2.159376144
0.45225,1.766762376,-0.16358912,-0.196306944,-2.388401031,1.505019784,-1.374148488,-1.7994802,1.210559368,0.556203008,-2.061222792,-0.359896034,1.897633791
0.459,1.505019784,-0.065435641,-0.130871281,-1.046970248,1.766762376,-1.145123839,-1.930351615,0.948816895,0.458049506,-2.584707975,-0.425331682,1.734044552
0.46575,1.406866312,0.098153472,0,-0.883381188,1.63589108,-0.883381188,-2.159376144,0.81794554,0.392613888,-2.584707975,-0.392613888,1.603173375
0.4725,1.374148488,0.196306944,0.065435641,-1.832198024,1.734044552,-0.916099012,-2.12665844,0.850663364,0.359896034,-2.159376144,-0.229024753,1.603173375
0.47925,1.145123839,0.130871281,0.130871281,-3.173628807,1.537737727,-0.916099012,-1.995787144,0.883381188,0.32717824,-1.734044552,-0.065435641,1.603173375
0.486,0.81794554,-0.03271782,0.196306944,-3.795267582,1.603173375,-0.850663364,-1.766762376,0.883381188,0.294460386,-1.374148488,0.065435641,1.505019784
