Time,RTx,RTy,RTz,LTx,LTy,LTz,Px,Py,Pz,Tx,Ty,Tz
0,-0.65435648,1.63589108,-4.678648472,-3.926138639,0.687074244,2.519272327,1.079688072,-0.196306944,0.196306944,1.701326728,0.196306944,0.621638596
0.00675,0.261742562,1.079688072,-4.089727879,-3.402653456,0.719792068,2.355683088,0.850663364,-0.065435641,0.359896034,1.864915967,0.196306944,0.556203008
0.0135,0.130871281,1.603173375,-3.500806808,-2.879168272,0.65435648,2.192094088,0.621638596,0.065435641,0.458049506,1.832198024,0.196306944,0.458049506
0.02025,-0.32717824,2.322965384,-3.010039568,-2.617425919,0.752509892,2.159376144,0.458049506,0.294460386,0.49076733,1.668608904,0.229024753,0.294460386
0.027,-0.294460386,1.603173375,-3.566242456,-2.682861328,1.046970248,2.224812031,0.392613888,0.556203008,0.458049506,1.439584136,0.32717824,0.065435641
0.03375,-0.261742562,-3.27178216,-6.2491045,-2.879168272,1.341430664,2.388401031,0.261742562,0.719792068,0.588920772,1.145123839,0.458049506,-0.098153472
0.0405,-1.47230196,-4.416906357,-5.921925545,-2.911885977,1.505019784,2.486554384,0,0.392613888,0.98153466,0.81794554,0.49076733,-0.03271782
0.04725,-5.398440838,1.112406015,-0.229024753,-2.650143623,1.668608904,2.355683088,-0.32717824,-0.03271782,1.505019784,0.359896034,0.458049506,0.49076733
0.054,-5.136698246,4.286034584,3.140911102,-2.159376144,1.668608904,2.061222792,-0.621638596,-0.065435641,1.603173375,-0.32717824,0.229024753,1.145123839
0.06075,-3.86070323,3.762549639,0.359896034,-1.603173375,1.603173375,1.668608904,-0.752509892,0.359896034,1.439584136,-1.112406015,-0.130871281,1.570455551
0.0675,-1.47230196,3.5989604,-1.63589108,-1.079688072,1.570455551,1.406866312,-1.243277192,1.341430664,1.145123839,-2.388401031,0.752509892,2.486554384
0.07425,-0.621638596,1.47230196,-0.458049506,-0.49076733,1.570455551,1.275995135,-2.650143623,1.930351615,0.785227776,-4.253316879,1.505019784,1.864915967
0.081,-0.229024753,2.781014919,-0.916099012,0.16358912,1.505019784,1.177841544,-3.86070323,1.537737727,0.196306944,-3.664396048,1.897633791,1.112406015
0.08775,-0.16358912,2.192094088,-0.98153466,0.850663364,1.177841544,1.177841544,-3.239064455,0.98153466,0.03271782,-1.897633791,0.916099012,1.374148488
0.0945,0.49076733,-0.03271782,-0.261742562,0.687074244,1.079688072,0.850663364,-2.224812031,0.621638596,0.16358912,-0.621638596,0.392613888,1.668608904
0.10125,-0.098153472,0.261742562,-0.719792068,0.883381188,0.16358912,0.588920772,-1.63589108,0.130871281,0.261742562,0.261742562,0.32717824,1.832198024
0.108,-0.81794554,0.588920772,-0.425331682,1.47230196,0.16358912,0.65435648,-1.766762376,-0.392613888,0.196306944,0.556203008,0.458049506,1.7994802
0.11475,-1.537737727,0.687074244,-1.014252543,1.439584136,0.458049506,0.850663364,-1.63589108,-0.785227776,0.196306944,0.16358912,0.687074244,1.701326728
0.1215,-2.388401031,0.916099012,-0.359896034,0.850663364,0.883381188,0.785227776,-1.668608904,-0.65435648,0.03271782,-0.523485124,0.752509892,1.701326728
0.12825,-3.108193159,0.588920772,-0.883381188,0.458049506,1.145123839,0.621638596,-1.570455551,-0.229024753,-0.098153472,-1.112406015,0.785227776,1.701326728
0.135,-3.010039568,0.785227776,-1.014252543,0.261742562,1.112406015,0.425331682,-1.570455551,0.065435641,-0.065435641,-1.505019784,0.81794554,1.603173375
0.14175,-2.977321625,0.229024753,-0.556203008,0.130871281,1.046970248,0.16358912,-1.570455551,0.425331682,-0.130871281,-1.7994802,0.81794554,1.406866312
0.1485,-3.27178216,-0.294460386,0.261742562,-0.03271782,1.079688072,0.03271782,-1.439584136,0.588920772,-0.16358912,-1.7994802,0.719792068,1.243277192
