Time,RTx,RTy,RTz,LTx,LTy,LTz,Px,Py,Pz,Tx,Ty,Tz
0,1.210559368,-0.32717824,-3.239064455,-3.20634675,0.948816895,2.061222792,1.014252543,0.752509892,-0.065435641,0.752509892,0.261742562,0.523485124
0.00675,0.719792068,-0.883381188,-1.7994802,-2.748296976,0.883381188,1.897633791,0.883381188,0.850663364,0.065435641,0.850663364,0.294460386,0.556203008
0.0135,0.621638596,-2.322965384,-2.682861328,-2.355683088,0.883381188,1.63589108,0.588920772,0.785227776,0.261742562,0.948816895,0.32717824,0.621638596
0.02025,-0.850663364,-1.406866312,-0.98153466,-2.224812031,0.916099012,1.374148488,0.359896034,0.719792068,0.523485124,1.079688072,0.392613888,0.752509892
0.027,-3.010039568,1.210559368,-0.65435648,-2.355683088,1.014252543,1.275995135,0.130871281,0.523485124,1.079688072,1.210559368,0.49076733,0.916099012
0.03375,-3.566242456,0.098153472,-1.177841544,-2.486554384,1.112406015,1.275995135,-0.294460386,0.65435648,1.537737727,1.210559368,0.588920772,1.112406015
0.0405,-2.519272327,-1.668608904,-2.388401031,-2.519272327,1.243277192,1.341430664,-1.374148488,1.145123839,1.766762376,1.046970248,0.621638596,1.243277192
0.04725,-2.813732624,-0.719792068,-1.864915967,-2.355683088,1.374148488,1.406866312,-3.075475454,1.505019784,1.603173375,0.719792068,0.65435648,1.374148488
0.054,-2.159376144,-0.229024753,-1.079688072,-2.093940496,1.374148488,1.374148488,-3.5989604,1.341430664,0.196306944,0.098153472,0.687074244,1.406866312
0.06075,-1.046970248,1.995787144,-0.883381188,-1.832198024,1.275995135,1.275995135,-1.701326728,0.850663364,0.850663364,-1.112406015,0.588920772,1.406866312
0.0675,0.948816895,1.864915967,-0.850663364,-1.603173375,1.046970248,1.145123839,-2.12665844,0.359896034,0.719792068,-2.813732624,0.49076733,1.897633791
0.07425,0.98153466,-0.65435648,-1.701326728,-1.308712959,0.65435648,0.948816895,-1.439584136,-0.588920772,0.523485124,-3.140911102,0.556203008,1.766762376
0.081,0.850663364,-1.47230196,-1.7994802,-1.079688072,0.32717824,0.785227776,-0.458049506,-1.210559368,0.294460386,-2.846450567,0.359896034,0.948816895
0.08775,1.439584136,-1.177841544,-1.014252543,-0.556203008,0.261742562,0.621638596,-0.556203008,-1.177841544,0.229024753,-1.7994802,0.130871281,0.850663364
0.0945,0.588920772,-0.588920772,-0.588920772,-0.098153472,0.32717824,0.458049506,-0.850663364,-0.883381188,0.392613888,-0.32717824,0.196306944,1.374148488
0.10125,-1.014252543,-0.458049506,-0.65435648,0,0.359896034,0.196306944,-1.341430664,-0.556203008,0.49076733,0.523485124,0.425331682,2.388401031
0.108,-0.948816895,-0.65435648,-0.883381188,0,0.359896034,0,-1.832198024,-0.261742562,0.458049506,0.16358912,0.588920772,2.617425919
0.11475,-0.294460386,-0.785227776,-0.621638596,0.065435641,0.425331682,-0.130871281,-1.7994802,-0.03271782,0.359896034,-0.229024753,0.687074244,2.192094088
0.1215,-0.359896034,-1.177841544,-0.588920772,0.196306944,0.523485124,-0.229024753,-1.766762376,0.098153472,0.294460386,-0.523485124,0.850663364,1.864915967
0.12825,-0.883381188,-0.948816895,-0.621638596,0.229024753,0.65435648,-0.359896034,-1.832198024,0.229024753,0.130871281,-0.850663364,0.883381188,1.668608904
0.135,-1.243277192,-0.294460386,-0.523485124,0.261742562,0.752509892,-0.359896034,-1.864915967,0.32717824,0.03271782,-1.079688072,0.81794554,1.47230196
0.14175,-1.570455551,-0.49076733,-0.588920772,0.229024753,0.81794554,-0.32717824,-1.734044552,0.458049506,0.065435641,-1.145123839,0.687074244,1.341430664
0.1485,-2.028505087,-0.588920772,-0.556203008,0.065435641,0.916099012,-0.196306944,-1.439584136,0.65435648,0.065435641,-1.046970248,0.556203008,1.275995135
0.15525,-2.192094088,-0.196306944,-0.588920772,-0.16358912,0.916099012,-0.098153472,-1.210559368,0.785227776,0.03271782,-0.916099012,0.425331682,1.210559368
0.162,-2.257529736,0.229024753,-0.588920772,-0.425331682,0.850663364,0,-0.98153466,0.81794554,0.065435641,-0.752509892,0.359896034,1.112406015
0.16875,-2.355683088,0.130871281,-0.32717824,-0.588920772,0.81794554,0.03271782,-0.81794554,0.785227776,0.03271782,-0.621638596,0.359896034,1.014252543
0.1755,-2.388401031,0.294460386,-0.098153472,-0.719792068,0.719792068,-0.03271782,-0.785227776,0.752509892,0.098153472,-0.49076733,0.392613888,0.948816895
0.18225,-2.388401031,0.523485124,0.229024753,-0.785227776,0.621638596,-0.229024753,-0.81794554,0.752509892,0.130871281,-0.359896034,0.425331682,0.916099012
0.189,-2.322965384,0.621638596,0.588920772,-0.883381188,0.458049506,-0.425331682,-0.752509892,0.621638596,0.065435641,-0.229024753,0.458049506,0.850663364
0.19575,-2.159376144,0.687074244,1.014252543,-0.916099012,0.261742562,-0.556203008,-0.65435648,0.458049506,0.098153472,-0.098153472,0.458049506,0.752509892
0.2025,-1.995787144,0.523485124,1.210559368,-1.014252543,0.32717824,-0.850663364,-0.556203008,0.32717824,0.098153472,0,0.49076733,0.65435648
0.20925,-2.093940496,0.523485124,1.47230196,-1.145123839,0.261742562,-1.177841544,-0.425331682,0.294460386,0.130871281,0.098153472,0.49076733,0.523485124
0.216,-2.028505087,0.49076733,1.734044552,-1.177841544,0.294460386,-1.701326728,-0.261742562,0.229024753,0.196306944,0.196306944,0.49076733,0.458049506
0.22275,-1.930351615,0.294460386,1.930351615,-1.046970248,0.392613888,-2.159376144,-0.098153472,0.196306944,0.294460386,0.294460386,0.49076733,0.392613888
0.2295,-1.63589108,0.098153472,1.96306932,-0.752509892,0.458049506,-2.486554384,0.03271782,0.196306944,0.425331682,0.359896034,0.523485124,0.32717824
0.23625,-1.145123839,-0.098153472,1.701326728,-0.588920772,0.49076733,-2.94460392,0.196306944,0.229024753,0.49076733,0.458049506,0.556203008,0.229024753
0.243,-0.850663364,-0.065435641,1.832198024,-0.883381188,0.556203008,-3.5989604,0.359896034,0.294460386,0.458049506,0.523485124,0.556203008,0.16358912
0.24975,-0.687074244,-0.32717824,1.570455551,-1.439584136,0,-4.057010174,0.523485124,0.392613888,0.392613888,0.588920772,0.556203008,0.16358912
0.2565,-0.523485124,-0.556203008,1.308712959,-1.864915967,0.16358912,-4.155163288,0.719792068,0.523485124,0.392613888,0.687074244,0.588920772,0.196306944
0.26325,-0.425331682,-1.112406015,1.046970248,-2.388401031,1.046970248,-4.645930767,0.916099012,0.621638596,0.458049506,0.785227776,0.588920772,0.229024753
0.27,-0.850663364,-1.439584136,0.916099012,-2.421118736,1.374148488,-5.398440838,1.177841544,0.719792068,0.458049506,0.850663364,0.621638596,0.229024753
0.27675,-1.63589108,-1.275995135,0.719792068,-1.439584136,0.81794554,-5.692901134,1.537737727,0.785227776,0.359896034,0.916099012,0.65435648,0.261742562
0.2835,-2.159376144,-0.850663364,1.177841544,-0.556203008,0.687074244,-5.823771954,1.930351615,0.719792068,0.294460386,0.948816895,0.687074244,0.32717824
0.29025,-2.682861328,-0.16358912,1.701326728,-0.065435641,0.65435648,-5.725618839,2.12665844,0.588920772,0.261742562,0.98153466,0.687074244,0.359896034
0.297,-2.911885977,0.392613888,2.061222792,0.098153472,0.621638596,-5.660182953,2.061222792,0.588920772,0.16358912,0.98153466,0.687074244,0.359896034
0.30375,-2.813732624,0.621638596,2.224812031,0.523485124,0.359896034,-5.823771954,1.897633791,0.523485124,0.03271782,0.948816895,0.65435648,0.32717824
0.3105,-2.650143623,0.621638596,2.257529736,1.014252543,0.130871281,-5.562029839,1.603173375,0.425331682,-0.03271782,0.98153466,0.65435648,0.359896034
0.31725,-2.584707975,0.687074244,2.224812031,0.49076733,0.229024753,-4.580495358,1.275995135,0.294460386,0.03271782,1.014252543,0.621638596,0.425331682
0.324,-2.388401031,0.719792068,2.12665844,0.588920772,0.098153472,-4.286034584,0.98153466,0.098153472,0.229024753,1.046970248,0.621638596,0.523485124
0.33075,-2.159376144,0.588920772,1.995787144,0.03271782,0.556203008,-2.290247679,0.752509892,-0.03271782,0.49076733,1.046970248,0.588920772,0.65435648
0.3375,-1.96306932,0.359896034,1.864915967,-3.27178216,-0.556203008,1.145123839,0.588920772,-0.065435641,0.916099012,1.046970248,0.621638596,0.850663364
0.34425,-1.96306932,0.196306944,1.766762376,-4.220599174,0.916099012,0.065435641,0.32717824,-0.16358912,1.341430664,1.014252543,0.621638596,1.046970248
0.351,-1.995787144,0.098153472,1.668608904,-2.290247679,3.337217808,-2.682861328,-0.065435641,-0.458049506,1.63589108,0.916099012,0.588920772,1.275995135
0.35775,-2.028505087,0.065435641,1.570455551,-2.093940496,1.374148488,-4.089727879,-1.177841544,-1.046970248,2.12665844,0.687074244,0.556203008,1.505019784
0.3645,-1.96306932,0.03271782,1.47230196,-4.842237473,-1.014252543,-1.341430664,-4.515059471,-1.308712959,1.930351615,0.16358912,0.425331682,1.603173375
0.37125,-1.766762376,0.03271782,1.439584136,-3.893420935,-2.257529736,-0.687074244,-4.744084358,0.719792068,-0.261742562,-1.145123839,-0.098153472,1.505019784
0.378,-1.537737727,0.196306944,1.374148488,-0.850663364,-2.453836679,-0.81794554,-1.079688072,0.883381188,0.065435641,-2.551990271,-0.294460386,1.897633791
0.38475,-1.308712959,0.32717824,1.243277192,0.850663364,-0.948816895,-1.47230196,-1.014252543,0.098153472,1.046970248,-2.682861328,-0.32717824,1.63589108
0.3915,-1.046970248,0.32717824,1.046970248,0.425331682,0.916099012,-2.355683088,-1.275995135,0.98153466,0.621638596,-1.995787144,-0.556203008,0.785227776
