Time,RTx,RTy,RTz,LTx,LTy,LTz,Px,Py,Pz,Tx,Ty,Tz
0,0.32717824,-0.261742562,-3.500806808,-3.108193159,-0.294460386,1.701326728,0.16358912,1.308712959,-0.098153472,0.883381188,-0.065435641,0.196306944
0.00675,-0.458049506,-0.621638596,-3.108193159,-2.94460392,-0.196306944,1.734044552,-0.130871281,1.341430664,-0.065435641,0.785227776,0,0.294460386
0.0135,-1.210559368,-0.948816895,-2.781014919,-2.846450567,-0.098153472,1.734044552,-0.392613888,1.112406015,0.556203008,0.687074244,0.065435641,0.392613888
0.02025,-2.584707975,-0.425331682,0.392613888,-2.748296976,0.065435641,1.7994802,-0.588920772,0.65435648,1.014252543,0.65435648,0.065435641,0.425331682
0.027,-3.631678104,0.098153472,1.145123839,-2.715579271,0.229024753,1.864915967,-0.65435648,0.32717824,1.406866312,0.65435648,0.098153472,0.523485124
0.03375,-2.617425919,-0.98153466,-0.752509892,-2.682861328,0.425331682,1.897633791,-0.621638596,0.229024753,1.439584136,0.523485124,0.16358912,0.588920772
0.0405,-2.486554384,-0.948816895,-2.192094088,-2.584707975,0.49076733,1.7994802,-0.425331682,0.32717824,1.177841544,0.196306944,0.32717824,0.850663364
0.04725,-2.781014919,-0.65435648,-1.505019784,-2.388401031,0.49076733,1.701326728,-0.294460386,0.359896034,0.98153466,-0.49076733,0.359896034,1.439584136
0.054,-1.47230196,-1.308712959,-1.243277192,-2.093940496,0.392613888,1.570455551,-0.196306944,0.261742562,0.785227776,-1.374148488,0.425331682,1.897633791
0.06075,0.752509892,-2.781014919,-1.701326728,-1.766762376,0.392613888,1.439584136,-0.261742562,-0.065435641,0.752509892,-1.832198024,1.145123839,1.668608904
0.0675,2.584707975,-0.948816895,-1.63589108,-1.439584136,0.425331682,1.308712959,-0.49076733,-0.49076733,0.850663364,-1.734044552,1.47230196,1.210559368
0.07425,2.682861328,-0.065435641,-0.785227776,-1.079688072,0.523485124,1.145123839,-0.850663364,-1.046970248,0.948816895,-1.112406015,0.98153466,1.145123839
0.081,1.341430664,-0.556203008,-1.505019784,-0.719792068,0.621638596,0.948816895,-1.570455551,-1.243277192,0.916099012,-0.425331682,0.588920772,1.439584136
0.08775,-0.16358912,0.03271782,-0.948816895,-0.392613888,0.65435648,0.752509892,-2.290247679,-0.98153466,0.81794554,-0.196306944,0.261742562,1.7994802
0.0945,-1.701326728,0.261742562,-0.948816895,-0.065435641,0.621638596,0.621638596,-2.421118736,-0.523485124,0.785227776,-0.556203008,0,1.897633791
0.10125,-1.374148488,0.130871281,-0.785227776,0.392613888,0.752509892,0.556203008,-2.192094088,-0.03271782,0.752509892,-1.112406015,0.16358912,1.701326728
0.108,-0.196306944,-0.49076733,-1.210559368,1.079688072,0.948816895,0.392613888,-1.930351615,0.359896034,0.687074244,-1.537737727,0.588920772,1.570455551
0.11475,-0.130871281,-0.556203008,-1.210559368,1.603173375,1.112406015,0.196306944,-1.864915967,0.523485124,0.556203008,-1.734044552,0.883381188,1.603173375
0.1215,-0.81794554,-0.294460386,-0.916099012,1.766762376,1.243277192,0.16358912,-1.930351615,0.425331682,0.523485124,-1.734044552,0.948816895,1.537737727
0.12825,-1.63589108,-0.785227776,-0.556203008,1.47230196,1.374148488,0.196306944,-2.028505087,0.261742562,0.458049506,-1.537737727,0.883381188,1.47230196
0.135,-1.832198024,-1.014252543,-0.458049506,1.046970248,1.439584136,0.229024753,-2.028505087,0.130871281,0.425331682,-1.341430664,0.785227776,1.47230196
0.14175,-1.995787144,-0.948816895,-0.49076733,0.687074244,1.406866312,0.294460386,-1.995787144,0.098153472,0.359896034,-1.341430664,0.719792068,1.47230196
0.1485,-1.995787144,-0.785227776,-0.785227776,0.32717824,1.341430664,0.392613888,-1.832198024,0.065435641,0.32717824,-1.374148488,0.719792068,1.406866312
0.15525,-2.388401031,0.098153472,-0.719792068,0.03271782,1.275995135,0.425331682,-1.603173375,0.065435641,0.294460386,-1.439584136,0.752509892,1.275995135
0.162,-2.584707975,0.229024753,-0.916099012,-0.196306944,1.145123839,0.425331682,-1.374148488,0.065435641,0.261742562,-1.439584136,0.752509892,1.177841544
0.16875,-2.617425919,0.261742562,-0.719792068,-0.392613888,0.98153466,0.392613888,-1.374148488,0.130871281,0.130871281,-1.341430664,0.719792068,1.046970248
0.1755,-2.846450567,0.49076733,-0.16358912,-0.556203008,0.883381188,0.359896034,-1.308712959,0.261742562,0.098153472,-1.145123839,0.719792068,0.916099012
0.18225,-2.977321625,0.359896034,0.392613888,-0.687074244,0.785227776,0.32717824,-1.112406015,0.32717824,0.098153472,-0.883381188,0.65435648,0.81794554
0.189,-3.108193159,0.850663364,0.948816895,-0.81794554,0.752509892,0.261742562,-0.916099012,0.294460386,0.16358912,-0.588920772,0.621638596,0.687074244
0.19575,-3.075475454,1.112406015,1.243277192,-0.98153466,0.785227776,0.16358912,-0.65435648,0.261742562,0.229024753,-0.32717824,0.556203008,0.556203008
0.2025,-2.748296976,1.112406015,1.406866312,-1.112406015,0.916099012,0.065435641,-0.458049506,0.229024753,0.229024753,-0.130871281,0.523485124,0.392613888
0.20925,-2.257529736,0.948816895,1.505019784,-1.275995135,0.98153466,-0.03271782,-0.130871281,0.196306944,0.229024753,0.065435641,0.523485124,0.261742562
0.216,-1.930351615,0.719792068,1.505019784,-1.537737727,1.079688072,-0.130871281,0.03271782,0.130871281,0.32717824,0.229024753,0.556203008,0.130871281
0.22275,-1.832198024,0.098153472,1.864915967,-1.832198024,1.112406015,-0.32717824,0.261742562,0.03271782,0.458049506,0.458049506,0.556203008,0.065435641
