Time,RTx,RTy,RTz,LTx,LTy,LTz,Px,Py,Pz,Tx,Ty,Tz
0,0.948816895,-1.275995135,-0.81794554,-1.930351615,0.098153472,1.341430664,1.079688072,0.458049506,-0.03271782,0.785227776,0.294460386,0.359896034
0.00675,1.96306932,-5.463876247,-5.169415951,-1.734044552,0.229024753,1.275995135,1.046970248,0.621638596,0.425331682,0.687074244,0.32717824,0.523485124
0.0135,-2.12665844,-6.379975319,-5.038544655,-1.734044552,0.458049506,1.243277192,1.014252543,0.556203008,1.046970248,0.621638596,0.32717824,0.785227776
0.02025,-5.921925545,2.061222792,1.210559368,-1.832198024,0.687074244,1.145123839,0.850663364,0.16358912,1.374148488,0.49076733,0.32717824,1.046970248
0.027,-4.089727879,6.576282501,1.014252543,-1.832198024,0.719792068,1.046970248,0.621638596,-0.03271782,1.406866312,0.16358912,0.229024753,1.47230196
0.03375,-0.719792068,1.701326728,-0.49076733,-1.734044552,0.719792068,1.079688072,0.16358912,-0.130871281,2.192094088,-0.359896034,0.098153472,2.453836679
0.0405,1.112406015,0.65435648,-0.294460386,-1.505019784,0.752509892,1.014252543,-2.159376144,0.523485124,3.108193159,-2.093940496,-0.098153472,2.617425919
0.04725,1.145123839,-0.03271782,-0.98153466,-1.243277192,0.687074244,1.014252543,-6.838024616,0.392613888,-0.719792068,-4.351469994,0.294460386,1.275995135
0.054,0.556203008,-0.098153472,-2.028505087,-1.112406015,0.588920772,1.014252543,-3.239064455,-0.130871281,-0.098153472,-4.024291992,0.883381188,0.719792068
0.06075,0.098153472,-1.014252543,-1.505019784,-1.014252543,0.49076733,0.916099012,-0.523485124,1.668608904,1.145123839,-2.94460392,1.275995135,0.719792068
0.0675,-0.687074244,-0.32717824,-0.752509892,-0.752509892,0.392613888,0.752509892,-1.96306932,0.065435641,0.687074244,-1.406866312,1.766762376,1.145123839
0.07425,-1.766762376,0.294460386,-0.16358912,-0.359896034,0.556203008,0.621638596,-1.930351615,-1.079688072,0.785227776,0.130871281,1.406866312,1.47230196
0.081,-1.864915967,0.294460386,-0.556203008,-0.130871281,0.916099012,0.425331682,-1.439584136,-0.785227776,0.883381188,0.130871281,1.177841544,1.995787144
0.08775,-0.948816895,-0.16358912,-0.719792068,0.130871281,0.98153466,0.229024753,-0.850663364,-0.065435641,0.719792068,-0.458049506,1.014252543,2.061222792
0.0945,-0.785227776,-0.556203008,-0.621638596,0.425331682,0.948816895,0.03271782,-0.65435648,-0.03271782,0.458049506,-0.81794554,0.916099012,1.995787144
0.10125,-1.046970248,-0.621638596,-0.49076733,0.556203008,1.046970248,-0.065435641,-0.81794554,-0.32717824,0.32717824,-0.687074244,0.719792068,1.96306932
0.108,-1.210559368,-0.458049506,-0.523485124,0.752509892,1.177841544,-0.065435641,-1.177841544,-0.458049506,0.229024753,-0.523485124,0.588920772,1.832198024
0.11475,-1.603173375,-0.32717824,-0.32717824,0.850663364,1.079688072,0,-1.439584136,-0.32717824,0.098153472,-0.359896034,0.458049506,1.63589108
0.1215,-2.028505087,-0.130871281,-0.098153472,0.687074244,0.98153466,0,-1.570455551,-0.16358912,0,-0.261742562,0.425331682,1.439584136
0.12825,-2.192094088,0,0.130871281,0.49076733,0.916099012,0.03271782,-1.439584136,0,0,-0.196306944,0.392613888,1.308712959
0.135,-2.290247679,0.16358912,0.359896034,0.32717824,0.81794554,0.03271782,-1.210559368,0.261742562,0.03271782,-0.196306944,0.392613888,1.177841544
0.14175,-2.421118736,0.294460386,0.687074244,0.196306944,0.752509892,0.065435641,-1.014252543,0.556203008,0.098153472,-0.16358912,0.425331682,1.046970248
0.1485,-2.715579271,0.392613888,1.243277192,0.130871281,0.687074244,0.065435641,-0.752509892,0.719792068,0.130871281,-0.130871281,0.425331682,0.916099012
0.15525,-2.224812031,0.65435648,1.63589108,0.065435641,0.65435648,0.03271782,-0.523485124,0.752509892,0.196306944,-0.098153472,0.458049506,0.785227776
0.162,-1.505019784,0.883381188,1.63589108,0.03271782,0.556203008,0,-0.359896034,0.687074244,0.196306944,-0.03271782,0.49076733,0.65435648
0.16875,-1.014252543,0.883381188,1.603173375,-0.03271782,0.49076733,-0.098153472,-0.261742562,0.588920772,0.196306944,0.065435641,0.49076733,0.556203008
0.1755,-0.948816895,0.916099012,1.766762376,0.03271782,0.425331682,-0.359896034,-0.16358912,0.523485124,0.229024753,0.16358912,0.458049506,0.458049506
0.18225,-0.948816895,0.883381188,2.192094088,0,0.425331682,-0.556203008,-0.065435641,0.523485124,0.229024753,0.261742562,0.458049506,0.359896034
0.189,-0.98153466,0.588920772,1.96306932,-0.03271782,0.49076733,-0.916099012,0,0.425331682,0.392613888,0.359896034,0.458049506,0.294460386
0.19575,-0.752509892,0.130871281,1.570455551,0.03271782,0.556203008,-1.275995135,0.03271782,0.294460386,0.425331682,0.425331682,0.458049506,0.229024753
0.2025,-0.523485124,0.16358912,1.275995135,0.098153472,0.588920772,-1.603173375,0.065435641,0.196306944,0.425331682,0.49076733,0.425331682,0.16358912
0.20925,-0.261742562,-0.03271782,1.112406015,0.065435641,0.65435648,-2.028505087,0.392613888,0.229024753,0.621638596,0.523485124,0.425331682,0.130871281
0.216,-0.065435641,-0.261742562,0.65435648,-0.098153472,0.687074244,-2.486554384,0.621638596,0.261742562,0.621638596,0.556203008,0.425331682,0.130871281
0.22275,-0.065435641,-0.359896034,0.621638596,-0.49076733,0.850663364,-2.781014919,0.850663364,0.294460386,0.621638596,0.556203008,0.425331682,0.098153472
0.2295,-0.523485124,-0.294460386,0.229024753,-1.308712959,1.014252543,-3.075475454,1.079688072,0.32717824,0.556203008,0.556203008,0.458049506,0.065435641
0.23625,-1.046970248,-0.32717824,0.16358912,-2.453836679,1.112406015,-3.533524752,1.275995135,0.359896034,0.425331682,0.588920772,0.458049506,0.065435641
0.243,-1.537737727,-0.196306944,0.523485124,-3.075475454,1.014252543,-4.024291992,1.374148488,0.458049506,0.359896034,0.588920772,0.49076733,0.098153472
0.24975,-1.96306932,0.098153472,1.014252543,-2.322965384,0.98153466,-4.220599174,1.439584136,0.588920772,0.229024753,0.621638596,0.523485124,0.130871281
0.2565,-2.551990271,0.392613888,1.570455551,-0.916099012,1.439584136,-4.286034584,1.439584136,0.65435648,0.16358912,0.687074244,0.523485124,0.16358912
0.26325,-2.715579271,0.588920772,1.864915967,0.065435641,2.093940496,-4.351469994,1.439584136,0.719792068,0.065435641,0.752509892,0.556203008,0.196306944
0.27,-2.551990271,0.687074244,1.96306932,0.523485124,1.897633791,-4.253316879,1.439584136,0.719792068,-0.03271782,0.850663364,0.556203008,0.261742562
0.27675,-2.257529736,0.883381188,1.930351615,0.523485124,1.374148488,-4.122445583,1.341430664,0.65435648,-0.130871281,0.98153466,0.556203008,0.294460386
0.2835,-1.930351615,1.046970248,1.96306932,0.196306944,1.014252543,-3.697113752,1.243277192,0.621638596,-0.16358912,1.112406015,0.556203008,0.32717824
0.29025,-1.701326728,1.177841544,1.897633791,0.03271782,0.948816895,-3.533524752,1.210559368,0.588920772,-0.065435641,1.210559368,0.588920772,0.359896034
0.297,-1.406866312,1.210559368,1.734044552,0.556203008,1.177841544,-2.813732624,1.210559368,0.523485124,-0.03271782,1.243277192,0.556203008,0.392613888
0.30375,-1.275995135,1.177841544,1.701326728,0.916099012,4.416906357,-4.645930767,1.243277192,0.392613888,0.065435641,1.243277192,0.556203008,0.425331682
0.3105,-1.210559368,1.014252543,1.701326728,0.621638596,7.001613617,-4.940391064,1.210559368,0.294460386,0.392613888,1.177841544,0.523485124,0.523485124
0.31725,-1.275995135,0.81794554,1.570455551,-4.089727879,1.7994802,-1.7994802,0.98153466,0.49076733,0.850663364,1.112406015,0.49076733,0.65435648
0.324,-1.341430664,0.621638596,1.406866312,-6.445411205,-3.893420935,0.261742562,0.556203008,0.719792068,1.112406015,1.046970248,0.523485124,0.785227776
0.33075,-1.275995135,0.458049506,1.308712959,-4.286034584,-2.388401031,-1.439584136,0.130871281,0.785227776,1.341430664,0.883381188,0.588920772,1.112406015
0.3375,-1.112406015,0.294460386,1.210559368,-0.65435648,-0.523485124,-1.701326728,-0.425331682,0.294460386,2.224812031,0.359896034,0.785227776,1.734044552
0.34425,-0.916099012,0.229024753,1.177841544,1.046970248,0.130871281,-0.98153466,-4.515059471,-1.63589108,2.257529736,-1.210559368,1.145123839,3.402653456
0.351,-0.687074244,0.294460386,1.046970248,-0.098153472,1.210559368,-1.145123839,-7.034331799,-1.046970248,-1.112406015,-3.664396048,1.308712959,2.093940496
0.35775,-0.588920772,0.425331682,0.883381188,-0.588920772,0.948816895,-1.701326728,-2.715579271,0.916099012,0.425331682,-3.762549639,0.49076733,0.556203008
0.3645,-0.49076733,0.556203008,0.81794554,-0.261742562,0.523485124,-1.505019784,-0.81794554,-1.079688072,0.425331682,-3.075475454,-0.261742562,0.719792068
0.37125,-0.392613888,0.65435648,0.687074244,-0.785227776,0.458049506,-1.374148488,-0.948816895,-0.81794554,0.98153466,-2.224812031,-0.359896034,1.014252543
