"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"PRE",29,-407.1602323,-387.7716316,-610.7403838,-959.734776,-532.3498123,-504.1031448,-319.9115935,-518.644564,-339.3001671,-697.9889432,-843.4033031,-586.5045321,-407.160197,-542.8803098,-586.5046027
"PRE",30,-421.7016515,-392.618769,-581.6574041,-785.2375379,-642.1618905,-562.2688658,-305.3701566,-523.4917626,-504.1031095,-416.8545324,-741.613245,-630.1289663,-397.4659411,-533.1860538,-591.3517307
"PRE",31,-290.8287219,-334.4530474,-620.4346044,-828.8618662,-594.4174787,-581.6574306,-310.2173199,-504.1031801,-353.8416128,-567.1159849,-857.9447223,-547.7274554,-504.1031271,-489.5617609,-421.7016162
"PRE",32,-412.0073956,-358.6887673,-625.2817147,-654.3646061,-498.9287258,-412.007325,-285.9815829,-538.0331818,-489.5616903,-620.4346044,-1216.633498,-412.0073603,-373.230266,-494.4088535,-571.9631482
"PRE",33,-426.5487795,-475.0202699,-538.0331465,-911.2633506,-544.2859373,-605.8931499,-329.6058494,-489.5616549,-285.9815388,-804.6260939,-1226.327754,-702.8361153,-508.9502728,-513.797436,-620.4346397
"PRE",34,-300.5230286,-339.3001848,-576.8103291,-790.0846836,-534.7370479,-494.408858,-305.3701213,-518.6445463,-382.9244866,-596.1989072,-664.058915,-528.3388199,-431.395934,-533.1859479,-586.5046027
"PRE",35,-445.937362,-305.3701566,-523.491692,-930.6519243,-632.6130011,-528.3388199,-324.7587038,-547.7274377,-402.3130514,-790.0847056,-1177.856333,-630.1289133,-465.3259092,-586.5045674,-508.9502021
"PRE",36,-630.1289177,-416.8545015,-659.2117341,-683.4474799,-546.6731199,-533.1860053,-300.523011,-523.4917626,-523.491692,-601.0460396,-843.4032148,-654.3646768,-407.1601617,-523.4916566,-397.4659411
"PRE",37,-450.7845429,-339.3001759,-368.3829967,-896.7218784,-544.2859197,-508.9502551,-353.8415775,-489.5616549,-387.7715792,-780.3903835,-1042.136222,-465.3259445,-407.1602323,-620.4346044,-557.4217996
"PRE",38,-513.797436,-465.3259445,-576.8102673,-959.7347804,-503.7031794,-615.5874411,-300.523011,NA,-450.7845429,-746.4603774,-1182.703461,-562.2688393,-479.8673637,-620.4345514,-513.7974007
"PRE",39,-445.9373797,-397.4659234,-528.3388199,-746.4603553,-558.6093156,-445.937362,-334.4529773,NA,-276.2872917,-717.3775014,-1274.799211,-523.4917626,-407.1602147,-538.0331465,-605.8931852
"PRE",40,-421.7016339,-353.841604,-576.8102408,-833.7090295,-570.5453324,-538.0331465,-290.8287197,NA,-407.16025,-814.3204117,-1197.244881,-484.7145623,-494.4088535,-596.1989293,-605.8932559
"PRE",41,-557.421729,-324.7587391,-581.6574394,-668.9060606,-682.7446484,-591.351766,-358.6887761,NA,-387.7716145,-751.3075539,-1158.467733,-528.3387846,-445.937362,-523.4917273,-436.2431061
"PRE",42,-552.5745834,-290.8287374,-504.1031095,-843.4033207,-661.259687,-533.1859832,-295.6758565,NA,-368.383032,-838.5560912,-1168.162042,-421.7016427,-528.3388199,-494.4088535,-562.2688216
"PRE",43,-416.8544883,-334.4530215,-523.4917273,-974.2761819,-510.8648509,-581.6574041,-334.452995,NA,-450.7844723,-683.4474445,-1250.563535,-722.2247331,-475.0203064,-465.3259798,-673.7532063
"PRE",44,-363.5359394,-285.9815918,-644.6703502,-853.0975943,-666.0341228,-571.963157,-353.8416305,NA,-334.4530127,-833.7089942,-799.7789925,-504.1031095,-402.313069,-494.4087829,-668.9060783
"PRE",45,-363.5359041,-382.9244998,-601.0459866,-775.5433085,-560.9964629,-552.5745657,-305.3701566,NA,-300.5230286,-581.6574394,-819.167522,-441.0902164,-479.8674343,-591.35166,-654.3646238
