"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"PRE",23,6.052796841,2.453836679,2.650143623,7.786841869,6.284275532,3.304500103,2.879168272,3.5989604,6.085515022,7.557816982,11.48395538,11.09134197,10.50242138,4.416906357,7.001613617
"PRE",24,6.805306911,2.781014919,3.042757511,7.230638504,7.363882065,3.239064455,4.842237473,3.5989604,5.823771954,8.76837635,10.60057449,10.92775249,7.917713165,4.384188175,4.089727879
"PRE",25,6.903460503,3.140911102,2.290247679,7.590535164,8.024536133,3.369935751,3.20634675,5.169415951,6.150950909,8.735658646,10.86231709,11.2549305,10.46970367,4.645930767,4.678648472
"PRE",26,5.856490135,2.355683088,2.257529736,8.048583984,4.705149651,3.173628807,3.729831934,4.515059471,5.300287247,8.473916054,11.38580227,9.913499832,10.10980701,4.155163288,5.856490135
"PRE",27,8.01586628,2.748296976,2.192094088,6.576282501,6.687113762,3.27178216,2.781014919,3.729831934,5.431158543,9.946217537,11.6148262,9.684474945,9.749911308,4.547777176,6.903460503
"PRE",28,6.347257614,2.977321625,2.813732624,8.212173462,5.881437302,3.140911102,4.155163288,4.580495358,5.365722656,7.819559574,11.2549305,11.2549305,11.02590561,4.449624062,4.318752289
"PRE",29,6.052796841,2.748296976,2.224812031,8.702939987,6.993270397,3.239064455,3.435371399,4.744084358,5.038544655,8.244891167,11.54939079,11.2549305,9.71719265,4.809519768,3.795267582
"PRE",30,7.165203094,2.781014919,3.239064455,7.819559574,5.043534279,3.304500103,2.748296976,3.631678104,5.660182953,9.19370842,11.32036591,11.35308361,10.24067879,4.449624062,4.776802063
"PRE",31,7.230638504,2.682861328,2.224812031,6.870742798,5.236896515,3.304500103,3.500806808,3.631678104,6.2491045,10.01165295,11.77841568,10.3388319,11.22221279,4.351469994,4.057010174
"PRE",32,7.492381573,2.617425919,2.388401031,6.805306911,6.107027054,3.173628807,3.108193159,3.173628807,6.412693501,9.586321831,10.82959938,10.43698502,9.291861534,4.220599174,5.103980541
