"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"PRE",41,365.7510307,158.8264077,512.9823861,849.5041401,629.7096517,465.085428,211.4930854,NA,338.8062172,777.9259253,911.8450493,765.0150573,921.1881052,435.1777728,401.7125825
"PRE",42,666.1416087,307.4455244,412.4945336,664.6097939,581.7989241,330.5929148,266.2809617,NA,423.6712007,592.9761573,814.8954427,645.6202746,748.2150221,527.803623,356.5627016
"PRE",43,933.017678,367.3619764,514.6757798,745.1877266,567.6557393,415.8981818,190.4690453,NA,339.6934369,572.1011712,872.5121499,804.8594916,888.6973016,497.9593845,522.4354404
"PRE",44,663.6314355,290.4236991,413.5081895,702.2241201,467.1144534,432.4228484,295.723856,NA,396.8557235,609.5088089,741.0045409,693.0102178,844.2385715,544.9565317,579.0833103
"PRE",45,551.5531097,198.9096275,517.0677215,699.3199546,476.3357215,380.1413687,222.9196992,NA,729.2060178,898.6915917,895.6570092,805.8549793,755.9429841,643.8687081,397.7056938
"PRE",46,613.0665958,263.9707547,424.6962215,534.4072704,474.9423335,474.6059704,282.9559311,NA,491.1336871,723.6950524,887.9989281,826.7162508,670.5059326,507.456534,407.0077641
"PRE",47,409.5158076,169.0935198,501.3286982,814.4097066,404.1329506,535.7084531,199.2574834,NA,514.0030832,654.9112444,828.886697,702.8583201,805.4133746,539.9981897,312.564568
"PRE",48,469.5727152,175.7427064,405.7105179,516.0366787,594.5460396,340.1010714,240.7831662,NA,623.6395623,764.4777369,785.1992617,764.0592069,605.1000839,504.2871809,370.400421
"PRE",49,NA,NA,470.4603922,NA,594.8057855,441.4977802,NA,NA,NA,726.5882732,790.0594727,748.3023773,800.2900696,528.1047317,389.1303099
"POST",1,492.5300161,291.4661227,615.4826578,821.2666413,619.4307252,455.6475282,221.3925728,586.8837077,563.6321844,874.3243997,821.3152764,772.6372124,580.0030521,489.7203138,302.5742154
"POST",2,445.1326263,154.2872939,511.2381011,615.8016952,661.968163,461.3244246,255.9180914,628.98028,717.7808528,675.5902641,836.227525,716.7188683,535.9218102,377.5723001,429.9912258
"POST",3,466.6315275,220.3629062,539.866983,531.0245328,558.80512,448.1672116,222.2626431,444.2455144,498.3830684,709.69338,919.6205467,661.0234034,565.8774201,381.8519111,541.7544396
"POST",4,490.3337015,182.6868921,506.6226422,668.056857,515.9236357,583.8334878,276.8203279,628.3030626,388.4100942,577.0957714,819.7641448,749.7522852,619.6398188,606.6367997,446.4003102
"POST",5,383.8154057,151.1664679,539.7425782,604.8938539,518.7933822,633.21786,313.5414193,638.7572756,511.5273209,555.2700805,822.8094018,802.5781141,517.6243668,469.6797275,524.3871969
"POST",6,602.336459,393.958579,505.3249398,634.9612631,581.4811756,605.3580083,196.1287301,705.6768665,459.6868979,516.0405322,839.0271473,663.1416822,625.7278847,335.4975337,549.0424886
"POST",7,577.3250997,299.6866045,476.6472766,471.2685208,412.1561274,457.2389294,392.8868185,501.2726513,489.4003847,774.557487,785.1583079,766.4673327,596.2124813,375.9661005,356.4748874
"POST",8,486.7429726,130.3186825,565.8732073,762.8060196,524.3154239,654.7157962,478.5510164,614.1117037,553.0222846,663.3281505,846.5702848,843.2568343,469.4152426,323.8675293,402.6698515
"POST",9,599.1067936,152.9801554,519.6986218,465.2162993,530.4652988,669.3409349,279.5969809,590.5623526,571.4717474,781.0386697,827.2298402,719.7047207,578.0417439,484.333832,442.6087594
"POST",10,630.6907228,227.1426197,499.5475346,703.04995,402.2870157,481.3330917,297.2419404,510.2590671,492.2943224,762.4051179,733.2517741,807.0446159,509.8672662,442.881713,473.9104498
"POST",11,581.359435,154.5193006,553.1260255,446.951133,599.3462669,492.269624,325.76116,700.2427706,956.4447078,680.7559615,868.0309579,769.0754097,568.4788767,470.4435572,452.4815777
"POST",12,451.4182621,138.5646151,497.3969854,531.2381175,644.5529709,571.8267853,244.0774921,431.0268406,960.4985371,751.1907581,822.673008,680.5711859,579.9454277,493.9906123,385.1913916
"POST",13,566.9743151,145.2459891,515.410014,615.6929254,517.3997597,596.5167134,339.0410355,659.9511082,830.2346028,607.3033989,834.5614378,763.066889,522.5066658,430.676709,402.1458481
"POST",14,365.6033383,225.0679794,585.0261591,464.9468001,809.9068732,576.1466458,291.990665,654.7681771,466.9508618,756.6433612,913.3460589,890.3378124,598.9044319,413.0528939,404.9240824
"POST",15,625.707244,238.5739778,403.240334,579.1282923,536.1990976,504.2494084,325.2411726,507.0324356,699.6107294,769.1231693,760.8083911,690.7934651,586.0554066,508.2962616,573.2697636
"POST",16,659.3815651,233.821232,485.3261741,652.1240762,565.898774,402.0587948,367.3409446,450.6170519,494.5533396,689.9829024,741.1168237,789.4094408,652.2215132,356.7184527,359.7138784
"POST",17,547.4499801,476.9769564,554.7394863,528.4839461,638.6772546,615.7687921,494.4303109,547.8548193,646.7640821,613.1964895,883.2194943,834.4574885,624.6993906,537.2729992,461.0852091
"POST",18,619.0748359,143.0626523,457.9688171,472.1514063,502.1769473,578.4422097,410.4582431,648.2131757,596.1189116,581.0685137,797.313508,752.2922644,530.1526852,626.3266563,385.6814666
"POST",19,624.1348555,323.2681426,519.6483219,728.5263769,616.4899861,597.5471095,484.5825161,582.1545206,550.785769,840.8844116,787.7059066,729.469629,543.7964138,313.880833,439.6085191
"POST",20,693.8549413,151.5500869,472.7583414,404.6243273,621.8541753,660.5662886,485.0770861,510.80154,470.4571953,751.8707769,748.5965012,671.6826696,579.4595702,542.60327,455.6508502
"POST",21,384.8446804,398.9230575,450.5800783,574.8771634,671.7207869,655.8447266,434.1649011,690.7104126,806.2663869,800.613581,859.8308546,856.6549684,564.8773756,534.0621839,282.6951968
"POST",22,549.2524623,321.3140785,577.0585085,552.8854654,566.6418857,602.2711043,305.5700665,630.9737374,504.8127041,608.8472978,781.2443917,632.1624979,555.0745449,397.2540352,334.4518543
"POST",23,696.0742916,255.6523183,545.8422262,568.1046754,545.7225786,572.7915118,313.0683415,718.2221548,500.0398697,847.8270671,808.2182542,768.9518768,551.9078221,329.7097407,467.9881447
"POST",24,803.8763804,171.2397433,374.0701557,612.5566286,430.5913977,531.2738664,260.4627666,708.3409925,576.1185087,663.5918755,823.0402214,812.9956341,599.9244275,522.6282352,534.6766188
"POST",25,533.9521919,165.1132399,535.4308644,595.6054769,453.4364563,399.8719116,464.3607232,546.1284572,613.4178677,726.572823,853.2390256,663.1824407,665.7792972,232.5945127,415.1980559
"POST",26,359.5987928,377.343614,448.0247798,776.1067368,627.2660589,621.2969357,403.0284087,747.871024,482.9362938,618.1933963,793.5071732,841.7680057,533.7833029,367.6974734,471.113471
"POST",27,580.7250194,223.8547024,437.253153,509.6958931,669.0131937,608.1291702,345.9575683,717.1157523,565.6656587,887.034301,816.9093066,631.9806317,667.8181491,504.8593767,345.8814814
"POST",28,516.3631086,169.6733517,611.4793384,529.8415105,482.9864845,517.9289463,269.1651883,673.5947141,563.4281374,881.4219528,886.6983442,702.1436206,567.8380682,277.5623448,510.0380017
"POST",29,548.2960757,167.7596137,631.3650087,768.7680979,496.6922541,488.0922446,348.8573595,687.5733942,567.8927595,775.9613327,863.7858281,789.87429,663.1603754,334.4719401,402.6221909
"POST",30,546.6515742,358.0183766,512.5691177,649.714508,617.6685388,745.8939389,275.2206939,595.2623632,514.731957,826.4530103,874.9889358,756.9257747,634.0815063,320.8220663,291.4698823
"POST",31,655.2738752,284.6900978,429.4312528,676.2937244,524.4015511,635.2873318,281.7701267,705.036706,413.5354353,785.2497763,841.6459126,806.9562993,564.7898176,418.5115919,411.131862
"POST",32,516.6054202,194.4692282,631.0610026,568.0913792,450.3991811,705.0548998,248.0013015,764.2079927,630.7976953,1017.816502,716.1228274,660.5127067,601.7387298,431.6790264,339.5647875
"POST",33,595.3569324,135.2377883,394.7647164,777.2685835,529.0543753,559.4637328,410.0122019,525.3718664,569.8433568,651.279311,905.8502143,766.1663374,766.999175,439.2317626,512.2464227
"POST",34,521.9447622,391.4099722,513.6407146,496.9990816,697.3847925,559.5862094,245.9869249,736.3258914,450.3748167,711.8672613,776.6876756,721.6503837,719.0441996,311.9802554,412.9020402
"POST",35,799.6555862,369.4710569,449.0118517,780.2223551,464.76684,695.838114,293.7391083,661.5395557,733.7038018,839.4411741,785.6979966,772.0413628,659.231213,533.35262,525.2211365
"POST",36,599.6994484,185.8120248,393.06216,535.7504204,600.7547537,737.623538,313.8796193,771.7955244,562.0971966,716.9420866,727.2740458,789.5426182,581.1120403,503.0352707,516.6887322
"POST",37,609.4568434,323.4200779,525.3186861,594.977129,536.2902376,549.0972371,513.7571176,594.4055872,476.3843702,808.1209943,878.8643387,885.2856609,648.5465295,390.7553565,705.1222355
"POST",38,377.0402942,196.8063833,451.243344,604.7984369,515.6701334,630.5980064,339.7387137,603.1098311,497.8011472,705.2624788,766.1342806,805.1746168,676.5035713,298.3119407,549.5739658
"POST",39,605.0078819,344.2069599,552.6764777,528.1199376,610.3209243,398.9648559,339.9527888,NA,440.0722453,677.5728033,911.8499595,720.1751556,682.5280563,498.8744658,436.4938453
"POST",40,592.5725299,299.59277,510.8049918,675.8877954,688.9486433,501.7682921,291.2351046,NA,758.035676,792.2467906,888.2427271,666.8780491,577.867804,499.8048016,519.3574329
"POST",41,547.9298803,263.8559175,507.9023946,642.0808687,554.6470229,450.5596051,402.6860944,NA,652.4636367,654.2455013,780.3364376,658.7414195,642.5942939,492.8385608,367.6577846
"POST",42,609.7569165,271.2317622,454.0394665,591.323271,524.6787111,584.0889223,336.3377166,NA,546.0858673,867.3985177,888.7747224,789.5736974,604.2772355,428.8217851,466.6682626
"POST",43,746.7465409,210.6502283,461.6447661,626.3632639,519.073988,375.0144703,315.537361,NA,704.1515735,761.3477415,838.9789446,761.6939507,723.0075312,403.4161943,378.8029807
"POST",44,650.7823223,333.2181647,437.8957904,674.251885,551.7203488,594.2752714,393.9095313,NA,687.1012079,783.4344135,720.1366812,707.0649991,631.5381722,354.0422205,420.4096136
"POST",45,749.9497015,148.6541871,477.9937591,552.0793467,523.6590972,583.7692141,313.2996408,NA,604.2231816,841.0185034,846.2408312,742.783624,575.5948848,503.7964909,315.3220734
"POST",46,819.9611237,270.9267617,644.6876176,586.2464874,703.833934,NA,391.1065675,NA,1130.912454,876.1703622,861.3785419,668.0490387,654.5771152,405.3292452,430.82617
"POST",47,426.6797108,214.8138015,574.5993984,598.9188439,481.3564236,NA,262.7528176,NA,604.8465872,758.1450574,858.2881038,646.6983591,600.1081778,464.5749226,463.5646187
"POST",48,516.4569487,NA,527.1664878,NA,576.3542022,NA,386.7701233,NA,574.0650524,1007.185328,843.0833523,749.1405878,608.9521041,512.6062405,NA
"POST",49,NA,NA,421.3955072,NA,613.2320026,NA,487.3201046,NA,NA,821.584876,767.8356971,741.24998,662.7512907,470.3798189,NA
