"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"POST",22,-6.816021919,-3.042757511,-4.744084358,-4.645930767,-6.268162251,-4.547777176,-3.500806808,-2.028505087,-4.057010174,-6.576282501,-2.813732624,-4.613213062,-5.88920784,-2.977321625,-3.631678104
"POST",23,-6.848248959,-3.533524752,-5.267569542,-5.234851837,-7.734493256,-4.187880993,-3.500806808,-2.093940496,-3.795267582,-5.562029839,-3.20634675,-3.5989604,-5.005826473,-3.566242456,-3.631678104
"POST",24,-7.299427509,-3.402653456,-4.416906357,-5.234851837,-7.863401413,-4.809519768,-3.729831934,-1.701326728,-3.86070323,-5.725618839,-3.435371399,-3.664396048,-4.744084358,-2.682861328,-3.958856583
"POST",25,-7.009384155,-3.435371399,-4.057010174,-5.234851837,-8.024536133,-4.155163288,-3.369935751,-2.061222792,-4.122445583,-5.496593952,-2.290247679,-3.402653456,-4.351469994,-2.617425919,-2.977321625
"POST",26,-7.847287655,-3.075475454,-4.842237473,-4.874955654,-7.396109104,-4.253316879,-3.075475454,-2.192094088,-3.533524752,-5.758336544,-2.846450567,-3.631678104,-4.547777176,-3.042757511,-3.20634675
"POST",27,-7.186632633,-3.697113752,-6.085515022,-5.234851837,-7.637811661,-4.089727879,-3.108193159,-2.061222792,-3.762549639,-5.300287247,-3.239064455,-3.991574287,-7.001613617,-2.879168272,-3.108193159
"POST",28,-7.686152458,-3.435371399,-4.809519768,-4.645930767,-7.379995346,-4.449624062,-2.94460392,-2.192094088,-3.337217808,-6.445411205,-2.584707975,-3.5989604,-4.449624062,-3.075475454,-3.108193159
"POST",29,-6.687113762,-3.369935751,-4.515059471,-4.645930767,-7.943968773,-4.155163288,-3.468089104,-2.093940496,-4.220599174,-5.562029839,-2.355683088,-3.795267582,-5.300287247,-3.631678104,-3.827985287
"POST",30,-6.928816319,-2.911885977,-4.253316879,-4.220599174,-7.460563183,-3.893420935,-3.664396048,-2.093940496,-3.827985287,-6.052796841,-2.977321625,-3.566242456,-6.805306911,-2.715579271,-4.024291992
"POST",31,-6.574318886,-2.650143623,-5.333004951,-4.678648472,-7.347768784,-3.369935751,-3.304500103,-2.355683088,-4.187880993,-6.445411205,-2.159376144,-3.991574287,-5.496593952,-2.846450567,-3.402653456
"POST",32,-7.798947334,-2.879168272,-4.515059471,-4.187880993,-7.637811661,-3.729831934,-3.566242456,-2.224812031,-3.664396048,-5.496593952,-3.042757511,-3.827985287,-4.744084358,-2.94460392,-4.057010174
"POST",33,-6.912703037,-3.500806808,-3.991574287,-4.776802063,-8.040649414,-2.911885977,-3.108193159,-2.12665844,-4.220599174,-5.202133656,-2.551990271,-3.697113752,-6.2491045,-2.682861328,-4.057010174
"POST",34,-7.089951515,-2.94460392,-4.744084358,-4.842237473,-7.782833576,-3.435371399,-3.500806808,-2.061222792,-3.566242456,-5.07126236,-2.748296976,-3.958856583,-5.856490135,-3.795267582,-3.795267582
"POST",35,-6.542091846,-3.533524752,-4.416906357,-4.416906357,-7.702265739,-3.239064455,-4.253316879,-2.12665844,-3.042757511,-5.398440838,-2.486554384,-4.089727879,-4.940391064,-2.715579271,-3.042757511
"POST",36,-7.170519352,-3.631678104,-4.907673359,-4.744084358,-8.008422852,-3.86070323,-3.369935751,-1.995787144,-3.500806808,-5.398440838,-2.748296976,-4.057010174,-5.758336544,-2.813732624,-3.27178216
"POST",37,-7.315541267,-3.468089104,-4.449624062,-4.384188175,-8.07287693,-4.057010174,-3.369935751,-2.388401031,-4.744084358,-5.300287247,-2.94460392,-4.187880993,-5.103980541,-2.846450567,-1.7994802
"POST",38,-6.123140335,-3.500806808,-4.711366177,-5.005826473,-7.605585098,-3.500806808,-3.402653456,-1.96306932,-4.613213062,-6.314539909,-3.991574287,-3.991574287,-5.496593952,-3.533524752,-2.159376144
"POST",39,-7.750606537,-3.631678104,-4.286034584,-4.874955654,-7.508903503,-3.108193159,-4.057010174,NA,-4.220599174,-5.496593952,-3.075475454,-3.533524752,-6.150950909,-2.94460392,-2.846450567
"POST",40,-7.879514694,-3.108193159,-4.253316879,-4.907673359,-7.831173897,-3.075475454,-3.827985287,NA,-3.729831934,-5.365722656,-1.96306932,-3.697113752,-5.202133656,-3.27178216,-2.388401031
"POST",41,-7.041611195,-3.173628807,-3.958856583,-4.842237473,-7.154405594,-4.515059471,-3.468089104,NA,-3.435371399,-5.95464325,-2.911885977,-4.286034584,-6.118233204,-2.421118736,-3.500806808
"POST",42,-7.686152458,-3.075475454,-3.631678104,-5.005826473,-7.750606537,-5.267569542,-3.729831934,NA,-3.435371399,-5.627465248,-1.864915967,-2.879168272,-4.973108768,-2.551990271,-2.519272327
"POST",43,-7.106065273,-4.089727879,-4.351469994,-4.842237473,-7.895627975,-5.562029839,-4.187880993,NA,-3.566242456,-6.379975319,-2.290247679,-3.304500103,-6.674435616,-3.140911102,-2.617425919
"POST",44,-7.315541267,-3.533524752,-5.038544655,-4.842237473,-7.653925419,-5.103980541,-3.402653456,NA,-3.566242456,-5.529312134,-2.290247679,-4.155163288,-5.758336544,-2.617425919,-3.402653456
"POST",45,-7.251086712,-3.500806808,-4.286034584,-4.613213062,-7.734493256,-6.576282501,-3.500806808,NA,-3.500806808,-5.333004951,-2.224812031,-3.402653456,-4.907673359,-2.748296976,-2.879168272
"POST",46,-6.816021919,-3.500806808,-4.187880993,-4.613213062,-8.008422852,NA,-3.5989604,NA,-3.893420935,-5.431158543,-2.813732624,-4.547777176,-6.674435616,-2.781014919,-2.813732624
"POST",47,-7.798947334,-3.402653456,-4.351469994,-4.155163288,-7.750606537,NA,-2.781014919,NA,-3.795267582,-4.776802063,-2.355683088,-4.318752289,-5.496593952,-2.781014919,-2.748296976
"POST",48,-7.525017262,NA,-5.038544655,NA,-7.653925419,NA,-3.304500103,NA,-4.744084358,-4.776802063,-3.991574287,-3.729831934,-5.103980541,-3.173628807,NA
"POST",49,NA,NA,-4.842237473,NA,-7.750606537,NA,-3.762549639,NA,NA,-5.660182953,-2.486554384,-4.122445583,-6.47812891,-3.173628807,NA
