"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"PRE",33,252.082603,373.6195664,265.8853827,324.1504437,348.5268699,489.3935817,229.1884335,99.57381324,203.9140914,458.0365214,161.1128731,168.0236476,238.9298467,137.6132188,73.31548533
"PRE",34,188.2589533,359.645275,301.6190998,243.8717202,386.6728481,411.9060054,227.1037124,113.5568052,259.5995112,355.9921929,283.6837837,173.1330004,434.3221906,129.2085822,93.66000977
"PRE",35,217.6925972,463.3660806,293.4949416,261.3715563,443.0815643,378.1672682,264.5243317,94.4930638,212.8210211,371.3862946,175.3091536,160.5532496,249.1378007,139.6928691,94.65651363
"PRE",36,150.5401629,259.582598,381.2661408,249.13133,450.0425067,353.3054862,252.6856066,92.30197954,210.5607873,465.3598997,279.4630506,170.7560447,328.6378146,128.252675,88.65740266
"PRE",37,166.5439042,463.5912328,330.3171289,285.3232317,390.9992042,405.4002834,192.89486,111.4465304,147.021223,404.0480411,160.5560802,154.6046831,307.8450372,161.8404794,133.0926647
"PRE",38,316.631465,562.3149642,378.8595693,267.4625835,379.175594,459.2265831,249.0572492,NA,178.0584518,322.2367712,184.6077492,147.8782947,439.5059287,166.2582943,115.3408703
"PRE",39,153.5322133,466.7256408,266.6413596,253.1820792,401.2955782,416.308372,219.3766522,NA,174.1566674,407.4374233,133.4926112,229.4245504,350.0653548,163.0094279,150.0166078
"PRE",40,239.1435317,254.0261834,345.7389547,253.1820792,366.5341147,262.5695503,228.3527652,NA,239.0007413,312.7664957,201.9625685,267.4409335,410.0213242,124.6528353,149.0362892
"PRE",41,269.3076866,431.7837101,244.8742593,233.7684009,342.2024243,419.4289856,219.1801384,NA,385.544648,509.5009444,119.1295185,128.3984087,373.0434141,173.3921728,98.92483597
"PRE",42,225.510652,316.6755384,326.0129016,289.301989,336.9917787,289.5130305,212.3568329,NA,210.1246268,430.3109484,219.5113227,156.8996466,304.889361,167.098973,114.5171471
"PRE",43,214.8023162,316.6755384,326.0129016,261.6430677,308.7296978,331.8059203,235.9077463,NA,193.4745181,271.4773732,145.3199803,207.147321,367.0617386,164.3075751,124.9674234
"PRE",44,149.6632469,224.3938752,256.9840607,223.3530177,322.6259194,241.0038367,196.8780195,NA,198.5464585,422.9881858,158.8369487,163.8485369,282.4659934,170.7494391,118.0424119
"PRE",45,198.5927521,355.080842,321.8727089,248.4771831,290.810778,289.7086601,228.7657494,NA,184.1042821,422.9881858,186.2762251,164.5882113,313.8109709,142.9062854,92.32046246
"PRE",46,144.0616682,250.1782162,299.5777871,232.2691468,427.1189008,257.4646829,196.9627229,NA,211.5655649,386.2840987,186.2762251,150.9667745,314.871419,188.8109091,136.6419199
"PRE",47,346.0581759,250.1782162,299.5777871,267.0378421,320.7587967,333.193885,214.1918861,NA,180.5533104,379.956168,197.240428,159.5643866,306.2565616,148.7793191,88.11164477
"PRE",48,182.2036659,364.7791772,327.4963055,331.6548933,412.831696,270.5276884,217.0826505,NA,270.5213923,379.956168,170.3956196,145.8643015,278.3929737,166.9936082,109.9543482
"PRE",49,NA,NA,327.4963055,NA,335.9248422,276.0636704,NA,NA,NA,306.0714133,168.0989125,146.2807714,304.8580398,177.1936275,68.23833999
"POST",1,530.0315051,279.145124,331.1309231,204.8490438,533.9793036,209.2614964,236.2192208,108.6235622,163.5260945,433.5861573,169.3378075,150.4808692,255.7519441,143.6772064,229.1766746
"POST",2,418.1353325,279.145124,304.6796532,204.8490438,528.4616411,244.8414966,296.5441753,98.60538726,214.7781445,270.7991281,269.2805866,204.4192005,258.9152863,164.5746284,245.6454714
"POST",3,359.9675341,208.4240543,367.0621692,206.1471578,472.5806091,233.9576907,271.032534,106.6686245,282.6448172,431.05121,126.1599392,196.8382817,278.3121046,179.9866179,263.8558501
"POST",4,483.0861837,207.4707529,308.2165252,191.3397802,467.8589188,265.0872792,258.4837397,105.121922,241.0222635,263.4230372,204.0378179,175.3213179,211.2658767,136.3739136,286.5609085
"POST",5,440.5192508,173.578445,366.4719046,231.0363761,401.973681,215.4162318,292.3958463,109.5796892,400.7137986,304.4844524,213.4815662,196.4159974,293.4288409,163.866747,114.0270439
"POST",6,562.5005719,189.3727984,387.3827422,192.8621707,520.470122,222.0155758,315.6132356,133.94312,216.5083709,321.5677529,189.6566889,228.2309079,363.6789191,189.7041973,92.10729248
"POST",7,273.5791091,247.9248234,374.7934248,209.5622823,454.6246883,279.9377102,308.7524998,108.1560168,249.8900285,268.1668579,222.0748195,225.6774103,330.2084915,149.2611423,114.9683234
"POST",8,621.2421167,272.1241094,350.667407,227.9883155,452.5977747,266.1226562,216.53562,112.2203519,327.2553552,374.3801046,262.7365585,165.5297827,331.3629236,155.2409044,254.4658307
"POST",9,598.2004931,191.7258671,395.9468168,196.6777802,448.6826721,276.4278753,264.3292685,103.284877,296.7150652,484.0415047,182.3755832,193.7690332,303.9943356,121.4813226,274.6459163
"POST",10,490.3554243,140.4382222,345.7650964,196.6777802,593.9179522,248.3132622,233.8464599,92.16392171,355.4571701,272.7929549,274.13497,172.4571125,312.2892091,122.5459202,119.7382602
"POST",11,618.6506192,205.685226,356.0820122,188.649,409.0817625,326.3005418,238.9422813,98.05240374,220.888835,351.0018082,200.4254868,219.2579649,297.3163057,147.6605095,235.2792917
"POST",12,413.5360505,202.3618837,356.0820122,210.8610645,536.4411263,244.1464934,325.9778594,102.0928589,207.6787734,274.2034898,231.934694,181.1953499,364.3820173,107.9191841,247.5536536
"POST",13,515.5557837,250.0305582,340.795475,184.8800982,401.8862997,257.3718805,230.0598992,92.72838686,154.2156435,277.2468762,199.4352157,244.4905652,207.8052921,157.2212249,270.0045698
"POST",14,484.9763709,223.3699309,332.4886964,210.3536874,465.5311834,200.7077179,232.0625961,106.4884144,382.4116846,300.0729599,255.703208,184.2007273,329.6571001,152.1273261,181.0484672
"POST",15,686.2599125,189.0736312,395.8649049,188.5443457,415.0178838,271.5619409,323.932669,95.21912771,317.6652741,300.0729599,174.3372018,157.9129981,389.3962031,148.7656416,139.0137925
"POST",16,500.4842429,163.6689318,395.8649049,219.0207434,409.3478202,236.7977003,318.0150044,99.63851905,263.1362209,289.7716364,239.6505006,218.8375805,293.3376557,122.928799,105.9896481
"POST",17,451.4584629,165.6037467,348.6863879,207.5653834,523.9141824,233.1223421,213.0265762,84.08582617,297.9818673,467.7441191,241.7558509,192.8222027,477.992257,117.4513497,77.59157688
"POST",18,523.6951804,211.0453979,404.8336148,239.8836067,479.215159,244.559665,303.0382974,117.2481389,292.4732829,302.8693742,236.954527,213.0599098,251.7934112,150.5455276,136.669477
"POST",19,415.6714552,196.3513863,349.9602611,171.6378312,440.4485535,181.4456877,217.5961362,113.4835584,252.8620706,325.8152733,215.1631675,192.2326384,313.7677809,138.7750872,241.702581
