"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"PRE",39,-4.122445583,-5.660182953,-6.641717911,-6.707153797,-7.750606537,-7.296073914,-2.813732624,NA,-5.038544655,-5.103980541,-6.216386318,-3.20634675,-5.594747543,-3.664396048,-6.118233204
"PRE",40,-3.86070323,-5.725618839,-6.707153797,-6.641717911,-7.379995346,-6.674435616,-2.846450567,NA,-4.384188175,-5.234851837,-6.903460503,-3.893420935,-6.707153797,-3.20634675,-7.132484913
"PRE",41,-3.533524752,-5.725618839,-6.739871502,-7.001613617,-7.025497437,-7.034331799,-2.682861328,NA,-4.155163288,-5.594747543,-6.838024616,-4.057010174,-5.88920784,-3.27178216,-6.54356432
"PRE",42,-3.893420935,-4.613213062,-7.034331799,-7.296073914,-7.057724476,-7.263356209,-2.584707975,NA,-5.234851837,-5.660182953,-6.085515022,-3.729831934,-5.365722656,-3.337217808,-6.739871502
"PRE",43,-4.482341766,-4.678648472,-7.296073914,-7.296073914,-7.025497437,-6.576282501,-2.911885977,NA,-4.547777176,-4.351469994,-6.870742798,-3.042757511,-5.758336544,-4.416906357,-6.118233204
"PRE",44,-4.776802063,-4.776802063,-7.296073914,-6.838024616,-6.687113762,-6.838024616,-2.911885977,NA,-4.253316879,-5.169415951,-6.183668613,-3.533524752,-6.379975319,-3.140911102,-6.609000206
"PRE",45,-3.337217808,-5.921925545,-7.034331799,-6.739871502,-7.476676941,-6.347257614,-3.010039568,NA,-6.118233204,-5.07126236,-6.54356432,-3.729831934,-5.823771954,-3.304500103,-6.674435616
"PRE",46,-4.057010174,-5.921925545,-6.903460503,-6.838024616,-7.525017262,-7.328792095,-2.584707975,NA,-4.515059471,-4.547777176,-6.936178207,-3.369935751,-4.449624062,-3.893420935,-5.398440838
"PRE",47,-4.351469994,-5.856490135,-7.296073914,-7.263356209,-7.073838234,-7.296073914,-2.650143623,NA,-3.697113752,-5.529312134,-7.132484913,-2.911885977,-5.234851837,-3.304500103,-6.085515022
"PRE",48,-4.416906357,-5.856490135,-7.328792095,-7.263356209,-7.073838234,-7.394227505,-2.977321625,NA,-4.122445583,-3.86070323,-6.772589207,-4.220599174,-5.758336544,-3.631678104,-6.707153797
"PRE",49,NA,NA,-7.328792095,NA,-7.54113102,-6.968895912,NA,NA,NA,-5.07126236,-6.576282501,-3.20634675,-4.907673359,-3.664396048,-6.445411205
"POST",1,-8.088990211,-4.842237473,-6.47812891,-7.034331799,-7.251086712,-6.510846615,-2.650143623,-7.230638504,-5.529312134,-5.627465248,-5.300287247,-3.664396048,-6.020079136,-3.697113752,-7.132484913
"POST",2,-8.105104446,-5.202133656,-7.034331799,-6.838024616,-7.815060616,-7.263356209,-2.715579271,-6.47812891,-5.300287247,-5.038544655,-5.594747543,-3.304500103,-6.576282501,-3.337217808,-6.739871502
"POST",3,-8.008422852,-6.020079136,-7.067049503,-7.328792095,-7.26720047,-7.230638504,-2.551990271,-7.197920799,-5.005826473,-6.281822205,-6.216386318,-3.20634675,-6.968895912,-3.631678104,-7.394227505
"POST",4,-7.960082054,-5.725618839,-6.576282501,-7.328792095,-7.170519352,-7.132484913,-2.322965384,-7.263356209,-4.122445583,-4.547777176,-5.300287247,-3.27178216,-7.132484913,-3.435371399,-7.328792095
"POST",5,-8.121217728,-4.809519768,-7.165203094,-7.296073914,-7.057724476,-6.805306911,-2.715579271,-7.394227505,-5.529312134,-5.431158543,-5.038544655,-3.631678104,-6.674435616,-3.566242456,-6.609000206
