"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"PRE",32,10.54424574,3.522758081,5.935715606,7.539853366,10.27398853,6.509506223,4.7810644,5.988606703,7.988949813,7.953272531,8.979150635,8.562004539,7.244631293,6.190183141,4.832313126
"PRE",33,10.19432507,3.714659877,6.048925324,8.432497829,10.11478314,6.645756903,4.606406685,6.089884582,8.002158721,7.759459597,7.405742965,8.374726262,7.342146866,5.805385509,4.865987022
"PRE",34,10.19891482,3.800831541,6.048925324,8.432497829,10.37336577,6.516132176,4.549023537,6.219971395,9.233829857,7.569696537,8.561556023,7.959905661,7.475621548,5.796334836,5.210356257
"PRE",35,9.981886824,3.800831541,6.20134099,8.112956214,10.90868152,6.467480354,4.64142921,6.032885841,8.836753823,7.569696537,7.462855755,9.315302118,7.604538415,6.154139088,5.453709732
"PRE",36,9.13391896,3.419934384,6.20134099,8.112956214,9.941962817,5.868638828,4.64142921,6.29372665,8.577384801,7.720450559,8.010003462,9.604309784,7.99674678,5.859281703,5.15834239
"PRE",37,9.486457808,3.423565687,6.369648714,8.195163088,10.40696572,5.92598512,4.62974758,5.758745079,9.363702862,7.720450559,8.187476787,8.655971653,7.228515932,4.711017436,4.990221231
"PRE",38,9.357761993,3.925635186,6.369648714,8.195163088,10.59428485,6.030069529,4.614801356,NA,9.518563368,7.383427278,8.107081557,9.097040865,7.056427275,5.343799452,5.197415314
"PRE",39,8.539980702,3.925635186,6.170057176,8.2253236,9.876594946,6.510717771,5.107813599,NA,10.06162446,8.661180377,7.482059795,9.618483545,7.056427275,5.440759164,3.937682047
"PRE",40,9.952019112,3.626767608,5.731766324,8.2253236,10.90036021,5.809709742,5.107813599,NA,7.856382942,8.661180377,8.132493544,8.246244343,8.133547826,5.245677188,4.718229328
"PRE",41,10.36208529,3.626767608,5.731766324,7.620757938,9.959627251,6.301721038,4.848076039,NA,8.892746428,7.746067922,7.642027487,9.551636933,7.567947115,5.439761744,4.428398743
"PRE",42,9.813524473,3.666162457,6.850164445,7.983768088,10.29753623,6.664983313,4.903368688,NA,9.403753451,7.596634985,8.960522041,9.081337309,7.669049877,5.11910744,4.450439689
"PRE",43,9.672331291,3.852947745,6.850164445,7.983768088,11.81753842,5.928612107,4.532602064,NA,9.378823381,8.345736207,7.362588007,8.245896816,9.78944239,5.760961691,4.798443764
"PRE",44,10.30096506,3.852947745,6.06288276,7.801641585,10.92554513,6.350960017,4.614991868,NA,8.176518019,8.560324912,7.816224199,7.98793772,7.083685963,4.937090146,4.333205697
"PRE",45,8.593019657,4.305233116,6.022451973,7.801641585,10.84434114,5.986155222,4.614991868,NA,8.761651342,8.560324912,7.818591398,8.974912407,7.083685963,5.986078374,5.023901031
"PRE",46,8.688287371,4.305233116,6.022451973,8.841322993,10.18828913,5.976955366,4.811812672,NA,9.260311089,8.713722624,8.998707777,9.324844992,7.850155671,5.791293215,4.254139822
"PRE",47,9.213883977,4.025568197,5.503608353,8.841322993,10.06718985,6.290203043,4.541881398,NA,8.016060404,8.824285417,7.561323357,8.328194457,6.902962824,5.887936982,4.703984116
"PRE",48,9.598201012,4.098734317,5.836067705,6.91000302,11.33089144,6.412518669,4.622707843,NA,8.265731226,8.824285417,8.018909648,10.180786,7.903156212,5.421534086,5.026655043
"PRE",49,NA,NA,5.836067705,NA,9.33643507,6.397267647,NA,NA,NA,7.865080472,8.018909648,9.42718635,7.125291471,5.002717264,5.92668088
"POST",1,10.32566642,3.579793855,6.058107556,8.968149153,10.45378208,6.534197964,5.660387581,6.043532832,8.997154985,9.038028278,8.121526864,9.765008887,7.766789464,5.524970585,4.178208886
"POST",2,10.00125582,3.545422901,6.058107556,8.230543556,10.82531966,5.765789345,5.612966998,6.007192372,7.145686443,8.466595361,7.223701101,8.740079578,6.985964467,4.461132776,4.720381462
"POST",3,10.31830425,3.486161054,5.372588437,8.53352667,11.00149495,6.279991281,5.721262996,5.833718724,8.807982237,8.445482741,7.358234734,8.376439387,7.757748729,5.807351475,4.720381462
"POST",4,10.01444114,3.413026672,5.918949314,8.812402121,10.87146021,5.975037578,5.964901465,6.606383209,8.292436922,7.530885903,7.566510375,9.716922408,8.484896288,5.944892832,4.722252507
"POST",5,9.962267938,3.593214009,5.918949314,8.848119276,10.61875787,6.201340584,5.964901465,5.963979154,8.515994072,7.541983784,8.174418177,9.269122861,7.366619323,4.676801633,5.258689465
"POST",6,9.978279589,3.593214009,6.081651545,8.848119276,12.01207991,6.112045028,5.900435806,6.141634128,8.315965525,9.107212678,7.835145391,8.395029359,9.538897608,5.292207849,5.271760052
"POST",7,10.16101075,3.332734311,6.081651545,8.398675016,10.84283878,6.368486256,5.900435806,6.039200047,8.550297667,9.107212678,7.295177928,8.386195289,7.849187997,5.196033295,4.478745663
"POST",8,10.46143001,3.484848585,5.89733329,8.398675016,10.65818929,5.569034803,6.016352091,6.315341691,8.353464357,8.557244974,7.607896875,10.17978062,10.65246067,5.746618339,5.431777975
"POST",9,10.5440573,3.484848585,5.973196003,8.350373653,10.00912426,6.197102954,6.016352091,6.408762737,8.74777005,8.617815597,8.102731093,10.37587923,7.722721233,5.211304318,4.876288604
"POST",10,10.5440573,3.407322623,5.973196003,8.361815113,11.64361594,5.984239536,5.993123617,6.82626492,8.118005669,8.617815597,7.671827634,8.510593223,7.988592723,5.766817637,5.018300981
"POST",11,10.49690785,3.423686664,5.898186292,8.361815113,10.81522629,6.212332475,5.993123617,6.522395908,8.850510138,8.404595618,7.861517851,8.362443789,8.820035283,4.879475323,4.775692057
"POST",12,10.53028449,3.568443646,5.866144627,8.180600421,10.77334404,5.574328597,5.851396304,6.11392589,9.031360802,8.404595618,7.747169898,7.699926355,8.090846012,5.667455225,4.798536229
"POST",13,10.18476075,3.568443646,5.890500495,9.433087426,10.65453636,6.061063961,5.851396304,6.98502539,8.531898314,8.355809688,7.348175211,8.288462778,7.507199864,5.19352776,4.27406829
"POST",14,10.36333881,3.565748478,5.890500495,9.433087426,11.41842909,6.384811624,5.616850791,6.654991591,9.17860875,8.355809688,7.409244137,7.932684825,7.967847174,5.623642003,4.65299235
"POST",15,10.36333881,3.599385892,6.150846343,8.289326832,10.43711936,5.741697394,5.616850791,5.763178373,9.537679007,8.323201636,7.715355018,8.956598561,7.741109536,5.155212858,5.945816931
"POST",16,10.07239676,3.599385892,6.150846343,9.141099527,10.77097312,6.192267269,5.571315542,6.040492089,8.709700002,7.581866955,7.269328569,9.46290134,9.212206621,6.236040065,5.109828871
"POST",17,10.23089725,3.678190943,6.028013762,9.141099527,10.56507886,6.176100601,5.78679927,6.929736437,8.82630164,8.882136486,7.975245403,8.327333604,8.040900177,6.631111775,5.575875269
"POST",18,10.32623918,3.678190943,6.028013762,8.623823928,10.66065039,6.072046391,5.78679927,7.037937233,9.333187146,8.882136486,7.880825176,8.870484932,7.980490915,5.730255399,4.571163826
"POST",19,10.32623918,4.268077396,5.525708578,8.623823928,10.48899041,6.387638036,6.143207907,6.843684684,8.887767141,8.237963003,7.464878925,10.99803196,8.651480408,5.336623915,5.165378272
"POST",20,10.29254722,4.268077396,5.73780664,8.283793584,10.96002565,6.140959668,6.143207907,6.666310148,8.222538522,8.277853901,7.686812878,8.502485949,7.686258265,5.88148449,4.358835822
"POST",21,10.10798329,4.396854211,5.73780664,8.454375309,10.89669446,6.456865108,5.876504875,6.146354481,7.571694476,8.277853901,7.923392289,8.452790125,7.291047466,5.090174461,4.773003911
"POST",22,10.25571107,4.396854211,6.120995037,8.454375309,10.74628576,6.094035574,5.876504875,6.899643803,8.490086063,8.554724849,7.50883559,8.902804898,7.090767258,6.081803103,4.714764937
"POST",23,9.976860133,4.08496438,6.120995037,8.335192145,11.30694801,6.344039716,5.60746131,6.300767696,9.513168093,8.969974394,7.836113947,9.584961363,7.847736274,5.387520871,4.547962427
"POST",24,10.1449826,4.08496438,5.727074061,7.788192097,10.76151701,6.126254053,5.60746131,7.853602279,8.264749041,8.969974394,8.218881026,10.20885069,7.477705021,6.006580738,4.942226303
"POST",25,10.34298478,3.696460766,6.158028501,9.484160216,11.23280961,5.809395354,5.5247248,7.978404893,9.07586738,8.720112114,7.619764694,9.548238011,10.98115807,5.767608893,4.798535814
"POST",26,10.38879882,3.572191089,6.158028501,9.484160216,10.72380634,6.494952508,5.5247248,8.033141145,9.648784395,8.720112114,7.805957813,9.322511391,8.050071198,5.31945389,5.664243837
"POST",27,10.5122552,4.211693497,5.911519326,8.825211621,10.77710307,6.675589761,5.612643525,8.247401222,9.141627476,8.658188319,7.813795029,8.2406853,8.265904106,4.800289539,5.992817196
"POST",28,10.5122552,4.211693497,6.344040096,8.825211621,10.97877933,5.940652523,5.629861148,7.180502649,8.602500263,7.850095449,7.276380768,8.983440548,7.514809517,5.036238683,5.082171916
"POST",29,10.51046121,4.173348771,6.344040096,8.359527651,11.33514382,6.341488543,5.631394932,8.097084544,9.208694181,8.32452189,7.8270841,9.283030222,7.514809517,5.853114525,4.311383608
"POST",30,10.39593229,3.959853517,6.36034639,8.610689715,11.38133489,6.144556334,5.738441758,8.211911454,9.557316499,8.884302772,7.993889986,9.413317876,7.723089019,4.50155778,5.277560032
"POST",31,10.18369336,4.992722546,6.36034639,8.610689715,10.29152424,6.218785925,5.576445038,8.312460418,9.286412719,8.884302772,7.58679204,9.439600485,7.514054658,5.019012101,4.668592694
"POST",32,10.27253771,4.992722546,6.194499943,8.72143339,11.74058395,6.058561806,5.749314832,8.362900761,9.959786876,8.650814901,7.709580289,7.741171128,7.816162993,5.424200691,5.46795869
"POST",33,10.27253771,4.130025143,6.357801507,8.72143339,11.8212857,6.609268358,5.749314832,8.334905381,9.081603453,8.650814901,7.605035973,8.216965559,7.662626658,5.276878235,4.910436041
"POST",34,10.81332547,4.166309036,6.357801507,8.95869476,11.52007522,6.261292958,5.879228364,6.273665919,8.871623956,8.326702852,7.091892449,10.28394977,8.835991452,5.522837346,5.709148454
"POST",35,10.45851947,4.353339517,5.608757171,8.95869476,11.31082929,6.341269876,6.316000691,9.028212245,9.616416583,8.897722438,7.77582004,8.692761325,8.511718279,5.739077126,5.709148454
"POST",36,10.38930003,4.353339517,5.85623834,8.912420613,12.37018872,5.778671525,5.652909764,7.059017738,9.15165017,8.897722438,7.65193111,8.026561923,7.85644293,5.255952054,5.867158354
"POST",37,10.22119452,3.897847986,5.85623834,8.912420613,10.97627549,6.598075726,5.919103929,7.117581452,9.524464193,8.083895994,7.839626635,9.38975088,7.904418349,4.620327707,5.867158354
"POST",38,10.39590968,4.154277366,5.777881781,8.492567471,11.59213114,6.294900275,5.919103929,8.19626896,9.606278472,8.130617932,8.634440596,10.1333895,7.502857949,5.071426596,5.588397591
"POST",39,10.39590968,4.938081969,5.789559231,8.492567471,11.27662501,5.956058561,5.765947696,NA,9.765605815,8.355981517,7.72216903,9.117269407,7.550813733,5.187821536,5.588397591
"POST",40,10.48588211,4.938081969,5.953210792,8.465860648,10.60547643,5.73717048,5.765947696,NA,9.094601027,8.355981517,7.167275456,9.926430294,7.608331859,4.937451078,4.762889336
"POST",41,10.51742998,4.836716512,6.16079474,8.465860648,10.58543587,6.211589526,5.793184308,NA,9.568616288,7.894134124,7.625227499,9.654412083,7.773380366,4.678686814,4.903912635
"POST",42,10.51742998,4.843773155,6.16079474,8.374498406,10.61008391,6.585597512,5.931855636,NA,9.622917951,8.795095382,7.895217147,7.703555565,7.404150698,4.802595919,5.112806487
"POST",43,10.50421144,4.960123831,5.683490874,8.509467853,11.00136483,6.24165932,5.931855636,NA,9.455020731,8.795095382,7.147066316,8.824775543,7.458553916,5.411190812,6.245649447
"POST",44,10.50421144,4.960123831,6.123624884,8.559764749,10.70150493,6.31248796,5.801058646,NA,8.951113829,8.705895491,7.865865556,8.623990743,7.680649487,5.410355749,6.245649447
"POST",45,10.44667369,4.932851673,6.123624884,8.559764749,10.7333916,6.402330626,5.801058646,NA,9.920011024,8.727873177,7.491709173,8.81452883,8.292437565,5.811988754,6.340540755
"POST",46,10.29777734,5.038100397,6.048090667,8.483315762,11.25893159,NA,5.645504558,NA,9.750181699,8.727873177,8.563795317,9.148380965,8.575428288,5.178212928,5.689334454
"POST",47,10.46446573,5.038100397,6.048090667,8.065906965,10.83367123,NA,5.615880373,NA,9.263283709,7.741844592,7.72615667,9.090942,9.064174484,5.35416824,6.63587995
"POST",48,10.26310138,NA,5.835675942,NA,11.05279993,NA,5.543973401,NA,8.553323968,8.89252959,8.010240841,9.358588557,7.952973159,5.310215134,NA
"POST",49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
