"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"PRE",30,3.729831934,2.486554384,2.192094088,2.846450567,3.254932404,2.846450567,1.668608904,2.061222792,2.846450567,2.224812031,2.257529736,1.63589108,1.668608904,2.388401031,2.388401031
"PRE",31,3.500806808,2.12665844,2.192094088,3.010039568,3.657770634,3.108193159,1.701326728,1.734044552,2.977321625,2.421118736,1.995787144,1.505019784,1.734044552,2.846450567,2.781014919
"PRE",32,3.566242456,2.12665844,2.12665844,3.108193159,3.77056551,3.304500103,1.701326728,1.897633791,3.500806808,2.421118736,2.584707975,1.537737727,1.734044552,2.813732624,2.682861328
"PRE",33,3.729831934,2.093940496,1.995787144,3.108193159,3.061570168,2.911885977,1.537737727,2.028505087,2.94460392,2.355683088,1.995787144,1.63589108,1.603173375,2.813732624,2.748296976
"PRE",34,3.729831934,2.519272327,1.995787144,2.519272327,3.319386482,3.500806808,1.701326728,1.930351615,3.402653456,2.061222792,2.355683088,1.603173375,1.668608904,2.781014919,2.650143623
"PRE",35,3.5989604,2.519272327,2.093940496,2.846450567,3.399954081,3.173628807,1.603173375,1.832198024,2.911885977,2.421118736,2.12665844,1.668608904,1.766762376,2.781014919,2.584707975
"PRE",36,3.239064455,2.192094088,2.322965384,2.846450567,3.528862238,2.748296976,1.47230196,1.897633791,3.304500103,2.355683088,2.12665844,1.734044552,1.930351615,2.911885977,2.748296976
"PRE",37,3.468089104,2.192094088,2.061222792,2.911885977,3.335500002,2.977321625,1.668608904,1.7994802,3.27178216,2.12665844,1.96306932,1.47230196,1.668608904,2.551990271,2.486554384
"PRE",38,3.926138639,2.355683088,2.159376144,2.781014919,3.254932404,3.140911102,1.668608904,NA,3.108193159,2.159376144,2.061222792,1.47230196,1.603173375,2.781014919,2.879168272
"PRE",39,3.20634675,2.355683088,2.12665844,2.813732624,3.319386482,3.566242456,1.603173375,NA,3.533524752,2.224812031,2.093940496,1.505019784,1.701326728,2.911885977,2.486554384
"PRE",40,3.664396048,2.290247679,2.061222792,3.075475454,3.351613522,3.533524752,1.701326728,NA,3.075475454,2.290247679,2.388401031,1.734044552,1.701326728,2.682861328,2.551990271
"PRE",41,3.402653456,2.290247679,1.897633791,3.075475454,3.271045923,2.846450567,1.570455551,NA,3.337217808,2.257529736,1.995787144,1.603173375,1.864915967,2.846450567,2.388401031
"PRE",42,3.435371399,1.766762376,1.995787144,2.781014919,3.142137766,3.108193159,1.63589108,NA,3.304500103,2.617425919,2.224812031,1.47230196,1.734044552,2.519272327,2.453836679
"PRE",43,3.402653456,2.421118736,2.12665844,2.650143623,3.238818884,2.94460392,1.63589108,NA,3.239064455,2.388401031,2.028505087,1.7994802,1.832198024,2.748296976,2.715579271
"PRE",44,3.762549639,2.421118736,2.093940496,2.617425919,3.544975758,3.27178216,1.603173375,NA,3.402653456,2.486554384,2.061222792,1.537737727,1.995787144,2.650143623,2.584707975
"PRE",45,3.173628807,2.813732624,2.192094088,2.94460392,3.77056551,2.879168272,1.603173375,NA,3.533524752,2.421118736,2.061222792,1.668608904,1.734044552,2.846450567,2.551990271
"PRE",46,3.173628807,2.813732624,1.96306932,2.94460392,3.577202797,2.650143623,1.603173375,NA,4.024291992,2.12665844,2.061222792,1.734044552,1.734044552,2.977321625,2.388401031
"PRE",47,3.337217808,2.584707975,1.96306932,3.697113752,3.126024246,3.075475454,1.603173375,NA,3.042757511,2.551990271,1.96306932,1.766762376,1.897633791,2.650143623,2.486554384
"PRE",48,3.173628807,2.584707975,2.159376144,3.697113752,3.4160676,3.010039568,1.63589108,NA,3.173628807,2.290247679,2.224812031,1.570455551,1.701326728,2.748296976,2.813732624
"PRE",49,NA,NA,2.224812031,NA,3.013229609,2.781014919,NA,NA,NA,2.257529736,2.061222792,1.766762376,1.96306932,2.715579271,2.682861328
"POST",1,2.755413055,2.028505087,2.192094088,3.042757511,4.527901173,3.20634675,1.603173375,2.028505087,2.94460392,1.864915967,2.192094088,1.603173375,2.028505087,2.551990271,2.421118736
"POST",2,2.594277859,2.159376144,2.159376144,3.042757511,4.173403263,2.911885977,1.766762376,1.766762376,3.042757511,2.093940496,2.322965384,1.603173375,1.734044552,2.12665844,2.682861328
"POST",3,2.384801865,2.355683088,2.192094088,3.010039568,4.592355251,2.715579271,1.766762376,1.897633791,3.108193159,2.486554384,1.96306932,1.668608904,2.12665844,2.421118736,2.715579271
"POST",4,2.255893707,2.355683088,2.093940496,2.453836679,4.65680933,2.617425919,1.63589108,1.832198024,2.879168272,2.028505087,2.093940496,1.47230196,1.766762376,2.650143623,2.486554384
"POST",5,2.642618418,1.734044552,2.093940496,2.715579271,3.81890583,2.911885977,1.766762376,1.766762376,3.173628807,2.322965384,2.257529736,1.701326728,1.930351615,2.322965384,2.781014919
"POST",6,2.336461306,2.551990271,2.224812031,2.94460392,4.366765976,2.94460392,1.603173375,1.832198024,3.20634675,2.159376144,2.093940496,1.668608904,1.701326728,2.355683088,2.911885977
"POST",7,2.562050819,2.322965384,2.192094088,3.042757511,3.673884392,2.682861328,1.734044552,1.668608904,3.402653456,2.388401031,1.96306932,1.63589108,1.864915967,2.388401031,2.486554384
"POST",8,2.658731937,1.995787144,2.061222792,3.042757511,3.802792549,2.715579271,1.7994802,1.668608904,3.27178216,2.290247679,2.028505087,1.701326728,1.864915967,2.355683088,2.421118736
"POST",9,2.578164339,2.257529736,2.028505087,3.140911102,3.786678791,3.337217808,1.766762376,1.96306932,3.533524752,2.257529736,2.093940496,1.47230196,1.701326728,2.322965384,2.192094088
"POST",10,2.465369463,2.257529736,2.12665844,3.140911102,4.366765976,2.715579271,1.701326728,1.832198024,3.239064455,2.093940496,2.192094088,1.734044552,1.63589108,2.650143623,2.486554384
"POST",11,2.51371026,1.832198024,2.159376144,3.042757511,3.77056551,2.977321625,1.832198024,1.734044552,3.173628807,2.224812031,2.028505087,1.63589108,1.734044552,2.192094088,2.388401031
"POST",12,2.723186016,1.7994802,2.061222792,3.042757511,4.125062943,3.239064455,1.668608904,1.734044552,3.631678104,2.224812031,2.192094088,1.701326728,1.864915967,2.453836679,2.650143623
"POST",13,2.723186016,2.224812031,2.093940496,3.042757511,3.561089277,3.140911102,1.734044552,1.930351615,3.5989604,2.290247679,1.96306932,1.701326728,1.47230196,2.421118736,2.421118736
"POST",14,2.900434732,1.930351615,2.224812031,3.042757511,3.544975758,3.173628807,1.668608904,1.734044552,2.650143623,2.159376144,2.12665844,1.668608904,1.603173375,2.551990271,2.650143623
"POST",15,2.52982378,2.224812031,2.224812031,2.846450567,3.963927746,3.075475454,1.701326728,1.766762376,3.369935751,2.12665844,2.093940496,1.505019784,1.63589108,2.388401031,2.617425919
"POST",16,2.642618418,1.897633791,2.093940496,2.813732624,3.206591845,2.650143623,1.832198024,1.668608904,3.239064455,2.257529736,1.96306932,1.603173375,2.224812031,2.584707975,2.519272327
"POST",17,2.51371026,2.388401031,2.224812031,2.813732624,3.577202797,2.617425919,1.7994802,1.668608904,3.566242456,2.290247679,2.159376144,1.7994802,2.224812031,2.682861328,2.94460392
"POST",18,2.272007227,2.093940496,2.028505087,2.94460392,3.561089277,2.617425919,1.766762376,1.96306932,3.27178216,2.355683088,1.897633791,1.63589108,1.47230196,2.617425919,2.551990271
"POST",19,2.674845457,2.584707975,2.159376144,2.94460392,3.544975758,2.846450567,1.864915967,2.061222792,3.664396048,2.224812031,1.96306932,1.7994802,1.570455551,2.322965384,2.617425919
"POST",20,2.562050819,2.584707975,2.290247679,2.846450567,3.561089277,3.108193159,1.864915967,1.701326728,3.239064455,2.093940496,2.290247679,1.734044552,1.570455551,2.813732624,2.486554384
"POST",21,2.094758511,2.682861328,2.257529736,2.715579271,3.561089277,3.304500103,1.7994802,1.701326728,2.94460392,2.192094088,1.995787144,1.570455551,1.603173375,2.224812031,2.551990271
"POST",22,2.320347786,2.682861328,2.355683088,2.715579271,4.125062943,2.94460392,1.832198024,1.930351615,3.075475454,2.421118736,2.159376144,1.701326728,1.603173375,2.519272327,2.486554384
"POST",23,2.255893707,2.257529736,2.159376144,2.682861328,3.802792549,2.846450567,1.7994802,1.96306932,3.762549639,2.028505087,2.061222792,1.668608904,1.7994802,2.453836679,2.290247679
"POST",24,2.594277859,2.12665844,2.061222792,2.879168272,3.722224712,2.911885977,1.668608904,1.897633791,3.664396048,2.093940496,2.224812031,1.734044552,1.603173375,2.94460392,2.486554384
"POST",25,2.384801865,2.061222792,2.12665844,2.879168272,3.963927746,2.879168272,1.96306932,1.7994802,2.94460392,2.093940496,2.061222792,1.570455551,1.47230196,2.421118736,2.584707975
"POST",26,2.626504898,1.864915967,2.192094088,2.813732624,3.561089277,3.075475454,1.864915967,1.897633791,3.697113752,2.322965384,2.028505087,1.603173375,1.505019784,2.584707975,2.879168272
"POST",27,2.803753614,2.322965384,2.224812031,2.486554384,3.641656876,3.631678104,1.897633791,1.995787144,3.402653456,2.290247679,1.995787144,1.63589108,1.766762376,2.453836679,2.617425919
"POST",28,2.417028904,2.355683088,2.322965384,2.781014919,3.73833847,3.108193159,1.7994802,1.930351615,3.435371399,2.061222792,2.028505087,1.701326728,1.537737727,2.224812031,2.94460392
"POST",29,2.497596741,2.061222792,2.061222792,2.715579271,3.996154785,3.435371399,1.734044552,1.864915967,3.075475454,2.224812031,2.061222792,1.570455551,1.570455551,2.584707975,2.486554384
"POST",30,2.578164339,2.093940496,2.257529736,2.911885977,3.77056551,3.173628807,1.734044552,1.832198024,3.435371399,2.093940496,2.061222792,1.668608904,1.832198024,2.290247679,2.355683088
"POST",31,2.562050819,2.12665844,2.257529736,2.911885977,4.060608864,3.239064455,1.766762376,1.96306932,3.566242456,2.224812031,2.093940496,1.668608904,1.505019784,2.290247679,2.355683088
"POST",32,2.5459373,1.96306932,2.192094088,3.075475454,3.947813988,2.879168272,1.734044552,1.995787144,3.304500103,2.159376144,1.96306932,1.734044552,1.439584136,2.421118736,2.584707975
"POST",33,2.368688345,1.96306932,2.192094088,3.075475454,3.915586948,2.355683088,1.864915967,2.028505087,3.173628807,2.061222792,1.995787144,1.701326728,1.766762376,2.355683088,2.715579271
"POST",34,2.384801865,2.290247679,2.028505087,2.584707975,3.835019588,2.650143623,1.734044552,1.668608904,3.697113752,1.995787144,2.224812031,1.7994802,1.505019784,2.290247679,2.617425919
"POST",35,2.449255943,2.028505087,2.093940496,2.748296976,3.980041027,2.388401031,1.864915967,1.930351615,2.846450567,2.257529736,2.028505087,1.505019784,1.603173375,2.355683088,2.617425919
"POST",36,2.562050819,2.355683088,2.093940496,2.650143623,3.512748718,2.94460392,1.832198024,1.864915967,3.500806808,2.224812031,2.061222792,1.832198024,1.439584136,2.421118736,2.519272327
"POST",37,2.223666668,2.355683088,2.028505087,2.650143623,4.640695572,2.453836679,1.701326728,1.864915967,3.533524752,2.355683088,2.093940496,1.603173375,1.570455551,2.224812031,2.584707975
"POST",38,2.336461306,1.897633791,2.257529736,2.911885977,4.173403263,3.27178216,1.832198024,1.7994802,3.566242456,2.224812031,2.028505087,1.537737727,1.537737727,2.388401031,2.584707975
"POST",39,2.400915384,2.846450567,2.12665844,2.911885977,4.012268066,2.519272327,1.734044552,NA,3.893420935,2.12665844,2.159376144,1.603173375,1.668608904,2.617425919,2.617425919
"POST",40,2.5459373,2.12665844,1.995787144,2.715579271,3.4160676,2.781014919,1.701326728,NA,3.435371399,2.192094088,2.257529736,1.668608904,1.537737727,2.388401031,2.748296976
"POST",41,2.52982378,2.12665844,2.093940496,2.846450567,3.85113287,2.192094088,1.96306932,NA,3.729831934,2.192094088,1.995787144,1.766762376,1.701326728,2.224812031,2.748296976
"POST",42,2.481482983,2.421118736,2.093940496,3.173628807,3.722224712,2.584707975,1.603173375,NA,3.500806808,1.995787144,1.995787144,1.63589108,1.766762376,2.290247679,2.617425919
"POST",43,2.5459373,2.421118736,2.159376144,3.173628807,4.157289982,2.159376144,1.864915967,NA,3.27178216,2.12665844,2.093940496,1.505019784,1.832198024,2.551990271,2.617425919
"POST",44,2.707072496,2.257529736,2.257529736,3.140911102,4.189517021,2.486554384,1.766762376,NA,3.500806808,2.290247679,1.832198024,1.832198024,1.603173375,2.257529736,2.617425919
"POST",45,2.626504898,2.257529736,2.192094088,3.140911102,3.528862238,3.010039568,1.668608904,NA,3.631678104,2.028505087,2.192094088,1.668608904,1.63589108,2.584707975,3.042757511
"POST",46,2.626504898,2.322965384,2.192094088,2.879168272,3.722224712,NA,1.832198024,NA,3.173628807,2.061222792,2.093940496,1.7994802,1.734044552,2.486554384,2.650143623
"POST",47,2.481482983,2.322965384,2.257529736,2.879168272,3.980041027,NA,1.734044552,NA,3.5989604,2.159376144,2.028505087,1.7994802,1.63589108,2.290247679,3.140911102
"POST",48,2.674845457,NA,2.257529736,NA,3.85113287,NA,1.766762376,NA,3.533524752,2.519272327,2.12665844,1.7994802,1.766762376,2.486554384,NA
"POST",49,NA,NA,2.093940496,NA,3.996154785,NA,1.734044552,NA,NA,2.421118736,2.224812031,1.668608904,1.864915967,2.421118736,NA
