"Stride","Phase","Stride.Time","Time","RTx","RTy","RTz","LTx","LTy","LTz","Px","Py","Pz","Tx","Ty","Tz"
1,1,0,0,-0.65435648,1.63589108,-4.678648472,-3.926138639,-0.687074244,2.519272327,1.079688072,-0.196306944,0.196306944,1.701326728,0.196306944,0.621638596
1,1,0.00675,0.00675,0.261742562,1.079688072,-4.089727879,-3.402653456,-0.719792068,2.355683088,0.850663364,-0.065435641,0.359896034,1.864915967,0.196306944,0.556203008
1,1,0.0135,0.0135,0.130871281,1.603173375,-3.500806808,-2.879168272,-0.65435648,2.192094088,0.621638596,0.065435641,0.458049506,1.832198024,0.196306944,0.458049506
1,1,0.02025,0.02025,-0.32717824,2.322965384,-3.010039568,-2.617425919,-0.752509892,2.159376144,0.458049506,0.294460386,0.49076733,1.668608904,0.229024753,0.294460386
1,1,0.027,0.027,-0.294460386,1.603173375,-3.566242456,-2.682861328,-1.046970248,2.224812031,0.392613888,0.556203008,0.458049506,1.439584136,0.32717824,0.065435641
1,1,0.03375,0.03375,-0.261742562,-3.27178216,-6.2491045,-2.879168272,-1.341430664,2.388401031,0.261742562,0.719792068,0.588920772,1.145123839,0.458049506,-0.098153472
1,1,0.0405,0.0405,-1.47230196,-4.416906357,-5.921925545,-2.911885977,-1.505019784,2.486554384,0,0.392613888,0.98153466,0.81794554,0.49076733,-0.03271782
1,1,0.04725,0.04725,-5.398440838,1.112406015,-0.229024753,-2.650143623,-1.668608904,2.355683088,-0.32717824,-0.03271782,1.505019784,0.359896034,0.458049506,0.49076733
1,1,0.054,0.054,-5.136698246,4.286034584,3.140911102,-2.159376144,-1.668608904,2.061222792,-0.621638596,-0.065435641,1.603173375,-0.32717824,0.229024753,1.145123839
1,1,0.06075,0.06075,-3.86070323,3.762549639,0.359896034,-1.603173375,-1.603173375,1.668608904,-0.752509892,0.359896034,1.439584136,-1.112406015,-0.130871281,1.570455551
1,1,0.0675,0.0675,-1.47230196,3.5989604,-1.63589108,-1.079688072,-1.570455551,1.406866312,-1.243277192,1.341430664,1.145123839,-2.388401031,0.752509892,2.486554384
1,1,0.07425,0.07425,-0.621638596,1.47230196,-0.458049506,-0.49076733,-1.570455551,1.275995135,-2.650143623,1.930351615,0.785227776,-4.253316879,1.505019784,1.864915967
1,1,0.081,0.081,-0.229024753,2.781014919,-0.916099012,0.16358912,-1.505019784,1.177841544,-3.86070323,1.537737727,0.196306944,-3.664396048,1.897633791,1.112406015
1,1,0.08775,0.08775,-0.16358912,2.192094088,-0.98153466,0.850663364,-1.177841544,1.177841544,-3.239064455,0.98153466,0.03271782,-1.897633791,0.916099012,1.374148488
1,1,0.0945,0.0945,0.49076733,-0.03271782,-0.261742562,0.687074244,-1.079688072,0.850663364,-2.224812031,0.621638596,0.16358912,-0.621638596,0.392613888,1.668608904
1,1,0.10125,0.10125,-0.098153472,0.261742562,-0.719792068,0.883381188,-0.16358912,0.588920772,-1.63589108,0.130871281,0.261742562,0.261742562,0.32717824,1.832198024
1,1,0.108,0.108,-0.81794554,0.588920772,-0.425331682,1.47230196,-0.16358912,0.65435648,-1.766762376,-0.392613888,0.196306944,0.556203008,0.458049506,1.7994802
1,1,0.11475,0.11475,-1.537737727,0.687074244,-1.014252543,1.439584136,-0.458049506,0.850663364,-1.63589108,-0.785227776,0.196306944,0.16358912,0.687074244,1.701326728
1,1,0.1215,0.1215,-2.388401031,0.916099012,-0.359896034,0.850663364,-0.883381188,0.785227776,-1.668608904,-0.65435648,0.03271782,-0.523485124,0.752509892,1.701326728
1,1,0.12825,0.12825,-3.108193159,0.588920772,-0.883381188,0.458049506,-1.145123839,0.621638596,-1.570455551,-0.229024753,-0.098153472,-1.112406015,0.785227776,1.701326728
1,1,0.135,0.135,-3.010039568,0.785227776,-1.014252543,0.261742562,-1.112406015,0.425331682,-1.570455551,0.065435641,-0.065435641,-1.505019784,0.81794554,1.603173375
1,1,0.14175,0.14175,-2.977321625,0.229024753,-0.556203008,0.130871281,-1.046970248,0.16358912,-1.570455551,0.425331682,-0.130871281,-1.7994802,0.81794554,1.406866312
1,1,0.1485,0.1485,-3.27178216,-0.294460386,0.261742562,-0.03271782,-1.079688072,0.03271782,-1.439584136,0.588920772,-0.16358912,-1.7994802,0.719792068,1.243277192
1,1,0.15525,0.15525,-3.697113752,-0.130871281,0.752509892,-0.098153472,-1.243277192,-0.03271782,-1.243277192,0.687074244,-0.16358912,-1.47230196,0.621638596,1.145123839
1,1,0.162,0.162,-4.057010174,0.196306944,1.177841544,-0.130871281,-1.308712959,-0.098153472,-1.112406015,0.621638596,-0.03271782,-1.046970248,0.523485124,1.046970248
1,1,0.16875,0.16875,-4.187880993,0.523485124,1.734044552,-0.196306944,-1.374148488,-0.130871281,-1.145123839,0.621638596,0.03271782,-0.719792068,0.49076733,0.948816895
1,1,0.1755,0.1755,-4.220599174,1.014252543,2.453836679,-0.196306944,-1.341430664,-0.261742562,-1.145123839,0.556203008,-0.03271782,-0.458049506,0.458049506,0.850663364
1,1,0.18225,0.18225,-3.86070323,1.374148488,2.977321625,-0.229024753,-1.243277192,-0.392613888,-1.145123839,0.425331682,-0.130871281,-0.229024753,0.458049506,0.719792068
1,1,0.189,0.189,-3.27178216,0.850663364,3.631678104,-0.229024753,-1.112406015,-0.523485124,-1.210559368,0.294460386,-0.065435641,-0.065435641,0.458049506,0.621638596
1,1,0.19575,0.19575,-2.551990271,-0.294460386,3.893420935,-0.130871281,-0.98153466,-0.687074244,-1.145123839,0.229024753,0.261742562,0.03271782,0.458049506,0.458049506
1,1,0.2025,0.2025,-0.98153466,-1.47230196,3.075475454,0.130871281,-0.65435648,-1.046970248,-0.81794554,0.229024753,0.850663364,0.130871281,0.458049506,0.261742562
1,1,0.20925,0.20925,0.03271782,-1.96306932,1.832198024,0.425331682,-0.261742562,-1.439584136,-0.458049506,0.32717824,1.177841544,0.196306944,0.458049506,0.065435641
1,1,0.216,0.216,-0.065435641,-1.112406015,1.177841544,0.785227776,0.03271782,-1.930351615,-0.098153472,0.425331682,1.341430664,0.229024753,0.458049506,-0.03271782
1,1,0.22275,0.22275,-0.130871281,-0.883381188,1.112406015,0.850663364,0.098153472,-2.486554384,0.261742562,0.556203008,1.275995135,0.196306944,0.523485124,-0.065435641
1,1,0.2295,0.2295,-0.359896034,-1.014252543,0.556203008,0.425331682,0.130871281,-2.94460392,0.65435648,0.719792068,0.98153466,0.065435641,0.556203008,-0.065435641
1,1,0.23625,0.23625,-0.556203008,-0.98153466,0.359896034,-0.229024753,0.098153472,-3.042757511,0.948816895,0.850663364,0.81794554,-0.098153472,0.556203008,-0.065435641
1,1,0.243,0.243,-1.079688072,-0.359896034,-1.275995135,-0.916099012,0.130871281,-2.748296976,1.145123839,0.81794554,0.719792068,-0.261742562,0.556203008,-0.065435641
1,1,0.24975,0.24975,-2.224812031,-0.196306944,-1.701326728,-1.734044552,-0.785227776,-2.781014919,1.341430664,0.65435648,0.588920772,-0.32717824,0.523485124,-0.03271782
1,1,0.2565,0.2565,-3.762549639,-0.16358912,-0.719792068,-2.977321625,-1.897633791,-3.369935751,1.47230196,0.458049506,0.49076733,-0.261742562,0.49076733,0
1,1,0.26325,0.26325,-5.300287247,0.392613888,-0.03271782,-4.482341766,-2.94460392,-4.515059471,1.63589108,0.229024753,0.294460386,-0.130871281,0.458049506,0.065435641
1,1,0.27,0.27,-5.627465248,0.392613888,0.916099012,-4.416906357,-3.042757511,-5.758336544,1.766762376,0.130871281,0.03271782,0.130871281,0.425331682,0.16358912
1,1,0.27675,0.27675,-4.776802063,0.065435641,1.734044552,-2.846450567,-1.832198024,-6.379975319,1.864915967,0.130871281,-0.098153472,0.392613888,0.425331682,0.294460386
1,1,0.2835,0.2835,-4.024291992,-0.261742562,2.224812031,-1.701326728,-0.458049506,-6.118233204,1.96306932,0.261742562,-0.196306944,0.687074244,0.425331682,0.425331682
1,1,0.29025,0.29025,-3.729831934,-0.719792068,2.421118736,-1.308712959,-0.294460386,-6.118233204,1.96306932,0.392613888,-0.130871281,0.98153466,0.425331682,0.49076733
1,1,0.297,0.297,-3.5989604,-1.014252543,2.519272327,-1.406866312,-0.425331682,-5.594747543,1.734044552,0.425331682,-0.03271782,1.308712959,0.425331682,0.588920772
1,1,0.30375,0.30375,-3.27178216,-1.112406015,2.486554384,-0.621638596,-0.81794554,-4.776802063,1.406866312,0.359896034,0.130871281,1.603173375,0.425331682,0.588920772
1,1,0.3105,0.3105,-2.813732624,-0.916099012,2.453836679,0.196306944,-1.177841544,-4.024291992,1.177841544,0.294460386,0.196306944,1.864915967,0.425331682,0.556203008
1,1,0.31725,0.31725,-2.388401031,-0.32717824,2.453836679,0.03271782,-0.687074244,-4.024291992,1.046970248,0.16358912,0.196306944,1.897633791,0.458049506,0.458049506
1,1,0.324,0.324,-2.224812031,0.065435641,2.322965384,-0.196306944,0.065435641,-4.155163288,0.948816895,0.098153472,0.229024753,1.701326728,0.458049506,0.359896034
1,1,0.33075,0.33075,-2.257529736,0.229024753,2.192094088,-1.210559368,-0.556203008,-4.547777176,0.81794554,0.065435641,0.32717824,1.374148488,0.425331682,0.261742562
1,1,0.3375,0.3375,-2.355683088,0.16358912,2.159376144,-0.719792068,-5.95464325,-7.296073914,0.523485124,0.16358912,0.785227776,1.079688072,0.359896034,0.16358912
1,2,0.34425,0.34425,-2.322965384,-0.03271782,2.12665844,-2.093940496,-7.3615098,-7.623252869,0.130871281,0.65435648,1.341430664,0.785227776,0.32717824,0.065435641
1,2,0.351,0.351,-2.159376144,-0.458049506,2.093940496,-6.903460503,-2.322965384,2.813732624,-0.196306944,1.374148488,2.192094088,0.425331682,0.261742562,0.294460386
1,2,0.35775,0.35775,-1.930351615,-0.687074244,2.061222792,-7.492381573,1.668608904,3.795267582,-0.588920772,1.47230196,2.388401031,-0.229024753,0.294460386,0.916099012
1,2,0.3645,0.3645,-1.63589108,-0.81794554,1.832198024,-5.496593952,3.926138639,-0.458049506,-1.014252543,0.719792068,1.7994802,-1.210559368,0.49076733,1.63589108
1,2,0.37125,0.37125,-1.275995135,-0.98153466,1.505019784,-1.308712959,2.715579271,-2.093940496,-2.224812031,-0.621638596,1.275995135,-3.239064455,0.458049506,2.650143623
1,2,0.378,0.378,-0.883381188,-0.752509892,1.374148488,-0.621638596,0.065435641,-1.7994802,-5.136698246,-1.374148488,0.556203008,-6.510846615,-0.065435641,2.224812031
1,2,0.38475,0.38475,-0.49076733,-0.458049506,1.47230196,-0.785227776,1.47230196,-1.832198024,-5.202133656,-0.098153472,0.098153472,-3.795267582,-0.98153466,1.177841544
1,2,0.3915,0.3915,-0.098153472,-0.196306944,1.701326728,0.49076733,0.916099012,-0.916099012,-2.355683088,1.014252543,0.229024753,-1.864915967,-0.425331682,1.832198024
1,2,0.39825,0.39825,0.523485124,-0.229024753,1.505019784,0.065435641,-1.439584136,-1.275995135,-1.308712959,1.96306932,0.196306944,-0.16358912,0.229024753,2.355683088
1,2,0.405,0.405,1.046970248,-0.16358912,1.046970248,-0.621638596,-1.374148488,-0.785227776,-0.850663364,2.650143623,0.229024753,1.112406015,0.523485124,2.355683088
