"Stride","Phase","Stride.Time","Time","RTx","RTy","RTz","LTx","LTy","LTz","Px","Py","Pz","Tx","Ty","Tz"
1,1,0,0,-0.719792068,-0.16358912,-2.911885977,-2.748296976,-0.556203008,1.275995135,0.916099012,0.196306944,0.16358912,0.98153466,0.425331682,0.458049506
1,1,0.00675,0.00675,-0.065435641,-1.406866312,-4.351469994,-2.551990271,-0.425331682,1.308712959,0.752509892,0.065435641,0.588920772,0.98153466,0.523485124,0.425331682
1,1,0.0135,0.0135,-0.294460386,-0.196306944,-3.075475454,-2.388401031,-0.294460386,1.341430664,0.49076733,-0.065435641,1.210559368,0.883381188,0.588920772,0.392613888
1,1,0.02025,0.02025,-3.86070323,0.261742562,-2.355683088,-2.290247679,-0.294460386,1.275995135,0.196306944,-0.196306944,1.864915967,0.588920772,0.588920772,0.458049506
1,1,0.027,0.027,-6.281822205,-0.130871281,-3.468089104,-2.322965384,-0.425331682,1.112406015,0,-0.392613888,2.061222792,0.098153472,0.556203008,0.785227776
1,1,0.03375,0.03375,-3.893420935,0.065435641,-0.98153466,-2.355683088,-0.65435648,0.883381188,-0.065435641,0.261742562,1.995787144,-0.523485124,0.556203008,1.341430664
1,1,0.0405,0.0405,-1.341430664,1.668608904,-0.098153472,-2.257529736,-0.948816895,0.65435648,-1.243277192,2.093940496,1.668608904,-1.832198024,0.621638596,2.192094088
1,1,0.04725,0.04725,-0.523485124,1.374148488,-0.850663364,-1.96306932,-1.145123839,0.65435648,-4.482341766,4.482341766,-0.523485124,-3.664396048,0.98153466,2.322965384
1,1,0.054,0.054,0.32717824,0.392613888,-1.766762376,-1.570455551,-1.145123839,0.458049506,-7.197920799,1.112406015,0.098153472,-3.533524752,1.374148488,1.275995135
1,1,0.06075,0.06075,0.785227776,-0.687074244,-1.47230196,-1.145123839,-1.145123839,0.098153472,-3.042757511,-0.196306944,0.621638596,-1.995787144,1.210559368,0.98153466
1,1,0.0675,0.0675,0.49076733,-0.392613888,-1.014252543,-0.752509892,-1.243277192,-0.03271782,-1.864915967,-0.556203008,0.425331682,-0.458049506,0.719792068,1.439584136
