"Stride","Phase","Stride.Time","Time","RTx","RTy","RTz","LTx","LTy","LTz","Px","Py","Pz","Tx","Ty","Tz"
10,1,0.19575,6.18975,-3.480521679,0.273929954,2.272007227,-1.579125643,-0.338384062,-1.434103847,-0.8540169,0.064454108,0.580086946,-0.563973427,0.354497582,-0.145021737
10,1,0.2025,6.1965,-3.835019588,-1.176287413,1.998077393,-1.563012123,-0.128908217,-1.788601398,-0.273929954,-0.161135271,0.660654604,-0.290043473,0.322270542,-0.225589365
10,1,0.20925,6.20325,-3.399954081,-3.222705364,0.934584618,-1.466330886,-0.032227054,-2.304234266,0.402838171,-0.306156993,0.821789861,-0.032227054,0.290043473,-0.209475845
10,1,0.216,6.21,-3.641656876,-4.576241493,-0.43506521,-1.176287413,-0.209475845,-2.884321213,0.950698137,-0.45117873,0.918471098,0.161135271,0.273929954,-0.161135271
10,1,0.22275,6.21675,-3.4160676,-4.527901173,-1.144060373,-0.741222203,-0.483405828,-3.399954081,1.28908217,-0.467292309,1.047379255,0.257816434,0.273929954,-0.064454108
10,1,0.2295,6.2235,-1.836942196,-1.981963873,-1.417990327,-0.725108683,-0.257816434,-4.012268066,1.514671564,-0.322270542,1.095719814,0.241702914,0.306156993,0.032227054
10,1,0.23625,6.23025,-3.158251286,-1.514671564,-1.643579721,-1.111833334,0.193362325,-4.689036369,1.659693241,0.016113527,1.095719814,0.112794682,0.354497582,-0.032227054
10,1,0.243,6.237,-4.898511887,-0.402838171,-0.112794682,-1.933623314,0.644541085,-5.14021492,1.72414732,0.290043473,1.224627972,-0.128908217,0.402838171,-0.209475845
10,1,0.24975,6.24375,-6.34872961,1.579125643,1.031265736,-2.51371026,1.417990327,-5.784755707,1.853055716,0.515632868,1.111833334,-0.386724651,0.499519348,-0.290043473
10,1,0.2565,6.2505,-6.977157116,1.417990327,1.675806761,-3.158251286,1.530785084,-6.139254093,2.046417952,0.708995163,0.596200466,-0.547859907,0.612313986,-0.290043473
10,1,0.26325,6.25725,-6.703227043,0.789562821,1.820828438,-4.2539711,0.580086946,-7.299427509,2.255893707,0.87013042,0.41895169,-0.580086946,0.612313986,-0.225589365
10,1,0.27,6.264,-6.38095665,-0.145021737,1.72414732,-4.544014454,-1.69192028,-8.056763649,2.320347786,0.918471098,0.209475845,-0.483405828,0.563973427,-0.112794682
10,1,0.27675,6.27075,-6.542091846,-0.8540169,1.7080338,-4.753490448,-1.369649768,-8.185671806,2.11087203,0.886243939,-0.016113527,-0.306156993,0.515632868,-0.080567636
10,1,0.2835,6.2775,-6.912703037,-1.144060373,1.820828438,-5.027420521,1.079606295,-8.201785088,1.69192028,0.8540169,-0.048340581,-0.080567636,0.515632868,-0.096681163
10,1,0.29025,6.28425,-7.347768784,-1.047379255,2.030304432,-3.641656876,1.498558044,-8.15344429,1.240741491,0.902357459,0.080567636,0.177248791,0.499519348,-0.161135271
10,1,0.297,6.291,-7.831173897,-0.563973427,2.255893707,-2.400915384,1.240741491,-7.863401413,0.886243939,0.902357459,0.112794682,0.402838171,0.483405828,-0.177248791
10,1,0.30375,6.29775,-8.15344429,0.306156993,2.352574825,-2.078644991,0.467292309,-7.99230957,0.644541085,0.8540169,0.273929954,0.547859907,0.467292309,-0.193362325
10,1,0.3105,6.3045,-7.911741734,0.87013042,2.417028904,-1.885282755,0.064454108,-8.185671806,0.467292309,0.692881644,0.370611101,0.612313986,0.45117873,-0.193362325
10,1,0.31725,6.31125,-7.122178555,1.208514452,2.223666668,-0.531746387,0.580086946,-8.185671806,0.257816434,0.531746387,0.402838171,0.580086946,0.41895169,-0.257816434
10,2,0.324,6.318,-6.638772964,1.369649768,1.981963873,0.886243939,0.789562821,-8.008422852,0,0.402838171,0.386724651,0.515632868,0.402838171,-0.322270542
10,2,0.33075,6.32475,-6.397070408,1.208514452,1.756374359,0.580086946,1.25685513,-7.412222862,-0.306156993,0.128908217,0.273929954,0.45117873,0.402838171,-0.354497582
10,2,0.3375,6.3315,-6.042572975,0.8540169,1.69192028,-0.467292309,1.869169235,-6.284275532,-0.644541085,-0.370611101,0.112794682,0.467292309,0.41895169,-0.290043473
10,2,0.34425,6.33825,-5.671961308,0.467292309,1.740260839,-2.384801865,1.192400932,-3.963927746,-0.773449302,-0.660654604,0.273929954,0.45117873,0.370611101,-0.145021737
10,2,0.351,6.345,-5.253009796,0.290043473,1.869169235,-2.062531471,-2.175326109,-3.899473667,-0.821789861,-0.354497582,0.886243939,0.386724651,0.386724651,0.032227054
10,2,0.35775,6.35175,-4.769603729,0.354497582,1.917509794,-2.755413055,-7.009384155,1.321309209,-1.144060373,0.209475845,1.659693241,0.257816434,0.41895169,0.322270542
10,2,0.3645,6.3585,-4.270084381,0.467292309,1.853055716,-6.638772964,-7.831173897,-4.544014454,-1.69192028,0.725108683,2.755413055,0.080567636,0.322270542,0.596200466
10,2,0.37125,6.36525,-3.835019588,0.563973427,1.498558044,-7.943968773,-1.869169235,-7.702265739,-2.11087203,1.417990327,3.351613522,-0.209475845,0.241702914,0.934584618
10,2,0.378,6.372,-3.4160676,0.612313986,1.063492775,-8.15344429,5.929777622,-5.124101639,-2.51371026,0.950698137,2.900434732,-0.773449302,0.290043473,1.498558044
10,2,0.38475,6.37875,-2.948775291,0.580086946,0.789562821,-5.881437302,7.686152458,-0.386724651,-2.884321213,-0.515632868,1.998077393,-1.885282755,0.290043473,2.191439629
10,2,0.3915,6.3855,-2.562050819,0.370611101,0.628427565,-2.400915384,3.625543356,-6.171481133,-3.222705364,-1.498558044,1.079606295,-3.963927746,0.128908217,2.755413055
10,2,0.39825,6.39225,-2.14309907,0.016113527,0.290043473,1.804714918,-3.303272963,-4.914625645,-3.754451752,-2.046417952,0.483405828,-7.202746391,-0.306156993,3.126024246
10,2,0.405,6.399,-1.401876807,-0.596200466,-0.354497582,1.466330886,-0.934584618,-4.221744061,-3.899473667,-0.531746387,0.644541085,-7.798947334,-1.176287413,2.868207693
10,2,0.41175,6.40575,0.322270542,-1.72414732,-0.789562821,-0.064454108,-0.515632868,-4.608468533,-3.899473667,0.902357459,0.886243939,-5.172442436,-0.999038696,2.626504898
10,2,0.4185,6.4125,3.77056551,-3.319386482,-0.982925177,-0.096681163,1.015152216,-3.109910727,-4.157289982,1.901396275,1.015152216,-2.626504898,-0.128908217,2.787640095
10,2,0.42525,6.41925,5.172442436,-3.593316317,-1.111833334,-3.271045923,-0.934584618,-2.803753614,-4.689036369,2.964888811,1.111833334,-0.692881644,0.402838171,3.142137766
10,2,0.432,6.426,3.512748718,-2.497596741,-1.111833334,-5.269123077,-0.580086946,-3.367727041,-5.365804672,3.480521679,0.789562821,0.080567636,0.43506521,3.43218112
10,2,0.43875,6.43275,2.078644991,-1.546898603,-0.999038696,-4.318425179,0.45117873,-2.642618418,-5.962004662,3.593316317,0.41895169,-0.950698137,0.241702914,3.528862238
10,2,0.4455,6.4395,1.836942196,-0.966811657,-1.079606295,-2.175326109,-1.27296865,-4.544014454,-5.559166908,3.464408159,0.209475845,-2.900434732,0.032227054,3.319386482
10,2,0.45225,6.44625,1.885282755,-0.628427565,-1.111833334,-1.820828438,-1.353536248,-3.883359909,-3.980041027,3.061570168,0.290043473,-4.769603729,-0.112794682,2.981002331
10,2,0.459,6.453,1.675806761,-0.580086946,-0.950698137,-3.786678791,-0.886243939,-4.044495106,-3.544975758,2.207553148,0.306156993,-5.752529144,-0.209475845,2.481482983
10,2,0.46575,6.45975,1.095719814,-0.499519348,-0.902357459,-4.979079723,-0.8540169,-3.528862238,-3.947813988,1.385763288,0.241702914,-5.091874599,-0.193362325,2.014190912
10,2,0.4725,6.4665,0.596200466,-0.757335782,-0.628427565,-6.78379488,-0.821789861,-2.175326109,-4.044495106,0.773449302,0.241702914,-3.77056551,-0.064454108,1.917509794
10,2,0.47925,6.47325,0.128908217,-0.499519348,-0.193362325,-7.750606537,-0.918471098,-2.239780188,-3.641656876,0.306156993,0.241702914,-2.803753614,-0.064454108,1.853055716
10,2,0.486,6.48,-0.580086946,0.016113527,-0.386724651,-7.766719818,0.128908217,-1.530785084,-3.206591845,0.016113527,0.177248791,-2.288120747,-0.209475845,1.627466202
10,2,0.49275,6.48675,-0.950698137,-0.016113527,-0.547859907,-8.121217728,0.580086946,-0.370611101,-2.771526575,-0.112794682,0.370611101,-2.062531471,-0.354497582,1.28908217
10,2,0.4995,6.4935,-1.031265736,-0.580086946,-0.499519348,-8.169557571,0.83790338,0.563973427,-2.400915384,-0.290043473,0.43506521,-1.869169235,-0.386724651,0.934584618
10,2,0.50625,6.50025,-0.83790338,-0.805676341,-0.531746387,-7.54113102,1.240741491,1.385763288,-2.094758511,-0.563973427,0.45117873,-1.611352682,-0.322270542,0.660654604
10,2,0.513,6.507,-0.741222203,-0.966811657,-0.87013042,-6.86436224,1.804714918,2.207553148,-1.869169235,-0.676768124,0.467292309,-1.369649768,-0.193362325,0.43506521
10,2,0.51975,6.51375,-0.692881644,-1.27296865,-1.015152216,-5.833096504,1.72414732,2.852094173,-1.772487879,-0.499519348,0.45117873,-1.127946854,-0.064454108,0.225589365
10,2,0.5265,6.5205,-0.83790338,-1.337422729,-1.208514452,-4.769603729,0.741222203,2.948775291,-1.627466202,-0.209475845,0.41895169,-0.886243939,0.048340581,0.080567636
10,2,0.53325,6.52725,-1.095719814,-1.127946854,-1.740260839,-4.157289982,-0.41895169,3.190478325,-1.321309209,0,0.322270542,-0.612313986,0.112794682,0
10,2,0.54,6.534,-0.999038696,-0.644541085,-2.384801865,-3.899473667,-1.740260839,2.981002331,-0.918471098,0.177248791,0.161135271,-0.354497582,0.112794682,-0.064454108
10,2,0.54675,6.54075,-0.644541085,-0.064454108,-2.835980654,-4.108949184,-3.689997673,1.176287413,-0.257816434,0.257816434,0.402838171,-0.145021737,0.080567636,-0.112794682
10,2,0.5535,6.5475,-0.402838171,0.45117873,-3.496635199,-1.514671564,-4.318425179,-1.127946854,0.370611101,0.338384062,0.805676341,0.016113527,0.064454108,-0.161135271
10,2,0.56025,6.55425,-0.499519348,0.950698137,-4.141176224,0.225589365,-3.754451752,-1.885282755,0.805676341,0.257816434,1.127946854,0.128908217,0.048340581,-0.241702914
10,2,0.567,6.561,-1.176287413,1.192400932,-4.544014454,0.128908217,-2.932661772,-1.498558044,1.047379255,0.064454108,1.305195689,0.145021737,0.048340581,-0.322270542
10,2,0.57375,6.56775,-2.384801865,1.337422729,-4.801830769,-1.772487879,-1.756374359,-2.578164339,1.240741491,-0.161135271,1.369649768,0.096681163,0.080567636,-0.386724651
10,2,0.5805,6.5745,-3.222705364,0.531746387,-5.333577156,-3.093797207,-1.933623314,-2.046417952,1.401876807,-0.257816434,1.240741491,0,0.080567636,-0.402838171
10,2,0.58725,6.58125,-2.594277859,-0.966811657,-5.623620987,-4.511787415,-0.596200466,0.45117873,1.530785084,-0.225589365,0.821789861,-0.112794682,0.080567636,-0.370611101
10,2,0.594,6.588,-2.304234266,-2.272007227,-6.107027054,-6.461524487,0.999038696,1.337422729,1.72414732,-0.177248791,0.354497582,-0.177248791,0.048340581,-0.257816434
10,2,0.60075,6.59475,-2.642618418,-3.383840561,-6.654886723,-7.122178555,0.644541085,1.72414732,1.885282755,-0.193362325,-0.032227054,-0.161135271,0.016113527,-0.048340581
10,2,0.6075,6.6015,-3.899473667,-4.30231142,-7.460563183,-6.86436224,0,1.998077393,1.836942196,-0.273929954,-0.096681163,-0.080567636,-0.016113527,0.145021737
10,2,0.61425,6.60825,-5.301350594,-3.73833847,-8.105104446,-6.284275532,-0.83790338,2.14309907,1.611352682,-0.354497582,-0.257816434,0.048340581,-0.128908217,0.290043473
10,2,0.621,6.615,-3.947813988,-1.224627972,-8.15344429,-5.897550583,-1.7080338,2.191439629,1.337422729,-0.45117873,-0.338384062,0.193362325,-0.257816434,0.354497582
10,2,0.62775,6.62175,-1.804714918,0.45117873,-7.508903503,-5.913663864,-2.320347786,1.901396275,1.015152216,-0.45117873,-0.370611101,0.338384062,-0.322270542,0.354497582
10,2,0.6345,6.6285,-1.305195689,-0.016113527,-7.073838234,-6.042572975,-2.997116089,1.659693241,0.692881644,-0.43506521,-0.467292309,0.483405828,-0.338384062,0.354497582
10,2,0.64125,6.63525,-2.14309907,-1.240741491,-7.331655025,-6.187594414,-2.787640095,1.869169235,0.370611101,-0.306156993,-0.402838171,0.628427565,-0.322270542,0.290043473
10,2,0.648,6.642,-1.853055716,-1.466330886,-7.718379498,-6.252048492,-1.981963873,1.917509794,0.016113527,0.032227054,-0.193362325,0.725108683,-0.290043473,0.193362325
10,2,0.65475,6.64875,-0.032227054,-2.014190912,-7.605585098,-6.413183689,-1.434103847,1.901396275,-0.273929954,0.354497582,-0.177248791,0.789562821,-0.241702914,0.064454108
10,2,0.6615,6.6555,0.966811657,-1.69192028,-7.686152458,-6.397070408,-0.8540169,1.981963873,-0.306156993,0.644541085,-0.032227054,0.805676341,-0.128908217,-0.096681163
10,2,0.66825,6.66225,0.41895169,-1.063492775,-7.202746391,-6.171481133,-0.338384062,2.046417952,-0.161135271,0.902357459,0.048340581,0.741222203,0,-0.209475845
11,1,0,6.669,-0.128908217,-0.692881644,-6.687113762,-5.833096504,-0.096681163,1.740260839,0.080567636,1.208514452,0.112794682,0.676768124,0.145021737,-0.257816434
11,1,0.00675,6.67575,-1.015152216,-0.805676341,-5.57528019,-5.768642426,0.080567636,1.853055716,0.306156993,1.353536248,0.225589365,0.644541085,0.257816434,-0.241702914
11,1,0.0135,6.6825,-2.674845457,-1.095719814,-1.933623314,-5.800869465,0.209475845,1.949736834,0.306156993,1.176287413,0.708995163,0.547859907,0.354497582,-0.193362325
11,1,0.02025,6.68925,-3.528862238,-3.319386482,4.157289982,-5.510826111,0.048340581,2.046417952,-0.064454108,0.757335782,1.643579721,0.386724651,0.354497582,0
11,1,0.027,6.696,-5.94589138,-7.218859673,6.558205605,-4.995193481,-0.370611101,1.998077393,-0.789562821,0.193362325,3.126024246,0.193362325,0.273929954,0.193362325
11,1,0.03375,6.70275,-7.815060616,-6.977157116,-5.591393471,-4.463447094,-0.902357459,1.7080338,-1.627466202,-0.676768124,4.366765976,-0.064454108,0.032227054,0.354497582
