Treatment,Step,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
POST,18,164.7181349,48.47145402,116.3314861,116.3314872,248.2707804,130.872923,63.01288427,48.47146064,77.55432114,140.5672142,266.5929894,53.31859302,63.01290193,67.86002989,92.09576684
POST,19,167.105333,38.77716388,101.7900404,116.3314872,336.5978795,135.7200642,82.40146676,58.16574748,92.09575801,150.2615055,222.968681,38.77715615,135.7200642,48.47147389,106.6371949
POST,20,212.4625025,67.86003431,92.09576021,111.4843394,97.87598848,232.6629767,111.4843493,53.31859744,203.5801117,164.8029335,222.9686766,53.31859302,63.01290193,58.16575631,77.55432997
POST,21,210.0752846,48.47145181,193.8858161,111.4843394,264.9813193,208.4272441,96.94290804,43.6243084,266.5929916,140.5672098,140.5672098,72.70719317,92.09576684,38.77717381,96.94292129
POST,22,133.6842664,82.40146676,116.3314817,96.94291246,377.180611,208.4272706,135.7200819,67.86003431,96.94290473,150.2614967,218.1215486,111.4843427,92.09575745,72.70718876,92.09576684
POST,23,188.5902911,48.4714474,135.7200774,106.6371949,243.4963534,150.2615055,101.7900537,38.77716498,126.0257774,145.414351,237.5101179,63.01288868,96.94291246,48.47145402,116.3314861
POST,24,181.4286472,111.4843405,135.7200863,106.6371949,389.1167095,126.0257774,111.4843537,63.01288427,155.1086423,155.1086423,285.9815912,48.47145181,111.4843537,53.31859302,63.01287544
POST,25,121.7481855,116.331495,135.7200863,111.4843493,253.0452119,155.1086423,87.24860797,48.47145623,130.8729318,174.4972513,126.0257851,48.47145844,63.01288427,38.77716498,101.7900669
POST,26,145.6203649,116.3314927,126.0257774,111.4843493,164.7181151,140.5672142,150.2615143,72.70717772,77.55432114,135.7200774,218.1215354,63.01288427,101.7900493,58.16572981,63.0128931
POST,27,174.2669802,67.86003872,135.7200598,96.94291687,274.5301987,213.2743909,82.40146676,53.31859302,126.0257707,208.427243,203.580114,53.31859744,116.3314817,58.16572981,58.16572981
POST,28,155.1692543,96.94290804,126.0257785,101.7900448,250.6579895,203.5801029,82.40146676,53.31859302,67.86003872,159.9558144,242.3572613,48.47145181,87.24861459,63.01287544,116.3315038
POST,29,157.5564546,82.40146731,121.1786317,111.4843394,444.0227221,169.650088,116.3314861,63.01290193,96.94291246,126.0257862,159.9557923,33.93001936,121.178645,48.47146506,92.09576684
POST,30,128.9098217,87.24861238,135.7200752,121.1786323,274.5301778,222.9686998,82.40145793,48.47145126,150.2615055,208.4272618,281.1344274,58.16575631,106.6372037,72.70717551,63.0128931
POST,31,143.2331404,87.24861238,135.7200819,121.1786323,102.6504122,179.3443704,111.4843405,48.4714474,121.1786317,208.4272618,150.2615011,72.70719317,96.94290363,53.31859302,96.9428948
POST,32,171.8797622,101.7900559,126.0257685,111.4843427,150.3948008,184.1915204,87.24860797,87.24861459,135.7200642,169.6500791,218.1215354,48.4714474,92.09575801,53.31859302,92.09574918
POST,33,131.2970396,135.7200686,111.4843493,111.4843383,176.6542114,111.4843493,87.2486168,58.16572981,232.6629811,218.1215442,193.8858161,82.40147118,116.331495,48.47143857,53.31859302
POST,34,205.3008399,77.55433052,130.8729186,126.0257862,353.3084139,155.1086423,77.55432114,53.31860185,67.86003431,140.5672098,290.8287109,67.86002989,106.6371949,48.47145402,96.94293012
POST,35,162.3308905,179.3443869,130.8729186,126.0257862,150.3948185,159.9557923,130.8729142,38.77716057,130.8729186,140.5672098,164.8029324,63.01287544,72.70717883,67.86004755,101.7900493
POST,36,291.2407122,145.414351,77.55432334,96.94291687,248.2707716,130.8729318,101.7900493,38.77716498,111.4843405,222.9686766,266.5930093,92.09576242,121.1786317,38.77716498,58.16574748
POST,37,179.0414249,135.7200681,126.0257862,121.1786317,231.560246,92.09576684,53.31859523,48.47145623,164.8029512,116.3314773,184.1915315,130.8729142,67.86003762,48.47146064,82.40145793
POST,38,150.3947831,126.0257862,126.0257862,121.1786317,188.5902944,179.3443748,101.7900625,58.16574251,208.4272441,203.5800985,281.1344296,53.31859744,87.24863004,72.70718434,63.0128931
POST,39,226.7857925,77.554325,116.3314994,121.1786406,148.0075696,155.1086599,126.0257785,NaN,96.94290363,203.5800985,252.0515459,38.7771694,116.3314972,67.86002989,53.31859302
POST,40,181.428634,130.8729186,101.7900448,121.1786406,446.4099312,135.7200664,150.2614967,NaN,140.5672231,126.0257685,189.0386705,63.01288868,87.2486168,53.3186024,53.31861951
POST,41,159.9436725,130.872923,67.86002989,101.7900669,222.0113743,135.7200686,96.94290363,NaN,145.4143599,164.8029335,169.650088,43.62431502,92.09577125,48.4714474,72.70720201
POST,42,181.4286693,106.6371949,159.9557923,101.7900537,85.93988112,82.40146234,145.4143554,NaN,130.8729186,150.2614972,82.40146897,96.94291687,53.31860185,33.93001936,48.47145623
POST,43,157.5564723,189.0386616,159.9557923,96.94290363,95.4887606,87.24862563,92.09576242,NaN,145.4143577,198.732954,150.2614967,77.55432997,77.55432334,43.62430178,72.70717551
POST,44,171.8797689,126.0257818,121.1786362,135.7200686,296.0151701,106.6371943,82.40147559,NaN,159.9557923,232.6629722,174.4972424,38.77716498,72.70718434,43.62431061,67.86002989
POST,45,176.6541992,155.1086511,145.4143687,135.7200686,317.5001272,92.09575801,87.24861459,NaN,140.5672142,145.414351,82.40146676,53.31859744,92.09576684,87.24861238,58.16574748
POST,46,188.5902878,111.4843416,135.7200774,116.3314861,274.5301745,NaN,106.6371949,NaN,130.8729329,189.0386638,252.0515503,48.47145181,106.6372081,63.0128931,67.86005638
POST,47,145.6203561,155.1086644,111.4843405,111.4843449,253.0452251,NaN,72.70717993,NaN,164.8029512,140.5672231,218.1215354,33.93001936,111.4843427,48.4714474,87.24863004
POST,48,288.8535053,NaN,111.4843405,NaN,305.5640198,NaN,101.7900448,NaN,198.7329705,96.94290363,295.6758653,38.77716057,96.94290253,58.16572981,NaN
POST,49,NaN,NaN,116.3314927,NaN,90.71432583,NaN,121.1786229,NaN,NaN,179.3443969,159.9558011,87.24861238,58.16574748,53.31859302,NaN
