Treatment,Step,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
PRE,29,-126.0257774,-227.8158354,-82.40147007,-101.7900493,-124.1353858,-271.4401461,-72.70716668,-63.01288758,-82.40146897,-150.2615121,-67.86003431,-116.3314817,-43.62430619,-53.31859965,-48.47145071
PRE,30,-77.55432997,-121.1786406,-116.3314927,-130.872923,-116.9737254,-208.4272441,-92.09576684,-53.31860185,-106.6371949,-169.6500858,-29.08287374,-121.1786428,-179.3443698,-38.77716609,-29.08286491
PRE,31,-72.70718434,-111.4843405,-92.09576242,-87.2486168,-140.8459158,-392.618769,-58.16574306,-63.01288868,-72.70717993,-145.4143554,-77.5543388,-208.4272441,-150.2615011,-33.93003702,-72.70718434
PRE,32,-92.09576739,-87.24862121,-140.5672098,-111.4843537,-114.586514,-111.4843493,-72.70717993,-53.31859744,-92.09575801,-140.5672407,-53.31859633,-101.7900575,-121.1786362,-48.4714474,-63.01291076
PRE,33,-92.09576242,-174.4972248,-106.6371905,-72.70717772,-150.3947964,-247.2044179,-67.86003872,-58.16574748,-87.2486168,-130.8729142,-111.4843394,-82.40146676,-63.01288648,-48.47145623,-38.77716057
PRE,34,-63.01288924,-121.1786273,-126.0257818,-77.55432114,-97.87598406,-193.8858161,-82.40146676,-38.77716112,-82.40146897,-101.7900493,-92.09575801,-43.62431061,-155.1086555,-38.77716498,-48.47145402
PRE,35,-111.4843449,-198.7329573,-92.09575801,-72.70717607,-200.526404,-266.5929922,-67.86002989,-58.16574748,-101.7900515,-150.2615121,-96.94290142,-130.8729235,-72.70717607,-29.08287374,-67.86003431
PRE,36,-72.70717551,-126.0257685,-290.8287197,-67.86003431,-76.39100716,-227.8158266,-92.09575801,-38.77716498,-77.55432114,-164.8029379,-67.86005638,-48.47145623,-82.40146786,-38.77716388,-58.16575631
PRE,37,-48.47145181,-184.1915337,-82.40147118,-106.6372026,-152.7820187,-387.7716233,-77.55432997,-33.93001715,-106.6371949,-135.7200686,-67.86002989,-92.09576021,-111.4843493,-43.62430178,-48.47145733
PRE,38,-101.7900537,-213.2743903,-150.2615033,-106.6371949,-169.4925443,-348.9944584,-67.86002106,NaN,-72.70717551,-164.8029247,-48.47145733,-106.6372059,-193.8858249,-29.08287595,-48.47145844
