"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"PRE",33,2.781014919,2.421118736,3.337217808,2.224812031,3.287159443,1.864915967,1.701326728,2.355683088,2.421118736,2.650143623,1.734044552,2.093940496,1.7994802,1.995787144,2.813732624
"PRE",34,2.977321625,2.12665844,3.042757511,1.897633791,3.254932404,2.159376144,1.47230196,2.650143623,3.010039568,2.715579271,1.537737727,2.159376144,1.439584136,1.864915967,2.551990271
"PRE",35,2.257529736,1.96306932,3.402653456,1.995787144,3.528862238,2.028505087,1.374148488,2.682861328,2.159376144,2.715579271,1.570455551,2.12665844,1.864915967,2.224812031,2.355683088
"PRE",36,2.551990271,2.257529736,3.697113752,2.028505087,3.44829464,1.734044552,1.734044552,2.355683088,2.650143623,2.453836679,1.505019784,1.96306932,1.96306932,1.897633791,3.337217808
"PRE",37,2.650143623,1.995787144,3.697113752,1.7994802,3.722224712,2.061222792,1.63589108,2.551990271,2.584707975,2.421118736,1.603173375,1.864915967,1.668608904,1.766762376,2.781014919
"PRE",38,2.584707975,2.224812031,3.108193159,2.159376144,3.528862238,2.257529736,1.668608904,NA,3.729831934,2.257529736,1.537737727,1.96306932,1.7994802,2.224812031,3.042757511
"PRE",39,3.075475454,2.257529736,3.533524752,2.093940496,3.641656876,2.355683088,1.406866312,NA,2.551990271,2.617425919,1.570455551,2.551990271,1.734044552,1.930351615,2.813732624
"PRE",40,3.239064455,2.159376144,3.533524752,1.47230196,3.43218112,2.093940496,1.63589108,NA,3.239064455,2.486554384,1.603173375,2.224812031,1.701326728,1.930351615,3.042757511
"PRE",41,2.617425919,2.519272327,3.468089104,1.668608904,3.013229609,2.453836679,1.439584136,NA,2.551990271,2.355683088,1.603173375,2.519272327,2.028505087,1.832198024,2.977321625
"PRE",42,2.322965384,1.864915967,3.369935751,1.63589108,3.206591845,1.766762376,1.537737727,NA,2.192094088,2.650143623,1.734044552,1.734044552,1.63589108,1.897633791,2.355683088
"PRE",43,3.337217808,2.257529736,3.500806808,1.603173375,2.932661772,2.453836679,1.537737727,NA,2.682861328,2.617425919,1.701326728,1.930351615,1.897633791,2.159376144,3.20634675
"PRE",44,2.355683088,2.257529736,3.500806808,1.570455551,2.852094173,1.864915967,1.63589108,NA,2.682861328,2.486554384,1.570455551,2.355683088,1.864915967,2.355683088,2.846450567
"PRE",45,2.911885977,1.930351615,3.239064455,1.603173375,2.578164339,2.388401031,1.603173375,NA,2.977321625,2.551990271,1.668608904,2.12665844,1.734044552,1.930351615,2.290247679
"PRE",46,2.650143623,2.093940496,4.580495358,1.603173375,2.997116089,1.864915967,1.63589108,NA,2.617425919,2.682861328,1.537737727,1.930351615,1.570455551,2.159376144,2.519272327
"PRE",47,2.617425919,1.930351615,4.580495358,1.864915967,3.673884392,2.224812031,1.374148488,NA,2.846450567,2.453836679,1.832198024,2.224812031,1.7994802,1.96306932,3.010039568
"PRE",48,2.650143623,1.897633791,4.776802063,2.192094088,2.723186016,1.897633791,1.406866312,NA,2.748296976,2.290247679,1.505019784,1.505019784,1.603173375,1.7994802,3.533524752
"PRE",49,NA,NA,4.776802063,NA,2.787640095,2.192094088,NA,NA,NA,2.486554384,1.537737727,2.12665844,1.930351615,1.832198024,2.879168272
"POST",1,4.044495106,1.96306932,3.795267582,1.603173375,4.30231142,1.897633791,1.537737727,3.173628807,2.12665844,2.584707975,1.603173375,2.12665844,2.093940496,2.192094088,3.958856583
"POST",2,3.802792549,2.028505087,3.795267582,1.63589108,4.221744061,1.766762376,1.734044552,3.010039568,2.781014919,2.911885977,1.930351615,2.028505087,2.061222792,2.12665844,4.155163288
"POST",3,4.157289982,2.224812031,3.337217808,1.406866312,3.593316317,1.864915967,1.603173375,3.042757511,2.617425919,2.748296976,1.439584136,2.093940496,1.995787144,2.028505087,4.024291992
"POST",4,2.868207693,2.224812031,3.27178216,1.734044552,4.366765976,1.7994802,1.701326728,3.010039568,2.748296976,2.748296976,1.668608904,2.159376144,1.603173375,2.028505087,4.286034584
"POST",5,4.028381824,1.7994802,4.089727879,1.243277192,3.81890583,2.388401031,1.603173375,2.846450567,2.682861328,2.781014919,1.832198024,2.159376144,1.995787144,1.930351615,4.678648472
