"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"PRE",23,1391.13067,513.7974007,358.6887761,1822.526613,935.7898029,329.6059024,329.6058853,557.4216937,819.1675926,1376.589286,1269.952136,988.8176011,1677.11235,421.7016427,315.0644478
"PRE",24,1420.21365,455.6316709,276.2872696,1817.679485,871.3349186,315.0644567,261.7458438,465.3259577,717.3775169,1376.589286,935.4990743,1109.996312,1677.11235,397.4659146,300.523011
"PRE",25,1109.996304,426.5488237,227.8158266,1900.081014,1198.383935,256.8987092,208.4272441,518.6445463,775.5432732,954.8875994,1332.964993,911.2633241,1468.685035,300.5230021,358.6887761
"PRE",26,1439.602197,426.5488237,358.6887584,1900.081014,1069.474096,479.8673814,285.9815829,460.4788165,785.2375424,1231.174953,673.7532593,1109.996295,1468.685035,528.3388288,256.8987004
"PRE",27,1463.837943,445.9373995,358.6887584,1585.016566,935.7898559,431.3959428,324.7587413,494.4088353,882.1804327,1231.174953,1308.729212,920.9575977,1105.149123,363.5359041,315.0644699
"PRE",28,1730.430899,445.9373995,348.9944672,1585.016566,1107.669653,518.6445817,295.6758521,392.6187955,998.5119895,804.6261381,1158.46768,896.7219226,1536.545109,334.4530215,387.7716322
"PRE",29,1812.832498,416.8545147,348.9944672,1900.080943,1429.944217,348.9944672,237.5101002,542.8802921,974.2761819,916.1104874,1386.283613,1362.047832,920.9576684,334.4530171,378.0773498
"PRE",30,1197.244898,416.8545147,261.7458504,1904.928212,1501.560755,363.5358864,319.9116111,392.618769,891.8746887,983.9704908,891.8747416,1100.302056,1211.78637,256.8987004,281.1344241
"PRE",31,1173.009205,407.1602235,242.3572657,1904.928212,1286.710964,363.5359129,252.0515591,494.4088094,775.543229,1303.882084,1531.697946,1231.174953,1841.915266,475.020249,634.976006
"PRE",32,1090.607765,431.3959516,242.3572657,1672.265152,935.7898029,644.6703325,402.3130823,407.1602191,1037.28911,1303.882084,1376.589251,969.4290716,1798.290902,542.8802656,329.605867
