Treatment,Step,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
PRE,11,3.00896812,3.488546566,3.830285381,4.083279857,6.287180928,4.237918002,2.528370912,1.653776472,2.47194518,5.256722593,1.93294788,2.896306636,4.20881695,2.562638778,1.91427476
PRE,12,3.157224055,4.571452288,3.827403411,4.118326613,6.552570164,3.455874261,2.403439977,1.597102688,2.180367503,4.872735108,1.984503762,2.590175531,4.946638552,2.735280776,2.038356814
PRE,13,3.573128006,4.095898955,3.533160481,4.118326613,6.57248359,4.194720564,2.210517066,1.728948709,2.803860113,5.310130185,1.764414062,2.559632818,4.132528292,2.176999956,1.756270234
PRE,14,2.008083071,4.084438101,3.730639465,4.170451079,4.311039313,3.431665001,2.264412215,1.827016739,2.546074719,4.875104333,1.982350954,2.462683233,3.734710774,2.604458742,1.936777569
PRE,15,2.862504853,3.575935482,3.793914412,4.185645834,5.725230866,3.731544413,2.577032221,1.746738528,3.288531517,4.545550093,2.027768748,2.455875572,3.983537833,2.989428227,1.7911965
PRE,16,3.105923635,4.587855304,3.916934435,4.185645834,6.921465851,3.606827232,3.005762677,1.669862536,2.337538521,6.196954393,1.978939264,2.557978686,3.832722746,2.625926017,2.000600688
PRE,17,2.875922773,4.668498264,3.077669922,4.05011009,6.698691481,3.698397846,2.614245962,1.707684009,2.898915703,4.549120257,1.772147724,3.478160275,4.327683179,2.591963883,2.275869309
PRE,18,2.697113999,4.105028909,3.33902965,4.112990362,6.391280361,3.618778544,2.695521306,1.6622337,2.503863308,4.733185577,1.950414842,2.491621718,4.617279494,2.30514787,1.703925669
PRE,19,2.444861868,4.733839456,3.720559284,4.206761468,6.521168924,4.054453433,2.453396931,1.673468568,2.523361742,4.574813467,1.879540085,2.629319494,4.551145218,2.821128045,2.186420183
PRE,20,2.807376269,4.852101867,3.720559284,4.372501552,6.382633883,3.546835463,2.800622686,1.756658592,2.63698002,4.574813467,1.863136618,2.721930948,3.844337037,2.561286433,2.17565182
PRE,21,3.653412989,4.748010104,4.027165297,4.372501552,6.378394694,3.699194848,2.624597394,1.807067093,3.080425403,4.400423096,2.012527983,2.608169171,4.161126059,2.115760631,1.83835361
PRE,22,2.94694138,4.136802405,3.607872982,4.109325495,6.328183256,4.334610504,2.790893021,1.808592051,3.091821249,5.795075226,1.72894879,3.491884163,3.78105762,2.821408181,1.869112356
PRE,23,3.158510987,4.252305757,4.173245274,4.408939957,6.666551209,3.295016513,2.728396409,1.732280957,2.387677349,4.975818541,1.805350651,2.550599665,4.099573941,2.759703464,2.10543671
PRE,24,2.782270797,3.399665087,3.218569703,4.408939957,7.238157984,4.043216634,2.547432942,1.608823177,2.809203104,4.915143416,2.198658713,2.620164598,3.665474345,2.580621474,2.116619498
PRE,25,2.406583855,4.403593715,3.218569703,4.390900671,6.682891526,3.889426613,2.297040836,1.675869907,2.964800644,4.809602172,1.794071466,3.494981217,4.71157971,2.522905699,1.929844048
PRE,26,2.618833772,4.089383299,3.602294161,4.147211131,6.462999019,3.892162474,2.466391012,1.777355933,2.420381878,5.314794281,2.143295721,2.705212044,4.036950765,3.181358095,2.185748224
PRE,27,2.637568704,4.320646152,4.02205234,3.88373095,6.789369267,3.417390853,2.563390119,1.690232723,3.326182241,4.619565611,1.873399807,2.707378411,3.937248595,2.522298119,1.69381153
PRE,28,2.827285972,4.572220742,3.549306922,3.855593711,6.753587244,4.265536606,2.740149336,1.732281113,2.886403605,5.135616578,1.924907468,2.500959684,5.137796915,2.787361854,2.260146705
PRE,29,2.972353076,4.906813093,4.040668654,4.33932409,7.037581877,3.539413373,2.99130596,1.652767793,2.529432893,5.439595965,1.862388745,3.122445554,3.309944593,2.638598555,1.761895706
PRE,30,2.703478418,3.820302229,4.274474167,4.245168114,6.964109565,4.369910597,2.870395334,1.883812184,2.342025822,5.031981137,1.907287382,3.04061788,4.984052608,2.746440598,2.012350255
PRE,31,2.115073398,3.455033359,3.735841328,4.012024274,6.534878712,3.75366433,2.996666302,1.564960461,3.077013506,5.548224922,2.734564161,2.594942795,4.075587691,3.03849791,2.003096782
PRE,32,3.766033134,4.289876113,3.919002431,4.019707186,6.559992214,4.319841451,2.235096015,1.800958971,2.371523579,5.521032271,2.188435256,2.773912554,4.49854131,2.73470749,1.837410707
