Treatment,Step,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
POST,11,-587.2559066,-116.3314861,-348.9944849,-203.5800985,-284.0790672,-218.1215354,-101.7900493,-184.191516,-276.2872828,-232.6629855,-106.6371949,-140.5672231,-164.8029379,-150.2615055,-421.7016339
POST,12,-577.7069531,-169.650088,-358.6887364,-271.4401328,-307.9512466,-184.1915248,-111.4843405,-281.1344456,-276.287274,-184.1915248,-116.3314994,-140.5672142,-232.6629722,-155.1086467,-479.8673637
POST,13,-584.8686776,-189.0386661,-571.9631129,-310.2173022,-288.8535053,-242.3572591,-106.6371927,-184.1915155,-227.8158266,-218.1215442,-150.2614972,-159.9557923,-189.0386661,-150.2615055,-416.8544927
POST,14,-864.1732449,-159.9558056,-392.6188131,-315.064439,-257.8196522,-315.0644456,-111.4843317,-213.2743986,-266.592996,-203.5800985,-169.6500791,-145.4143599,-164.8029688,-174.4972336,-373.2302135
POST,15,-697.0679572,-159.9558011,-562.2688592,-242.3572635,-284.0790584,-232.6629722,-96.94290584,-198.7329529,-339.3001583,-174.4972446,-150.2615011,-130.8729329,-184.1915348,-169.6500836,-397.4659411
POST,16,-580.0942064,-145.4143775,-562.2688592,-387.7716145,-291.2407387,-232.6629811,-87.24861459,-169.6500836,-436.2430619,-256.8987136,-106.6371993,-121.1786362,-159.9558056,-169.6500802,-475.0202225
POST,17,-630.2258891,-203.5800985,-378.0773056,-266.5930004,-303.1768107,-193.8858249,-106.6372037,-193.8858117,-329.6058803,-242.3572723,-150.2615011,-116.3314861,-252.0515371,-159.9558045,-649.5174649
POST,18,-658.872469,-164.8029556,-523.4917074,-290.8287109,-293.6279301,-232.6629711,-106.6371905,-140.5672319,-281.1344241,-198.7329485,-150.2615011,-150.2615011,-218.1215574,-184.1915149,-300.5230198
POST,19,-596.8046967,-159.95581,-324.7587567,-213.2744074,-226.7857969,-315.0644478,-106.6371905,-203.5801117,-218.121553,-222.9686766,-121.1786317,-140.5672231,-184.1915293,-193.8858161,-581.6573909
POST,20,-534.7370413,-159.95581,-392.6187601,-300.5229933,-245.8835537,-203.5801162,-101.7900515,-237.5101355,-247.2044312,-232.6629678,-164.8029379,-121.178645,-184.1915348,-208.4272618,-397.4659234
POST,21,-814.0416483,-193.8858073,-450.7845385,-261.7458371,-329.4362345,-319.9116023,-92.09576242,-203.5801151,-242.3572591,-237.5101267,-126.025795,-130.872923,-174.4972248,-140.5672275,-508.9502418
POST,22,-534.7371009,-184.1915381,-324.7587347,-344.1473216,-317.5001448,-121.1786273,-111.4843317,-189.0386793,-373.2301821,-252.0515636,-140.5672054,-140.5672131,-189.0386616,-179.3443682,-436.2430884
POST,23,-697.0679207,-252.0515812,-494.4088182,-261.7458438,-291.2407078,-300.5230088,-96.94290363,-174.4972468,-315.064439,-159.9557967,-130.8729407,-198.7329534,-169.6500968,-169.6500858,-339.3001406
POST,24,-756.748431,-179.344388,-450.7845429,-339.3001936,-293.6279301,-135.7200774,-87.24862121,-222.9686998,-227.8158266,-203.5800985,-155.1086688,-174.4972402,-145.4143599,-203.5800897,-576.8102938
POST,25,-654.0980332,-232.6629744,-421.7016339,-271.4401372,-286.4662719,-261.7458548,-96.94292129,-174.497227,-348.9944451,-189.0386638,-145.4143599,-135.7200642,-174.4972336,-155.1086511,-315.0644655
POST,26,-642.1619081,-96.94290363,-528.3388729,-295.6758852,-276.9174045,-159.9557967,-101.7900515,-150.2614967,-310.2172934,-213.274403,-174.4972336,-140.5672098,-174.4972424,-145.414351,-620.4345691
POST,27,-742.4251675,-169.650088,-421.7016736,-339.3001804,-327.0490044,-227.8158354,-101.7900537,-179.3443704,-261.7458416,-208.4272618,-130.872923,-116.331495,-150.2615055,-145.4143554,-533.1860274
