TREATMENT,Step,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
PRE,29,-6.347257614,-3.631678104,-6.281822205,-6.052796841,-8.169557571,-5.529312134,-3.762549639,-6.052796841,-6.281822205,-5.921925545,-5.758336544,-6.379975319,-5.921925545,-4.776802063,-5.365722656
PRE,30,-6.54356432,-3.631678104,-6.150950909,-6.183668613,-7.911741734,-5.823771954,-3.697113752,-6.314539909,-6.347257614,-6.2491045,-5.88920784,-6.445411205,-5.692901134,-4.449624062,-4.122445583
PRE,31,-6.54356432,-3.533524752,-6.150950909,-6.183668613,-8.15344429,-5.202133656,-3.926138639,-6.412693501,-6.118233204,-6.347257614,-6.150950909,-6.2491045,-5.856490135,-5.627465248,-4.874955654
PRE,32,-6.609000206,-3.566242456,-6.150950909,-6.118233204,-7.847287655,-5.95464325,-3.893420935,-6.281822205,-6.052796841,-6.347257614,-6.281822205,-6.379975319,-5.95464325,-5.823771954,-3.631678104
PRE,33,-6.609000206,-4.613213062,-6.150950909,-6.118233204,-8.056763649,-6.183668613,-3.566242456,-5.95464325,-5.856490135,-6.2491045,-6.020079136,-6.314539909,-5.95464325,-5.921925545,-4.253316879
PRE,34,-6.576282501,-4.613213062,-5.725618839,-6.085515022,-8.105104446,-6.183668613,-3.795267582,-6.183668613,-6.150950909,-6.2491045,-5.987361431,-6.47812891,-5.856490135,-5.660182953,-4.678648472
PRE,35,-6.54356432,-3.500806808,-6.2491045,-6.216386318,-7.976195812,-6.183668613,-3.762549639,-6.445411205,-6.314539909,-6.183668613,-5.88920784,-6.576282501,-5.856490135,-5.791054249,-4.809519768
PRE,36,-6.54356432,-3.533524752,-6.2491045,-6.216386318,-7.653925419,-6.020079136,-3.697113752,-6.085515022,-6.2491045,-6.085515022,-5.627465248,-6.412693501,-5.987361431,-5.365722656,-4.089727879
PRE,37,-6.47812891,-3.402653456,-6.085515022,-6.085515022,-7.99230957,-6.085515022,-4.122445583,-6.379975319,-6.2491045,-6.085515022,-5.88920784,-6.347257614,-5.562029839,-5.103980541,-4.318752289
PRE,38,-6.510846615,-3.402653456,-6.2491045,-6.020079136,-7.766719818,-5.496593952,-3.500806808,NaN,-6.347257614,-6.085515022,-6.216386318,-6.216386318,-6.020079136,-5.529312134,-5.038544655
PRE,39,-6.47812891,-3.468089104,-6.2491045,-6.020079136,-7.573357582,-5.921925545,-4.089727879,NaN,-6.412693501,-6.314539909,-5.856490135,-6.2491045,-6.020079136,-6.085515022,-3.533524752
PRE,40,-6.445411205,-3.468089104,-5.758336544,-6.118233204,-7.911741734,-5.627465248,-4.089727879,NaN,-6.183668613,-6.314539909,-5.856490135,-6.216386318,-5.725618839,-5.038544655,-4.580495358
PRE,41,-6.47812891,-3.402653456,-5.725618839,-6.118233204,-7.879514694,-6.183668613,-3.664396048,NaN,-6.216386318,-5.987361431,-5.791054249,-6.47812891,-5.725618839,-5.234851837,-4.449624062
PRE,42,-6.412693501,-3.5989604,-6.281822205,-5.921925545,-7.766719818,-6.020079136,-4.155163288,NaN,-6.281822205,-5.987361431,-5.88920784,-6.379975319,-5.921925545,-5.202133656,-4.776802063
PRE,43,-6.412693501,-3.337217808,-6.281822205,-5.791054249,-8.008422852,-5.594747543,-3.566242456,NaN,-6.150950909,-6.314539909,-5.856490135,-6.216386318,-5.692901134,-5.660182953,-4.973108768
PRE,44,-6.576282501,-3.893420935,-6.118233204,-6.085515022,-8.07287693,-5.88920784,-3.86070323,NaN,-5.987361431,-6.314539909,-5.88920784,-6.314539909,-5.88920784,-4.842237473,-4.940391064
PRE,45,-6.609000206,-3.893420935,-6.118233204,-6.085515022,-8.040649414,-5.496593952,-3.762549639,NaN,-6.216386318,-6.281822205,-5.496593952,-6.510846615,-5.88920784,-5.95464325,-5.463876247
PRE,46,-6.609000206,-3.5989604,-5.987361431,-6.020079136,-7.492790222,-5.660182953,-3.762549639,NaN,-6.379975319,-6.379975319,-6.052796841,-6.281822205,-6.052796841,-5.529312134,-4.351469994
PRE,47,-6.609000206,-3.697113752,-6.020079136,-6.020079136,-7.943968773,-5.791054249,-3.827985287,NaN,-6.281822205,-6.379975319,-5.823771954,-6.445411205,-5.95464325,-5.692901134,-4.155163288
PRE,48,-6.576282501,-3.86070323,-6.020079136,-5.856490135,-7.412222862,-6.085515022,-3.435371399,NaN,-6.314539909,-6.281822205,-5.856490135,-6.379975319,-6.216386318,-5.365722656,-4.776802063
PRE,49,NaN,NaN,-6.020079136,NaN,-7.976195812,-6.183668613,NaN,NaN,NaN,-5.791054249,-5.365722656,-6.379975319,-6.052796841,-5.594747543,-5.103980541
POST,1,-8.121217728,-4.253316879,-6.2491045,-5.88920784,-8.201785088,-6.150950909,-4.318752289,-6.2491045,-6.020079136,-6.47812891,-5.791054249,-6.445411205,-5.95464325,-5.856490135,-3.86070323
POST,2,-8.121217728,-4.253316879,-6.2491045,-6.020079136,-8.201785088,-5.202133656,-4.318752289,-6.150950909,-6.347257614,-6.54356432,-6.020079136,-6.412693501,-5.562029839,-5.234851837,-4.711366177
POST,3,-8.121217728,-3.991574287,-5.758336544,-6.314539909,-8.217898369,-6.085515022,-4.482341766,-6.150950909,-6.412693501,-6.54356432,-5.921925545,-6.445411205,-5.921925545,-6.020079136,-4.187880993
POST,4,-8.15344429,-3.86070323,-6.216386318,-6.314539909,-8.201785088,-5.95464325,-4.482341766,-6.2491045,-6.445411205,-6.412693501,-5.725618839,-6.54356432,-5.692901134,-6.118233204,-4.842237473
POST,5,-8.15344429,-3.697113752,-6.216386318,-6.314539909,-8.169557571,-5.856490135,-4.580495358,-6.347257614,-6.412693501,-6.412693501,-5.987361431,-6.510846615,-5.88920784,-5.398440838,-5.169415951
POST,6,-8.185671806,-3.631678104,-6.183668613,-6.314539909,-8.217898369,-5.692901134,-4.645930767,-6.118233204,-6.085515022,-6.54356432,-5.856490135,-6.510846615,-5.300287247,-6.020079136,-5.529312134
POST,7,-8.185671806,-3.435371399,-6.085515022,-6.216386318,-8.217898369,-6.020079136,-4.874955654,-6.281822205,-6.2491045,-6.54356432,-5.660182953,-6.216386318,-5.496593952,-5.88920784,-3.20634675
POST,8,-8.040649414,-3.926138639,-6.118233204,-6.216386318,-8.217898369,-5.692901134,-4.482341766,-5.987361431,-6.281822205,-6.576282501,-5.496593952,-6.47812891,-5.660182953,-6.281822205,-5.725618839
POST,9,-8.185671806,-3.926138639,-6.150950909,-6.052796841,-8.15344429,-6.216386318,-5.202133656,-6.216386318,-6.281822205,-6.641717911,-6.150950909,-6.609000206,-5.660182953,-5.038544655,-5.267569542
POST,10,-8.185671806,-3.27178216,-6.150950909,-6.314539909,-8.234012604,-5.431158543,-4.613213062,-6.314539909,-6.216386318,-6.641717911,-5.823771954,-6.412693501,-5.496593952,-5.692901134,-4.907673359
POST,11,-8.169557571,-3.435371399,-5.88920784,-6.314539909,-8.217898369,-6.118233204,-4.744084358,-6.183668613,-6.183668613,-6.510846615,-6.118233204,-6.2491045,-5.725618839,-5.496593952,-4.744084358
POST,12,-8.169557571,-3.435371399,-5.88920784,-6.150950909,-8.217898369,-4.940391064,-4.580495358,-6.020079136,-5.921925545,-6.510846615,-5.921925545,-6.2491045,-6.085515022,-5.660182953,-4.580495358
POST,13,-8.105104446,-3.435371399,-5.88920784,-6.314539909,-8.201785088,-5.921925545,-4.187880993,-6.412693501,-6.020079136,-6.379975319,-5.823771954,-6.445411205,-5.725618839,-5.333004951,-3.664396048
POST,14,-8.137331009,-3.337217808,-6.150950909,-6.314539909,-8.201785088,-5.758336544,-4.416906357,-6.314539909,-6.412693501,-6.510846615,-5.791054249,-6.216386318,-6.020079136,-5.365722656,-4.580495358
POST,15,-8.15344429,-3.337217808,-6.150950909,-6.281822205,-8.217898369,-5.921925545,-4.580495358,-6.020079136,-6.510846615,-6.510846615,-6.118233204,-6.314539909,-5.660182953,-5.725618839,-5.365722656
POST,16,-8.15344429,-3.304500103,-5.95464325,-5.95464325,-8.169557571,-5.627465248,-4.482341766,-6.150950909,-6.47812891,-6.47812891,-5.692901134,-6.281822205,-5.594747543,-5.921925545,-4.907673359
POST,17,-8.185671806,-3.20634675,-6.216386318,-5.660182953,-8.201785088,-5.365722656,-4.678648472,-6.314539909,-6.412693501,-6.641717911,-6.052796841,-6.085515022,-6.2491045,-6.052796841,-5.594747543
POST,18,-8.185671806,-3.697113752,-6.216386318,-6.020079136,-8.185671806,-5.725618839,-4.776802063,-6.118233204,-6.2491045,-6.641717911,-5.365722656,-6.445411205,-5.431158543,-6.052796841,-4.678648472
POST,19,-8.169557571,-3.697113752,-6.052796841,-6.216386318,-8.217898369,-5.267569542,-4.580495358,-6.085515022,-6.314539909,-6.445411205,-5.529312134,-6.412693501,-5.627465248,-5.398440838,-4.907673359
POST,20,-8.169557571,-3.664396048,-6.150950909,-6.216386318,-8.201785088,-6.020079136,-5.038544655,-6.118233204,-6.052796841,-6.347257614,-5.987361431,-6.445411205,-5.627465248,-5.692901134,-3.20634675
POST,21,-8.15344429,-3.664396048,-6.150950909,-6.020079136,-8.201785088,-6.150950909,-4.678648472,-6.183668613,-6.150950909,-6.347257614,-5.725618839,-6.412693501,-6.020079136,-5.463876247,-5.038544655
POST,22,-8.15344429,-3.893420935,-6.118233204,-6.379975319,-8.201785088,-5.627465248,-4.482341766,-6.183668613,-6.216386318,-6.47812891,-6.085515022,-6.281822205,-5.856490135,-6.2491045,-4.515059471
POST,23,-8.15344429,-3.893420935,-6.118233204,-6.379975319,-8.217898369,-5.856490135,-4.744084358,-6.281822205,-6.412693501,-6.47812891,-5.791054249,-6.445411205,-6.020079136,-5.791054249,-4.809519768
POST,24,-8.185671806,-3.27178216,-5.791054249,-6.150950909,-8.217898369,-5.88920784,-4.384188175,-6.2491045,-6.314539909,-6.379975319,-6.052796841,-6.347257614,-5.627465248,-5.823771954,-5.005826473
POST,25,-8.185671806,-3.697113752,-6.216386318,-6.150950909,-8.185671806,-5.758336544,-4.057010174,-6.216386318,-6.379975319,-6.510846615,-5.856490135,-6.47812891,-5.496593952,-6.150950909,-4.711366177
POST,26,-8.185671806,-3.140911102,-6.216386318,-6.020079136,-8.185671806,-5.88920784,-5.005826473,-6.314539909,-6.379975319,-6.609000206,-5.823771954,-6.281822205,-5.823771954,-5.725618839,-5.103980541
POST,27,-8.185671806,-3.435371399,-6.2491045,-6.020079136,-8.217898369,-5.921925545,-5.005826473,-6.150950909,-6.347257614,-6.609000206,-5.562029839,-6.379975319,-5.791054249,-5.300287247,-5.758336544
POST,28,-8.185671806,-3.304500103,-6.2491045,-6.379975319,-8.217898369,-5.202133656,-4.515059471,-6.118233204,-6.150950909,-6.281822205,-5.660182953,-6.47812891,-6.118233204,-5.725618839,-5.300287247
POST,29,-8.169557571,-3.140911102,-6.150950909,-6.379975319,-8.201785088,-6.085515022,-4.253316879,-6.2491045,-6.347257614,-6.281822205,-6.183668613,-6.412693501,-5.496593952,-5.88920784,-4.416906357
POST,30,-8.137331009,-3.075475454,-5.95464325,-6.314539909,-8.201785088,-5.95464325,-4.515059471,-6.314539909,-6.445411205,-6.47812891,-5.791054249,-6.281822205,-5.95464325,-4.547777176,-5.660182953
POST,31,-8.121217728,-3.337217808,-6.052796841,-6.314539909,-8.201785088,-6.118233204,-4.351469994,-6.052796841,-6.47812891,-6.510846615,-5.921925545,-6.314539909,-5.725618839,-5.496593952,-4.842237473
POST,32,-8.121217728,-3.337217808,-6.118233204,-6.347257614,-8.217898369,-5.496593952,-4.220599174,-6.379975319,-6.379975319,-6.54356432,-5.88920784,-6.183668613,-5.823771954,-6.020079136,-5.234851837
POST,33,-8.105104446,-3.664396048,-6.2491045,-6.347257614,-8.185671806,-6.183668613,-4.678648472,-6.379975319,-6.47812891,-6.54356432,-5.692901134,-6.445411205,-6.085515022,-5.300287247,-4.842237473
POST,34,-8.056763649,-3.664396048,-6.2491045,-6.347257614,-8.217898369,-5.692901134,-4.940391064,-6.281822205,-6.314539909,-6.47812891,-5.95464325,-6.445411205,-5.987361431,-5.660182953,-5.398440838
POST,35,-8.185671806,-3.337217808,-6.085515022,-6.347257614,-8.217898369,-5.594747543,-5.267569542,-6.118233204,-6.47812891,-6.47812891,-5.529312134,-6.2491045,-5.921925545,-5.463876247,-5.398440838
POST,36,-8.137331009,-3.27178216,-6.118233204,-6.281822205,-8.185671806,-5.202133656,-4.645930767,-6.281822205,-6.314539909,-6.445411205,-5.725618839,-6.216386318,-6.052796841,-5.365722656,-5.987361431
POST,37,-8.137331009,-3.566242456,-6.118233204,-6.281822205,-8.137331009,-5.921925545,-4.449624062,-6.150950909,-6.47812891,-6.445411205,-5.921925545,-6.281822205,-6.052796841,-5.169415951,-5.987361431
POST,38,-8.185671806,-3.566242456,-5.95464325,-6.281822205,-8.121217728,-5.95464325,-4.744084358,-6.281822205,-6.412693501,-6.445411205,-6.118233204,-6.314539909,-5.921925545,-5.496593952,-5.005826473
POST,39,-8.185671806,-3.173628807,-6.085515022,-6.412693501,-8.169557571,-5.398440838,-4.253316879,NaN,-6.510846615,-6.609000206,-5.725618839,-6.347257614,-6.052796841,-5.758336544,-5.005826473
POST,40,-8.185671806,-3.239064455,-6.216386318,-6.412693501,-8.121217728,-5.660182953,-4.711366177,NaN,-6.281822205,-6.609000206,-5.95464325,-6.412693501,-5.95464325,-5.529312134,-4.253316879
POST,41,-8.185671806,-3.664396048,-6.216386318,-6.347257614,-8.185671806,-5.823771954,-4.286034584,NaN,-6.445411205,-6.379975319,-5.95464325,-6.412693501,-5.88920784,-5.169415951,-4.220599174
POST,42,-8.15344429,-3.664396048,-6.183668613,-6.347257614,-8.185671806,-6.118233204,-4.318752289,NaN,-6.412693501,-6.47812891,-5.692901134,-6.020079136,-5.692901134,-5.333004951,-5.594747543
POST,43,-8.15344429,-3.566242456,-5.823771954,-6.2491045,-8.217898369,-5.692901134,-4.973108768,NaN,-6.412693501,-6.47812891,-5.921925545,-6.085515022,-5.627465248,-5.529312134,-6.020079136
POST,44,-8.15344429,-3.566242456,-5.627465248,-6.2491045,-8.217898369,-5.496593952,-4.482341766,NaN,-6.510846615,-6.47812891,-5.136698246,-6.216386318,-6.118233204,-5.562029839,-6.020079136
POST,45,-8.088990211,-4.416906357,-6.216386318,-6.2491045,-8.217898369,-6.085515022,-5.103980541,NaN,-6.576282501,-6.510846615,-6.085515022,-6.183668613,-6.183668613,-5.758336544,-5.594747543
POST,46,-8.088990211,-4.416906357,-6.2491045,-6.183668613,-8.201785088,NaN,-4.220599174,NaN,-6.576282501,-6.510846615,-6.020079136,-6.510846615,-6.085515022,-5.463876247,-5.627465248
POST,47,-8.15344429,-3.533524752,-6.2491045,-5.660182953,-8.217898369,NaN,-4.253316879,NaN,-6.641717911,-6.609000206,-5.562029839,-6.281822205,-5.692901134,-5.202133656,-5.987361431
POST,48,-8.169557571,NaN,-5.791054249,NaN,-8.201785088,NaN,-4.809519768,NaN,-6.54356432,-6.609000206,-5.95464325,-6.412693501,-5.660182953,-5.921925545,NaN
,49,,,,,,,,,,,,,,,
