"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"PRE",29,-4.318752289,-5.921925545,-4.318752289,-7.197920799,-8.105104446,-4.057010174,-5.136698246,-5.758336544,-4.711366177,-7.492381573,-7.459663868,-6.772589207,-6.052796841,-4.711366177,-4.940391064
"PRE",30,-4.187880993,-5.594747543,-4.515059471,-4.776802063,-8.024536133,-4.057010174,-5.496593952,-5.496593952,-3.827985287,-6.772589207,-7.426946163,-5.987361431,-6.870742798,-4.776802063,-4.678648472
"PRE",31,-4.155163288,-5.529312134,-4.613213062,-5.496593952,-7.976195812,-4.024291992,-5.333004951,-6.020079136,-4.874955654,-7.099767208,-7.328792095,-5.758336544,-5.791054249,-4.580495358,-6.183668613
"PRE",32,-4.220599174,-5.823771954,-4.645930767,-6.379975319,-7.943968773,-3.958856583,-5.169415951,-5.594747543,-3.664396048,-7.263356209,-7.067049503,-6.379975319,-6.020079136,-4.482341766,-6.150950909
"PRE",33,-4.122445583,-5.823771954,-5.038544655,-5.594747543,-8.024536133,-3.991574287,-5.267569542,-5.660182953,-4.089727879,-7.557816982,-7.394227505,-6.838024616,-6.052796841,-4.580495358,-5.300287247
"PRE",34,-4.351469994,-5.529312134,-4.645930767,-4.515059471,-8.121217728,-3.827985287,-5.202133656,-5.365722656,-4.678648472,-7.230638504,-7.099767208,-6.805306911,-7.230638504,-4.776802063,-4.874955654
"PRE",35,-4.089727879,-5.823771954,-4.711366177,-4.842237473,-8.07287693,-3.958856583,-5.267569542,-5.660182953,-4.613213062,-7.492381573,-7.3615098,-6.968895912,-6.707153797,-4.744084358,-5.463876247
"PRE",36,-4.515059471,-5.725618839,-4.874955654,-4.384188175,-7.831173897,-4.122445583,-5.529312134,-5.758336544,-4.318752289,-7.067049503,-7.328792095,-5.88920784,-6.54356432,-4.613213062,-5.594747543
"PRE",37,-4.253316879,-5.791054249,-4.678648472,-6.085515022,-8.088990211,-3.958856583,-5.365722656,-5.463876247,-4.384188175,-7.590535164,-7.328792095,-6.118233204,-6.183668613,-4.384188175,-5.136698246
"PRE",38,-4.220599174,-5.627465248,-5.103980541,-4.940391064,-8.169557571,-4.057010174,-5.234851837,NA,-4.286034584,-7.3615098,-7.328792095,-5.660182953,-6.510846615,-4.515059471,-5.300287247
"PRE",39,-4.351469994,-5.660182953,-4.580495358,-5.234851837,-7.960082054,-4.155163288,-5.103980541,NA,-4.122445583,-7.263356209,-7.263356209,-6.641717911,-6.347257614,-4.613213062,-5.103980541
"PRE",40,-4.155163288,-5.88920784,-4.449624062,-5.103980541,-8.121217728,-4.155163288,-5.136698246,NA,-4.089727879,-7.655970573,-7.132484913,-6.118233204,-6.609000206,-4.645930767,-5.07126236
"PRE",41,-4.057010174,-5.791054249,-4.744084358,-5.823771954,-8.15344429,-4.155163288,-5.562029839,NA,-4.645930767,-7.72140646,-6.968895912,-6.216386318,-6.674435616,-4.416906357,-5.202133656
"PRE",42,-4.253316879,-5.692901134,-4.547777176,-5.823771954,-8.169557571,-4.024291992,-5.496593952,NA,-4.776802063,-7.557816982,-7.296073914,-6.314539909,-6.54356432,-4.580495358,-5.398440838
"PRE",43,-4.220599174,-5.88920784,-4.744084358,-6.2491045,-8.15344429,-3.991574287,-4.907673359,NA,-5.07126236,-7.525099277,-6.674435616,-6.54356432,-6.412693501,-4.449624062,-5.202133656
"PRE",44,-4.187880993,-5.431158543,-4.547777176,-6.020079136,-8.169557571,-4.286034584,-5.300287247,NA,-5.529312134,-7.655970573,-7.72140646,-6.347257614,-6.020079136,-4.580495358,-5.300287247
"PRE",45,-5.07126236,-6.020079136,-4.842237473,-6.216386318,-8.201785088,-4.155163288,-5.234851837,NA,-4.515059471,-6.641717911,-6.903460503,-6.739871502,-6.445411205,-4.515059471,-5.398440838
"PRE",46,-4.220599174,-5.692901134,-4.711366177,-5.529312134,-8.15344429,-3.991574287,-5.300287247,NA,-4.416906357,-7.296073914,-7.034331799,-6.020079136,-6.445411205,-4.613213062,-5.07126236
"PRE",47,-5.103980541,-5.987361431,-4.645930767,-4.809519768,-7.718379498,-3.926138639,-5.267569542,NA,-4.220599174,-7.525099277,-7.067049503,-6.020079136,-6.576282501,-4.351469994,-5.103980541
"PRE",48,-4.253316879,-5.725618839,-4.220599174,-4.515059471,-8.07287693,-4.155163288,-5.234851837,NA,-5.267569542,-6.936178207,-7.492381573,-6.216386318,-6.739871502,-4.711366177,-5.365722656
"PRE",49,NA,NA,-4.907673359,NA,-8.105104446,-4.416906357,NA,NA,NA,-7.328792095,-7.525099277,-6.510846615,-6.347257614,-4.645930767,-5.365722656
"POST",1,-8.15344429,-6.052796841,-4.580495358,-6.347257614,-8.201785088,-4.187880993,-5.594747543,-5.398440838,-4.613213062,-7.459663868,-5.660182953,-5.88920784,-6.772589207,-4.416906357,-5.660182953
"POST",2,-8.040649414,-5.758336544,-4.515059471,-4.351469994,-8.185671806,-4.253316879,-5.660182953,-5.496593952,-4.416906357,-7.459663868,-6.609000206,-5.95464325,-6.739871502,-4.318752289,-5.856490135
"POST",3,-8.169557571,-5.921925545,-4.678648472,-6.739871502,-8.201785088,-4.515059471,-5.823771954,-5.758336544,-4.547777176,-7.655970573,-6.54356432,-6.052796841,-6.903460503,-4.318752289,-5.791054249
"POST",4,-8.137331009,-5.88920784,-4.384188175,-6.47812891,-8.185671806,-4.482341766,-5.692901134,-6.118233204,-4.253316879,-7.557816982,-7.492381573,-5.725618839,-6.936178207,-4.057010174,-5.660182953
"POST",5,-8.121217728,-6.118233204,-5.88920784,-6.085515022,-8.201785088,-4.220599174,-5.660182953,-5.594747543,-4.482341766,-7.72140646,-6.412693501,-5.463876247,-6.609000206,-4.220599174,-6.183668613
"POST",6,-8.15344429,-5.823771954,-4.220599174,-7.394227505,-8.201785088,-4.678648472,-5.562029839,-5.791054249,-4.645930767,-7.688688278,-7.296073914,-6.870742798,-6.838024616,-4.286034584,-6.216386318
"POST",7,-8.185671806,-6.150950909,-4.416906357,-4.744084358,-8.185671806,-4.416906357,-5.627465248,-5.496593952,-4.809519768,-7.394227505,-7.197920799,-5.95464325,-6.641717911,-4.318752289,-5.725618839
"POST",8,-7.895627975,-5.921925545,-4.744084358,-6.707153797,-8.201785088,-4.286034584,-5.725618839,-5.562029839,-5.529312134,-7.786841869,-7.394227505,-6.707153797,-6.772589207,-4.711366177,-5.562029839
"POST",9,-8.169557571,-6.183668613,-4.384188175,-6.150950909,-8.201785088,-4.809519768,-5.660182953,-5.627465248,-5.431158543,-7.72140646,-7.034331799,-6.314539909,-6.707153797,-4.711366177,-5.758336544
"POST",10,-8.15344429,-5.95464325,-4.187880993,-6.838024616,-8.201785088,-4.286034584,-5.660182953,-5.692901134,-4.711366177,-7.263356209,-7.132484913,-5.987361431,-6.870742798,-4.416906357,-5.725618839
"POST",11,-8.024536133,-6.183668613,-4.645930767,-4.744084358,-8.185671806,-4.515059471,-5.562029839,-5.463876247,-5.169415951,-7.754124165,-7.197920799,-6.805306911,-6.870742798,-4.678648472,-5.562029839
"POST",12,-7.99230957,-6.052796841,-4.547777176,-4.318752289,-8.201785088,-4.449624062,-5.529312134,-5.562029839,-4.940391064,-7.688688278,-6.968895912,-6.2491045,-6.445411205,-4.547777176,-5.627465248
"POST",13,-8.07287693,-6.118233204,-4.580495358,-6.54356432,-8.201785088,-4.449624062,-5.725618839,-5.725618839,-4.842237473,-7.754124165,-6.805306911,-6.739871502,-6.968895912,-4.776802063,-5.627465248
"POST",14,-8.008422852,-6.183668613,-4.286034584,-4.776802063,-8.201785088,-4.351469994,-5.660182953,-5.562029839,-4.384188175,-7.394227505,-6.772589207,-6.576282501,-6.903460503,-4.253316879,-5.758336544
"POST",15,-8.040649414,-6.183668613,-4.744084358,-6.118233204,-8.201785088,-4.187880993,-5.660182953,-5.562029839,-4.089727879,-7.525099277,-6.576282501,-7.132484913,-6.903460503,-4.678648472,-6.2491045
"POST",16,-8.024536133,-6.020079136,-4.384188175,-6.150950909,-8.169557571,-4.253316879,-5.267569542,-5.692901134,-4.187880993,-7.754124165,-6.870742798,-6.609000206,-6.936178207,-4.613213062,-6.183668613
"POST",17,-8.07287693,-6.314539909,-4.580495358,-5.921925545,-8.201785088,-4.645930767,-5.594747543,-6.085515022,-4.645930767,-7.786841869,-7.230638504,-6.445411205,-6.838024616,-4.580495358,-5.856490135
"POST",18,-8.121217728,-5.758336544,-4.809519768,-5.431158543,-8.201785088,-4.449624062,-5.823771954,-5.758336544,-4.645930767,-7.623252869,-7.3615098,-6.674435616,-6.314539909,-4.711366177,-6.183668613
"POST",19,-7.976195812,-6.118233204,-4.416906357,-5.07126236,-8.201785088,-4.286034584,-5.921925545,-5.594747543,-5.725618839,-7.688688278,-6.052796841,-6.118233204,-7.328792095,-4.874955654,-5.660182953
"POST",20,-7.637811661,-6.314539909,-4.515059471,-5.725618839,-8.201785088,-4.416906357,-5.562029839,-5.660182953,-4.842237473,-7.655970573,-6.314539909,-6.903460503,-7.034331799,-4.220599174,-5.496593952
"POST",21,-8.185671806,-6.150950909,-4.449624062,-6.150950909,-8.201785088,-4.580495358,-5.987361431,-5.725618839,-4.580495358,-7.557816982,-6.510846615,-6.085515022,-6.576282501,-4.613213062,-5.692901134
"POST",22,-8.088990211,-5.95464325,-4.645930767,-7.230638504,-8.201785088,-4.842237473,-5.496593952,-5.95464325,-5.627465248,-7.655970573,-7.197920799,-6.510846615,-6.870742798,-4.547777176,-5.791054249
"POST",23,-7.927855492,-6.020079136,-4.384188175,-4.744084358,-8.201785088,-4.384188175,-5.692901134,-5.95464325,-4.645930767,-7.426946163,-6.903460503,-7.132484913,-6.347257614,-4.155163288,-5.758336544
"POST",24,-7.943968773,-5.88920784,-4.515059471,-5.692901134,-8.185671806,-4.351469994,-5.463876247,-5.791054249,-5.136698246,-7.754124165,-6.412693501,-6.2491045,-6.54356432,-4.318752289,-5.758336544
"POST",25,-7.976195812,-5.921925545,-4.613213062,-6.674435616,-8.201785088,-4.187880993,-5.725618839,-5.88920784,-4.580495358,-7.525099277,-6.412693501,-7.067049503,-6.936178207,-4.416906357,-5.529312134
"POST",26,-7.943968773,-6.085515022,-4.645930767,-6.576282501,-8.201785088,-4.286034584,-6.020079136,-5.627465248,-4.449624062,-7.72140646,-6.805306911,-6.838024616,-6.641717911,-4.515059471,-6.020079136
"POST",27,-7.863401413,-5.987361431,-4.318752289,-6.968895912,-8.201785088,-4.580495358,-5.692901134,-5.823771954,-4.286034584,-7.328792095,-6.020079136,-6.674435616,-6.707153797,-4.416906357,-6.085515022
