Treatment,Step,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
PRE,29,-1061.524874,-310.2173287,-237.5101179,-363.5359129,-635.0002896,-697.9889344,-198.7329507,-363.5358334,-857.944687,-489.5616903,-673.7532063,-436.2430707,-571.9631658,-324.7587567,-664.0589018
PRE,30,-857.9447234,-378.0773498,-213.2744251,-344.1473348,-620.6769379,-547.7273936,-344.1473392,-465.3259312,-1182.703461,-547.7274201,-857.9447046,-596.1988763,-707.6832036,-310.2173199,-693.1417976
PRE,31,-1269.952083,-542.8803109,-324.7587302,-242.3572767,-596.8047673,-727.0718434,-305.3701566,-460.4788165,-1236.022081,-571.9631482,-475.0201827,-421.7016339,-513.7974184,-276.2872674,-683.4474622
PRE,32,-1216.633516,-256.8987048,-218.1215354,-576.8103115,-818.8160798,-712.5303536,-295.6758565,-412.0073603,-1216.633463,-678.6003696,-659.2118047,-436.2431237,-722.2246448,-271.4401461,-683.4475328
PRE,33,-896.7219049,-261.7458283,-416.8544883,-586.5045851,-728.1018246,-465.3259401,-290.8287043,-412.0073426,-1124.537749,-567.1160026,-1066.371966,-542.8802391,-426.5487883,-348.994476,-625.2817412
PRE,34,-1366.89496,-421.7016339,-193.8858051,-305.3701698,-692.2935202,-465.3259533,-213.2743897,-412.0073515,-1134.23197,-591.3517219,-731.9189537,-542.8802391,-639.8231781,-319.9115979,-639.8231345
PRE,35,-853.0975943,-348.9944672,-198.7329705,-310.2172978,-909.5303879,-615.5874367,-237.510109,-455.6316577,-1085.760584,-571.9631658,-542.8802745,-445.9373267,-620.4346397,-290.8287197,-576.8102762
PRE,36,-1134.232005,-261.7458371,-174.4972468,-407.1602147,-642.1619081,-727.0718081,-271.4401549,-460.4788165,-775.5432467,-567.1160379,-790.0846659,-533.1859479,-596.1989028,-508.9502904,-610.7403132
PRE,37,-1507.4622,-266.5929916,-334.4530303,-363.5359394,-806.8800784,-441.0902075,-271.4401372,-499.2559815,-1134.23197,-552.574601,-867.6390665,-358.6887938,-654.3646414,-465.3259268,-571.9631824
PRE,38,-1454.143546,-421.7016604,-426.5488148,-295.6758565,-861.7861219,-523.4916737,-339.3001671,NaN,-1032.441929,-426.5487784,-557.4216937,-412.007325,-518.6445463,-276.2872961,-576.8102938
PRE,39,-974.2761819,-310.2172934,-334.4530656,-198.7329705,-656.4851804,-668.9060077,-218.1215619,NaN,-1187.550625,-571.9631217,-601.0460572,-557.4216937,-605.8931764,-329.605867,-460.4787989
PRE,40,-983.9705438,-271.4401461,-227.8158619,-445.9374326,-701.8424626,-591.351713,-290.8286844,NaN,-896.7218873,-557.4217202,-659.2118047,-538.0331112,-445.9373797,-261.7458371,-504.1031271
PRE,41,-974.2762172,-213.2743897,-242.3572811,-382.9244159,-711.391299,-513.797414,-378.0773211,NaN,-974.2762349,-664.0589503,-828.8618485,-431.3959604,-533.1859655,-261.745846,-382.9244821
PRE,42,-1085.760549,-407.160197,-232.6629722,-378.0772879,-589.6430605,-499.2559638,-290.8287109,NaN,-1158.467716,-460.47879,-567.1160026,-392.6188131,-450.7845253,-295.6758521,-581.657477
PRE,43,-1269.952047,-416.854528,-368.383032,-305.3701566,-1064.699731,-450.784512,-276.287274,NaN,-1076.066258,-625.2817677,-678.6003696,-693.1417534,-649.5174782,-305.3701588,-785.2375203
PRE,44,-809.4732484,-368.383032,-218.1215707,-368.3830409,-730.4890072,-484.714527,-203.5801073,NaN,-1168.162042,-533.1859655,-765.8489554,-571.9631835,-547.7274201,-649.517487,-727.0718081
PRE,45,-790.084688,-484.7145181,-363.5358687,-465.3259445,-926.2409488,-431.3959472,-310.2172934,NaN,-1342.659249,-513.7974007,-901.5690506,-494.4088535,-455.6317239,-436.2430707,-804.6261552
PRE,46,-1429.907906,-276.2872828,-198.7329441,-285.9815653,-694.6807558,-533.1860097,-295.6758565,NaN,-1197.244951,-683.4474975,-838.5561398,-673.7531886,-567.1160379,-315.0644611,-634.9760236
PRE,47,-1095.454911,-193.8858337,-213.2744074,-193.8857896,-635.000272,-668.9060783,-339.3001765,NaN,-1279.646338,-450.7845253,-804.6261028,-455.6316356,-630.1289045,-285.9815741,-576.810338
PRE,48,-1269.952047,-315.06445,-266.5930093,-290.8287175,-1016.955323,-489.5616858,-256.8987004,NaN,-891.8747681,-571.9631482,-988.8176718,-518.644564,-746.460395,-310.2172934,-499.2559903
PRE,49,NaN,NaN,-193.8858073,NaN,-534.7370479,-736.7660994,NaN,NaN,NaN,-702.83608,-542.8802745,-528.3388729,-659.2117694,-242.357264,-591.3516954
POST,1,-307.9512466,-373.2301953,-213.2744074,-460.4788165,-971.5981427,-644.6703325,-373.2301953,-387.7716145,-862.7918856,-528.3388199,-756.1546642,-523.491692,-499.2559638,-271.4401554,-576.8102938
POST,2,-455.9588383,-203.5800897,-266.5929916,-344.1473172,-1401.297566,-392.6187425,-416.8545059,-339.3001759,-891.874724,-634.9760236,-678.6003122,-373.2301865,-736.7660994,-271.4401554,-412.0073272
POST,3,-623.0641646,-348.9944628,-426.5487795,-334.4530303,-931.0153494,-484.7145181,-392.6187866,-397.4659764,-901.5690329,-601.0460396,-751.3075539,-368.383032,-765.8489554,-252.0515702,-746.4603906
POST,4,-680.3574658,-242.3572806,-305.3701737,-295.6758653,-966.8236891,-431.3959384,-373.2301865,-421.7017222,-1231.174918,-557.421729,-581.6574748,-426.5487972,-702.8360756,-252.0515702,-402.313069
POST,5,-518.0265047,-179.3443704,-533.1859479,-455.6316709,-775.8461657,-460.4788121,-494.4088182,-344.1473039,-1124.537714,-591.3517483,-649.5175046,-649.5174782,-533.1860185,-237.5101179,-416.8545059
POST,6,-582.481389,-382.9245042,-247.2043914,-407.160197,-751.9739686,-436.2430707,-392.6187601,-387.7716675,-872.4861503,-664.0589415,-586.504638,-533.1859479,-731.9189537,-247.2044135,-804.6261381
