TREATMENT,Step,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
POST,5,-7.299427509,-2.617425919,-1.341430664,-6.576282501,-7.879514694,-1.63589108,-2.977321625,-4.515059471,-4.809519768,-5.234851837,-6.936178207,-6.707153797,-6.609000206,-1.96306932,-2.355683088
POST,6,-5.05964756,-2.617425919,-1.570455551,-6.609000206,-7.782833576,-1.570455551,-2.715579271,-4.874955654,-4.613213062,-5.234851837,-6.510846615,-6.576282501,-6.2491045,-1.864915967,-2.846450567
POST,7,-4.769603729,-2.584707975,-1.505019784,-6.609000206,-6.413183689,-2.093940496,-2.94460392,-5.463876247,-5.496593952,-4.809519768,-6.739871502,-6.379975319,-6.772589207,-1.897633791,-2.12665844
POST,8,-6.074800014,-2.846450567,-1.570455551,-6.47812891,-5.49471283,-1.897633791,-2.911885977,-4.842237473,-5.202133656,-4.809519768,-6.838024616,-6.641717911,-6.772589207,-2.192094088,-2.682861328
POST,9,-5.317463875,-2.846450567,-1.570455551,-6.47812891,-7.766719818,-1.505019784,-2.748296976,-5.365722656,-5.856490135,-5.431158543,-6.54356432,-6.576282501,-6.510846615,-2.355683088,-2.192094088
POST,10,-4.382879257,-2.617425919,-1.832198024,-6.674435616,-7.218859673,-1.505019784,-2.682861328,-5.660182953,-5.660182953,-5.431158543,-6.641717911,-6.772589207,-6.379975319,-2.257529736,-2.355683088
POST,11,-6.252048492,-2.650143623,-1.832198024,-6.674435616,-8.088990211,-1.603173375,-3.20634675,-5.463876247,-4.220599174,-5.234851837,-6.379975319,-6.085515022,-6.739871502,-2.224812031,-2.682861328
POST,12,-7.444449425,-2.650143623,-1.406866312,-6.347257614,-7.782833576,-1.537737727,-3.140911102,-5.169415951,-5.987361431,-5.234851837,-6.576282501,-6.772589207,-6.47812891,-1.96306932,-2.453836679
POST,13,-6.364843369,-2.650143623,-1.505019784,-6.739871502,-7.99230957,-2.028505087,-3.239064455,-5.95464325,-6.085515022,-5.692901134,-6.805306911,-6.576282501,-6.445411205,-2.617425919,-2.224812031
POST,14,-5.172442436,-2.846450567,-1.406866312,-6.739871502,-7.686152458,-1.734044552,-2.94460392,-5.692901134,-5.692901134,-5.692901134,-6.805306911,-6.2491045,-6.838024616,-2.12665844,-3.010039568
