"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"PRE",33,1.341430664,1.308712959,1.046970248,1.374148488,0.644541085,1.766762376,1.112406015,0.850663364,1.570455551,2.028505087,1.406866312,1.374148488,1.7994802,1.210559368,0.916099012
"PRE",34,1.308712959,1.308712959,1.112406015,1.308712959,0.531746387,1.63589108,0.98153466,0.916099012,1.570455551,2.028505087,1.374148488,1.439584136,1.7994802,1.210559368,1.079688072
"PRE",35,1.341430664,1.374148488,1.112406015,1.505019784,0.676768124,2.061222792,0.916099012,0.81794554,1.439584136,1.930351615,1.374148488,1.47230196,1.701326728,1.243277192,1.014252543
"PRE",36,1.734044552,1.243277192,1.341430664,1.374148488,0.596200466,1.439584136,0.916099012,0.916099012,1.341430664,2.093940496,1.406866312,1.47230196,1.701326728,1.243277192,1.046970248
"PRE",37,1.537737727,1.275995135,1.177841544,1.308712959,0.676768124,2.453836679,0.98153466,0.916099012,1.406866312,2.093940496,1.406866312,1.439584136,1.832198024,1.243277192,1.210559368
"PRE",38,1.537737727,1.406866312,1.308712959,1.537737727,0.644541085,1.7994802,0.98153466,NA,1.308712959,2.192094088,1.341430664,1.406866312,1.7994802,1.210559368,1.177841544
"PRE",39,1.374148488,1.47230196,1.046970248,1.406866312,0.692881644,1.897633791,0.916099012,NA,1.341430664,2.061222792,1.406866312,1.570455551,1.734044552,1.210559368,1.014252543
"PRE",40,1.308712959,1.406866312,1.374148488,1.341430664,0.596200466,1.995787144,0.98153466,NA,2.290247679,1.897633791,1.406866312,1.505019784,1.766762376,1.243277192,1.177841544
"PRE",41,1.603173375,1.177841544,1.079688072,1.439584136,0.644541085,1.930351615,1.014252543,NA,1.766762376,2.061222792,1.47230196,1.341430664,1.734044552,1.243277192,1.177841544
"PRE",42,1.47230196,1.210559368,1.079688072,1.374148488,0.628427565,1.766762376,1.014252543,NA,1.341430664,1.995787144,1.47230196,1.275995135,1.734044552,1.145123839,1.014252543
"PRE",43,1.439584136,1.275995135,1.145123839,1.505019784,0.708995163,2.093940496,0.916099012,NA,1.374148488,1.897633791,1.47230196,1.766762376,1.766762376,1.210559368,0.98153466
"PRE",44,1.47230196,1.374148488,1.145123839,1.505019784,0.563973427,1.832198024,0.948816895,NA,1.308712959,1.96306932,1.603173375,1.341430664,1.766762376,1.210559368,0.98153466
"PRE",45,1.341430664,1.374148488,1.014252543,1.374148488,0.773449302,1.701326728,0.916099012,NA,1.439584136,2.12665844,1.406866312,1.570455551,1.766762376,1.210559368,1.046970248
"PRE",46,1.47230196,1.308712959,1.603173375,1.210559368,0.676768124,1.668608904,0.948816895,NA,1.243277192,2.093940496,1.341430664,1.505019784,1.832198024,1.079688072,0.98153466
"PRE",47,1.505019784,1.308712959,1.603173375,1.341430664,0.596200466,2.093940496,0.948816895,NA,1.766762376,2.093940496,1.537737727,1.374148488,1.734044552,1.079688072,1.112406015
"PRE",48,1.308712959,1.243277192,1.079688072,1.766762376,0.725108683,2.388401031,1.014252543,NA,1.537737727,1.995787144,1.537737727,1.177841544,1.7994802,1.308712959,1.014252543
"PRE",49,NA,NA,1.47230196,NA,0.612313986,1.210559368,NA,NA,NA,2.159376144,1.505019784,1.439584136,1.734044552,1.079688072,1.014252543
"POST",1,1.401876807,1.275995135,1.046970248,1.145123839,0.741222203,1.341430664,1.112406015,0.850663364,1.603173375,1.96306932,1.537737727,1.341430664,1.832198024,1.014252543,1.243277192
